WBE_NR,Area_m2,Area_ha,Area_km2,Area_hab_m2_bebouwd,Area_hab_m2_bos,Area_hab_m2_grasland,Area_hab_m2_landbouw,Area_hab_m2_water,Area_hab_m2_andere,Area_hab_ha_bebouwd,Area_hab_ha_bos,Area_hab_ha_grasland,Area_hab_ha_landbouw,Area_hab_ha_water,Area_hab_ha_andere,Area_hab_km2_bebouwd,Area_hab_km2_bos,Area_hab_km2_grasland,Area_hab_km2_landbouw,Area_hab_km2_water,Area_hab_km2_andere,perc_bos,perc_water,perc_landbouw,perc_grasland,perc_bebouwd,perc_andere
235,40427964.79367848,4042.796479367848,40.42796479367848,7563329.652890263,735364.0547873063,3870638.14151764,28247369.921439603,11262.215509955984,0.807533704675734,756.3329652890263,73.53640547873063,387.063814151764,2824.7369921439604,1.1262215509955984,8.075337046757341e-5,7.563329652890262,0.7353640547873063,3.87063814151764,28.2473699214396,0.011262215509955983,8.075337046757341e-7,0.018189489838041306,2.785748817045819e-4,0.698708680132632,0.09574160265724958,0.18708163251574078,1.997463163918665e-8
236,17172918.54914013,1717.291854914013,17.172918549140128,6076423.694470661,528982.3642797673,447473.8194896544,9919913.521413088,200125.2050813391,0,607.6423694470661,52.89823642797673,44.74738194896544,991.9913521413088,20.01252050813391,0,6.076423694470661,0.5289823642797673,0.44747381948965437,9.919913521413086,0.2001252050813391,0,0.030803288489728155,0.011653534867045628,0.5776486677571642,0.026056946477048305,0.35383756564634233,0
237,24322115.9393419,2432.21159393419,24.3221159393419,7542585.866592857,0,2150345.4992677947,14456007.939784924,173177.29634534864,0,754.2585866592857,0,215.03454992677948,1445.6007939784924,17.317729634534864,0,7.542585866592857,0,2.150345499267795,14.456007939784923,0.17317729634534865,0,0,0.007120157505097167,0.5943565097640954,0.08841111951898614,0.3101122404565325,0
238,80994115.1259216,8099.411512592161,80.99411512592161,26070754.33298329,1786476.7083860482,13350312.791328508,39764572.59017035,21998.5771638207,0.1258895918726921,2607.075433298329,178.64767083860482,1335.0312791328508,3976.4572590170355,2.1998577163820703,1.2588959187269212e-5,26.070754332983284,1.786476708386048,13.350312791328507,39.76457259017035,0.0219985771638207,1.258895918726921e-7,0.02205687049742579,2.7160710540042937e-4,0.4909563185960899,0.16483065183899803,0.32188455040778047,1.5543054168438221e-9
239,110333927.62085104,11033.392762085105,110.33392762085103,16682934.692918597,2581317.9348305953,10283598.9312667,80487394.52490915,298681.2189424546,0.31798354908823967,1668.2934692918598,258.13179348305954,1028.3598931266702,8048.739452490917,29.868121894245462,3.179835490882397e-5,16.682934692918597,2.5813179348305955,10.2835989312667,80.48739452490916,0.2986812189424546,3.1798354908823966e-7,0.02339550481426689,0.0027070659531747646,0.7294890724953994,0.0932043221247867,0.15120403173036173,2.88201060131704e-9
240,274749493.72105825,27474.949372105828,274.74949372105823,62252179.2844046,6539576.699829489,15878148.688608969,190079589.1557586,0,0,6225.21792844046,653.957669982949,1587.814868860897,19007.95891557586,0,0,62.2521792844046,6.539576699829489,15.878148688608968,190.07958915575855,0,0,0.023801960874471527,0,0.6918287148828689,0.05779136650468005,0.22657795812940296,0
241,41976498.201796725,4197.649820179673,41.97649820179672,15911321.057451079,2885491.9144953885,1078824.155990766,21603704.11225862,497155.37294227834,1.5886585973203182,1591.132105745108,288.54919144953885,107.8824155990766,2160.3704112258624,49.715537294227836,1.5886585973203183e-4,15.91132105745108,2.8854919144953883,1.0788241559907659,21.603704112258622,0.4971553729422783,1.5886585973203182e-6,0.06874065341572205,0.011843660005945864,0.5146618950537879,0.025700670665867714,0.37905308301229435,3.7846382270456246e-8
242,273204233.25386816,27320.42332538682,273.20423325386815,84891222.35045923,14551903.93101502,10561968.674875956,150790617.66220626,12408524.840539383,0,8489.122235045925,1455.190393101502,1056.1968674875957,15079.061766220628,1240.8524840539383,0,84.89122235045923,14.551903931015019,10.561968674875956,150.79061766220624,12.408524840539382,0,0.05326383035028974,0.045418494042912844,0.5519336793075525,0.038659608414857584,0.31072440327663664,0
243,58256361.84438167,5825.636184438167,58.256361844381665,6421535.547617352,902128.3574622294,6000551.7710638875,43915752.35473047,1016394.7250294925,0,642.1535547617352,90.21283574622295,600.0551771063888,4391.5752354730475,101.63947250294926,0,6.421535547617351,0.9021283574622295,6.000551771063888,43.91575235473047,1.0163947250294925,0,0.01548549083569715,0.017446930993469088,0.7538361642294312,0.10300251476556273,0.11022891482257323,0
245,57537908.5706023,5753.79085706023,57.5379085706023,11711633.33706261,102112.01440551579,3770795.4422503803,41697228.63840386,256140.3293872227,0,1171.163333706261,10.21120144055158,377.07954422503803,4169.722863840387,25.61403293872227,0,11.711633337062612,0.10211201440551579,3.77079544225038,41.69722863840386,0.2561403293872227,0,0.001774691102653106,0.0044516795231255915,0.7246914195228175,0.06553584473136348,0.20354638581782597,0
246,40320259.78145122,4032.025978145122,40.32025978145121,1945636.0495419416,625647.785687846,6660365.549902096,31088608.67452789,0,1.7217914399225265,194.56360495419418,62.564778568784604,666.0365549902097,3108.8608674527895,0,1.7217914399225264e-4,1.9456360495419416,0.625647785687846,6.660365549902096,31.08860867452789,0,1.7217914399225264e-6,0.015516958201139039,0,0.7710418743092965,0.1651865733505543,0.048254551436124546,4.27028855779995e-8
248,29298033.44384918,2929.803344384918,29.298033443849178,9060725.548847208,240342.1070003019,2804894.391836682,17192071.71928024,0,0,906.0725548847208,24.034210700030194,280.4894391836682,1719.2071719280239,0,0,9.060725548847207,0.2403421070003019,2.8048943918366818,17.192071719280236,0,0,0.008203352878988513,0,0.5867995117225022,0.09573660966741576,0.309260536759658,0
249,18310999.91659831,1831.099991659831,18.31099991659831,3558029.7604295136,753426.3697990207,1816665.5622829814,12182878.203033231,0,0.021053561009466648,355.8029760429514,75.34263697990207,181.66655622829816,1218.2878203033233,0,2.105356100946665e-6,3.5580297604295135,0.7534263697990207,1.8166655622829813,12.182878203033232,0,2.1053561009466646e-8,0.04114610743436599,0,0.6653311265645225,0.09921170720099425,0.19431105765034049,1.149776697360055e-9
250,24614073.932036813,2461.4073932036813,24.614073932036813,4424488.421540019,324193.5479811843,606958.3380987812,19258432.78778378,0,0.8366330498829484,442.4488421540019,32.419354798118434,60.695833809878124,1925.8432787783781,0,8.366330498829485e-5,4.424488421540019,0.32419354798118427,0.6069583380987812,19.25843278778378,0,8.366330498829484e-7,0.013171064199950476,0,0.7824154928988687,0.02465899549073774,0.17975441342041557,3.39900275018682e-8
251,33642221.79516664,3364.2221795166643,33.64222179516664,11347349.224450972,301807.0803433936,2898150.020023093,18805167.345160205,289747.96888379083,0.15630518645048141,1134.7349224450973,30.18070803433936,289.8150020023093,1880.5167345160207,28.974796888379085,1.563051864504814e-5,11.347349224450971,0.3018070803433936,2.898150020023093,18.805167345160203,0.2897479688837908,1.563051864504814e-7,0.00897108051248726,0.008612628816489724,0.5589751907486067,0.0861462134596434,0.33729488181667117,4.646101776575818e-9
