labeltype;WBE_Naam_Toek;labeljaar;provincie_toek;toegekend;verwezenlijkt;percentage_verwezelijkt;KboNummer_Toek
Kitsen;Middenkempen;2021;Antwerpen;33;27;81.81818181818183;507757188
Kitsen;Middenkempen;2022;Antwerpen;33;30;90.9090909090909;507757188
Kitsen;Moerstuiver-Damkeuken;2014;Oost-Vlaanderen;1;1;100;457159218
Kitsen;Moerstuiver-Damkeuken;2015;Oost-Vlaanderen;2;1;50;457159218
Kitsen;Moerstuiver-Damkeuken;2016;Oost-Vlaanderen;2;1;50;457159218
Kitsen;Moerstuiver-Damkeuken;2017;Oost-Vlaanderen;7;5;71.42857142857143;457159218
Kitsen;Moerstuiver-Damkeuken;2018;Oost-Vlaanderen;8;6;75;457159218
Kitsen;Moerstuiver-Damkeuken;2019;Oost-Vlaanderen;14;12;85.71428571428571;457159218
Kitsen;Moerstuiver-Damkeuken;2020;Oost-Vlaanderen;16;8;50;457159218
Kitsen;Moerstuiver-Damkeuken;2021;Oost-Vlaanderen;15;13;86.66666666666667;457159218
Kitsen;Moerstuiver-Damkeuken;2022;Oost-Vlaanderen;15;14;93.33333333333333;457159218
Kitsen;Moervaart-Noord;2009;Oost-Vlaanderen;2;1;50;456262759
Kitsen;Moervaart-Noord;2010;Oost-Vlaanderen;20;3;15;456262759
Kitsen;Moervaart-Noord;2011;Oost-Vlaanderen;16;10;62.5;456262759
Kitsen;Moervaart-Noord;2012;Oost-Vlaanderen;18;11;61.111111111111114;456262759
Kitsen;Moervaart-Noord;2014;Oost-Vlaanderen;15;5;33.33333333333333;456262759
Kitsen;Moervaart-Noord;2015;Oost-Vlaanderen;19;15;78.94736842105263;456262759
Kitsen;Moervaart-Noord;2016;Oost-Vlaanderen;19;16;84.21052631578947;456262759
Kitsen;Moervaart-Noord;2017;Oost-Vlaanderen;19;19;100;456262759
Kitsen;Moervaart-Noord;2018;Oost-Vlaanderen;24;24;100;456262759
Kitsen;Moervaart-Noord;2019;Oost-Vlaanderen;24;24;100;456262759
Kitsen;Moervaart-Noord;2020;Oost-Vlaanderen;24;15;62.5;456262759
Kitsen;Moervaart-Noord;2021;Oost-Vlaanderen;29;29;100;456262759
Kitsen;Moervaart-Noord;2022;Oost-Vlaanderen;29;29;100;456262759
Kitsen;Mol;2002;Antwerpen;7;0;0;457333719
Kitsen;Mol;2003;Antwerpen;4;1;25;457333719
Kitsen;Mol;2004;Antwerpen;12;4;33.33333333333333;457333719
Kitsen;Mol;2005;Antwerpen;10;4;40;457333719
Kitsen;Mol;2006;Antwerpen;8;3;37.5;457333719
Kitsen;Mol;2007;Antwerpen;13;7;53.84615384615385;457333719
Kitsen;Mol;2008;Antwerpen;11;6;54.54545454545454;457333719
Kitsen;Mol;2009;Antwerpen;12;8;66.66666666666666;457333719
Kitsen;Mol;2010;Antwerpen;11;7;63.63636363636363;457333719
Kitsen;Mol;2011;Antwerpen;22;14;63.63636363636363;457333719
Kitsen;Mol;2012;Antwerpen;12;12;100;457333719
Kitsen;Mol;2013;Antwerpen;18;12;66.66666666666666;457333719
Kitsen;Mol;2014;Antwerpen;15;15;100;457333719
Kitsen;Mol;2015;Antwerpen;16;16;100;457333719
Kitsen;Mol;2016;Antwerpen;16;16;100;457333719
Kitsen;Mol;2017;Antwerpen;16;16;100;457333719
Kitsen;Mol;2018;Antwerpen;20;20;100;457333719
Kitsen;Mol;2019;Antwerpen;20;20;100;457333719
Kitsen;Mol;2020;Antwerpen;20;19;95;457333719
Kitsen;Mol;2021;Antwerpen;21;20;95.23809523809523;457333719
Kitsen;Mol;2022;Antwerpen;21;14;66.66666666666666;457333719
Kitsen;Molenbeersel;2002;Limburg;27;24;88.88888888888889;417187694
Kitsen;Molenbeersel;2003;Limburg;24;24;100;417187694
Kitsen;Molenbeersel;2004;Limburg;38;25;65.78947368421053;417187694
Kitsen;Molenbeersel;2005;Limburg;30;30;100;417187694
Kitsen;Molenbeersel;2006;Limburg;30;30;100;417187694
Kitsen;Molenbeersel;2007;Limburg;30;29;96.66666666666667;417187694
Kitsen;Molenbeersel;2008;Limburg;31;24;77.41935483870968;417187694
Kitsen;Molenbeersel;2009;Limburg;31;0;0;417187694
Kitsen;Molenbeersel;2010;Limburg;31;2;6.451612903225806;417187694
Kitsen;Molenbeersel;2011;Limburg;31;8;25.806451612903224;417187694
Kitsen;Molenbeersel;2012;Limburg;31;6;19.35483870967742;417187694
Kitsen;Molenbeersel;2013;Limburg;31;9;29.03225806451613;417187694
Kitsen;Molenbeersel;2014;Limburg;24;4;16.666666666666664;417187694
Kitsen;Molenbeersel;2015;Limburg;18;14;77.77777777777779;417187694
Kitsen;Molenbeersel;2016;Limburg;18;13;72.22222222222221;417187694
Kitsen;Molenbeersel;2017;Limburg;18;11;61.111111111111114;417187694
Kitsen;Molenbeersel;2018;Limburg;18;18;100;417187694
Kitsen;Molenbeersel;2019;Limburg;18;15;83.33333333333334;417187694
Kitsen;Molenbeersel;2020;Limburg;18;9;50;417187694
Kitsen;Molenbeersel;2021;Limburg;20;15;75;417187694
Kitsen;Molenbeersel;2022;Limburg;20;17;85;417187694
Kitsen;Nederbrabant;2003;Vlaams-Brabant;1;0;0;456736574
Kitsen;Nederbrabant;2010;Vlaams-Brabant;8;3;37.5;456736574
Kitsen;Nederbrabant;2011;Vlaams-Brabant;8;3;37.5;456736574
Kitsen;Nederbrabant;2012;Vlaams-Brabant;5;3;60;456736574
Kitsen;Nederbrabant;2013;Vlaams-Brabant;8;4;50;456736574
Kitsen;Nederbrabant;2014;Vlaams-Brabant;12;7;58.333333333333336;456736574
Kitsen;Nederbrabant;2015;Vlaams-Brabant;23;10;43.47826086956522;456736574
Kitsen;Nederbrabant;2016;Vlaams-Brabant;23;11;47.82608695652174;456736574
Kitsen;Nederbrabant;2017;Vlaams-Brabant;23;11;47.82608695652174;456736574
Kitsen;Nederbrabant;2018;Vlaams-Brabant;19;19;100;456736574
Kitsen;Nederbrabant;2019;Vlaams-Brabant;19;6;31.57894736842105;456736574
Kitsen;Nederbrabant;2020;Vlaams-Brabant;19;6;31.57894736842105;456736574
Kitsen;Nederbrabant;2021;Vlaams-Brabant;19;14;73.68421052631578;456736574
Kitsen;Nederbrabant;2022;Vlaams-Brabant;19;14;73.68421052631578;456736574
Kitsen;Neeroeteren;2002;Limburg;2;2;100;NA
Kitsen;Nete & Wimp;2002;Antwerpen;8;4;50;451749091
Kitsen;Nete & Wimp;2003;Antwerpen;8;6;75;451749091
Kitsen;Nete & Wimp;2004;Antwerpen;9;7;77.77777777777779;451749091
Kitsen;Nete & Wimp;2005;Antwerpen;17;16;94.11764705882352;451749091
Kitsen;Nete & Wimp;2006;Antwerpen;23;13;56.52173913043478;451749091
Kitsen;Nete & Wimp;2007;Antwerpen;22;13;59.09090909090909;451749091
Kitsen;Nete & Wimp;2008;Antwerpen;20;12;60;451749091
Kitsen;Nete & Wimp;2009;Antwerpen;24;13;54.166666666666664;451749091
Kitsen;Nete & Wimp;2010;Antwerpen;19;7;36.84210526315789;451749091
Kitsen;Nete & Wimp;2011;Antwerpen;20;11;55.00000000000001;451749091
Kitsen;Nete & Wimp;2012;Antwerpen;18;7;38.88888888888889;451749091
Kitsen;Nete & Wimp;2013;Antwerpen;17;11;64.70588235294117;451749091
Kitsen;Nete & Wimp;2014;Antwerpen;21;11;52.38095238095239;451749091
Kitsen;Nete & Wimp;2015;Antwerpen;18;18;100;451749091
Kitsen;Nete & Wimp;2016;Antwerpen;18;15;83.33333333333334;451749091
Kitsen;Nete & Wimp;2017;Antwerpen;18;15;83.33333333333334;451749091
Kitsen;Nete & Wimp;2018;Antwerpen;20;14;70;451749091
Kitsen;Nete & Wimp;2019;Antwerpen;20;15;75;451749091
Kitsen;Nete & Wimp;2020;Antwerpen;20;12;60;451749091
Kitsen;Nete & Wimp;2021;Antwerpen;20;14;70;451749091
Kitsen;Nete & Wimp;2022;Antwerpen;20;14;70;451749091
Kitsen;Nieuwenhoven;2002;Limburg;11;1;9.090909090909092;461281025
Kitsen;Nieuwenhoven;2003;Limburg;11;2;18.181818181818183;461281025
Kitsen;Nieuwenhoven;2005;Limburg;18;5;27.77777777777778;461281025
Kitsen;Nieuwenhoven;2006;Limburg;15;5;33.33333333333333;461281025
Kitsen;Nieuwenhoven;2007;Limburg;16;10;62.5;461281025
Kitsen;Nieuwenhoven;2008;Limburg;21;8;38.095238095238095;461281025
Kitsen;Nieuwenhoven;2009;Limburg;22;4;18.181818181818183;461281025
Kitsen;Nieuwenhoven;2010;Limburg;15;6;40;461281025
Kitsen;Nieuwenhoven;2011;Limburg;27;12;44.44444444444444;461281025
Kitsen;Nieuwenhoven;2012;Limburg;31;13;41.935483870967744;461281025
Kitsen;Nieuwenhoven;2013;Limburg;29;15;51.724137931034484;461281025
Kitsen;Nieuwenhoven;2014;Limburg;22;11;50;461281025
Kitsen;Nieuwenhoven;2015;Limburg;12;11;91.66666666666666;461281025
Kitsen;Nieuwenhoven;2016;Limburg;18;18;100;461281025
Kitsen;Nieuwenhoven;2017;Limburg;18;18;100;461281025
Kitsen;Nieuwenhoven;2018;Limburg;20;20;100;461281025
Kitsen;Nieuwenhoven;2019;Limburg;20;20;100;461281025
Kitsen;Nieuwenhoven;2020;Limburg;20;12;60;461281025
Kitsen;Nieuwenhoven;2021;Limburg;27;23;85.18518518518519;461281025
Kitsen;Nieuwenhoven;2022;Limburg;27;24;88.88888888888889;461281025
Kitsen;Noorderkempen;2002;Antwerpen;4;2;50;461206987
Kitsen;Noorderkempen;2005;Antwerpen;16;10;62.5;461206987
Kitsen;Noorderkempen;2006;Antwerpen;14;7;50;461206987
Kitsen;Noorderkempen;2007;Antwerpen;15;13;86.66666666666667;461206987
Kitsen;Noorderkempen;2008;Antwerpen;15;6;40;461206987
Kitsen;Noorderkempen;2009;Antwerpen;19;3;15.789473684210526;461206987
Kitsen;Noorderkempen;2010;Antwerpen;11;8;72.72727272727273;461206987
Kitsen;Noorderkempen;2011;Antwerpen;14;7;50;461206987
Kitsen;Noorderkempen;2012;Antwerpen;12;5;41.66666666666667;461206987
Kitsen;Noorderkempen;2013;Antwerpen;10;6;60;461206987
Kitsen;Noorderkempen;2014;Antwerpen;10;5;50;461206987
Kitsen;Noorderkempen;2015;Antwerpen;7;5;71.42857142857143;461206987
Kitsen;Noorderkempen;2016;Antwerpen;10;7;70;461206987
Kitsen;Noorderkempen;2017;Antwerpen;11;3;27.27272727272727;461206987
Kitsen;Noorderkempen;2018;Antwerpen;10;8;80;461206987
Kitsen;Noorderkempen;2019;Antwerpen;10;6;60;461206987
Kitsen;Noorderkempen;2020;Antwerpen;10;3;30;461206987
Kitsen;Noorderkempen;2021;Antwerpen;12;12;100;461206987
Kitsen;Noorderkempen;2022;Antwerpen;12;11;91.66666666666666;461206987
Kitsen;OJ_Alfred Ludgarde J, Rubens;2022;Antwerpen;3;3;100;300000225
Kitsen;OJ_Blom Wilhelmus;2021;Limburg;13;13;100;300000156
Kitsen;OJ_Blom Wilhelmus Hendrikus;2018;Limburg;13;8;61.53846153846154;300000015
Kitsen;OJ_Blom Wilhelmus Hendrikus;2019;Limburg;13;8;61.53846153846154;300000015
Kitsen;OJ_Blom Wilhelmus Hendrikus;2020;Limburg;13;10;76.92307692307693;300000015
Kitsen;OJ_Boey Bart;2021;Antwerpen;2;2;100;300000154
Kitsen;OJ_Boey Bart;2022;Antwerpen;2;2;100;300000154
Kitsen;OJ_Christoffels Jan Petrus J;2018;Limburg;16;14;87.5;300000016
Kitsen;OJ_Christoffels Jean;2014;Limburg;12;11;91.66666666666666;300000003
Kitsen;OJ_Christoffels Jean;2015;Limburg;11;10;90.9090909090909;300000003
Kitsen;OJ_Christoffels Jean;2017;Limburg;16;12;75;300000003
Kitsen;OJ_Corstjens Pieter Albert;2019;Limburg;3;3;100;300000023
Kitsen;OJ_Corstjens Pieter Albert;2021;Limburg;3;2;66.66666666666666;300000023
Kitsen;OJ_Davy Van De Vyver;2022;Antwerpen;52;50;96.15384615384616;300000226
Kitsen;OJ_Hermans Bernhard;2021;Limburg;26;0;0;300000157
Kitsen;OJ_Jans Jozef;2014;Limburg;10;10;100;300000028
Kitsen;OJ_Rubens Alfred;2014;Antwerpen;9;2;22.22222222222222;300000014
Kitsen;OJ_Rubens Alfred;2015;Antwerpen;8;1;12.5;300000014
Kitsen;OJ_Rubens Alfred;2017;Antwerpen;4;3;75;300000014
Kitsen;OJ_Rubens Alfred;2018;Antwerpen;3;3;100;300000014
Kitsen;OJ_Rubens Alfred;2019;Antwerpen;3;2;66.66666666666666;300000014
Kitsen;OJ_Rubens Alfred;2021;Antwerpen;3;3;100;300000014
Kitsen;OJ_Schietveld;2022;Limburg;26;0;0;300000296
Kitsen;OJ_Vaes Cyriel;2014;Limburg;8;8;100;300000002
Kitsen;OJ_Vaes Cyriel;2015;Limburg;7;7;100;300000002
Kitsen;OJ_Vaes Cyriel;2017;Limburg;8;7;87.5;300000002
Kitsen;OJ_Van De Vyver Davy;2018;Antwerpen;52;42;80.76923076923077;300000020
Kitsen;OJ_Van De Vyver Davy;2019;Antwerpen;52;52;100;300000020
Kitsen;OJ_Van De Vyver Davy;2021;Antwerpen;52;52;100;300000020
Kitsen;OJ_Van Hulle Carl;2017;Oost-Vlaanderen;3;0;0;300000007
Kitsen;OJ_Van Hulle Carl;2018;Oost-Vlaanderen;9;9;100;300000007
Kitsen;OJ_Van Hulle Carl;2019;Oost-Vlaanderen;16;15;93.75;300000007
Kitsen;OJ_Van Meir Frederic;2020;Limburg;26;0;0;300000026
Kitsen;OJ_Vissers Sus;2022;Antwerpen;1;1;100;300000227
Kitsen;Oost-Pajottenland;2010;Vlaams-Brabant;4;0;0;452952782
Kitsen;Oost-Pajottenland;2011;Vlaams-Brabant;20;0;0;452952782
Kitsen;Oost-Pajottenland;2012;Vlaams-Brabant;6;0;0;452952782
Kitsen;Oost-Pajottenland;2013;Vlaams-Brabant;6;1;16.666666666666664;452952782
Kitsen;Oost-Pajottenland;2014;Vlaams-Brabant;8;1;12.5;452952782
Kitsen;Oost-Pajottenland;2015;Vlaams-Brabant;19;1;5.263157894736842;452952782
Kitsen;Oost-Pajottenland;2016;Vlaams-Brabant;19;10;52.63157894736842;452952782
Kitsen;Oost-Pajottenland;2017;Vlaams-Brabant;18;5;27.77777777777778;452952782
Kitsen;Oost-Pajottenland;2018;Vlaams-Brabant;17;12;70.58823529411765;452952782
Kitsen;Oost-Pajottenland;2019;Vlaams-Brabant;17;10;58.82352941176471;452952782
Kitsen;Oost-Pajottenland;2020;Vlaams-Brabant;17;6;35.294117647058826;452952782
Kitsen;Oost-Pajottenland;2021;Vlaams-Brabant;20;12;60;452952782
Kitsen;Oost-Pajottenland;2022;Vlaams-Brabant;20;8;40;452952782
Kitsen;Patrijzenkuilen;2006;Limburg;2;0;0;445486455
Kitsen;Patrijzenkuilen;2007;Limburg;3;0;0;445486455
Kitsen;Patrijzenkuilen;2008;Limburg;2;0;0;445486455
Kitsen;Patrijzenkuilen;2009;Limburg;4;0;0;445486455
Kitsen;Patrijzenkuilen;2010;Limburg;5;0;0;445486455
Kitsen;Patrijzenkuilen;2011;Limburg;8;2;25;445486455
Kitsen;Patrijzenkuilen;2012;Limburg;12;2;16.666666666666664;445486455
Kitsen;Patrijzenkuilen;2013;Limburg;13;2;15.384615384615385;445486455
Kitsen;Patrijzenkuilen;2014;Limburg;10;2;20;445486455
Kitsen;Patrijzenkuilen;2015;Limburg;12;2;16.666666666666664;445486455
Kitsen;Patrijzenkuilen;2016;Limburg;12;3;25;445486455
Kitsen;Patrijzenkuilen;2017;Limburg;12;4;33.33333333333333;445486455
Kitsen;Patrijzenkuilen;2018;Limburg;6;4;66.66666666666666;445486455
Kitsen;Patrijzenkuilen;2019;Limburg;6;6;100;445486455
Kitsen;Patrijzenkuilen;2020;Limburg;9;7;77.77777777777779;445486455
Kitsen;Patrijzenkuilen;2021;Limburg;9;7;77.77777777777779;445486455
Kitsen;Patrijzenkuilen;2022;Limburg;9;9;100;445486455
Kitsen;Perdix;2004;Limburg;2;0;0;458856421
Kitsen;Perdix;2005;Limburg;4;2;50;458856421
Kitsen;Perdix;2006;Limburg;4;4;100;458856421
Kitsen;Perdix;2007;Limburg;8;6;75;458856421
Kitsen;Perdix;2008;Limburg;8;6;75;458856421
Kitsen;Perdix;2009;Limburg;9;6;66.66666666666666;458856421
Kitsen;Perdix;2010;Limburg;16;2;12.5;458856421
Kitsen;Perdix;2011;Limburg;14;7;50;458856421
Kitsen;Perdix;2012;Limburg;18;4;22.22222222222222;458856421
Kitsen;Perdix;2013;Limburg;14;7;50;458856421
Kitsen;Perdix;2014;Limburg;21;1;4.761904761904762;458856421
Kitsen;Perdix;2015;Limburg;11;8;72.72727272727273;458856421
Kitsen;Perdix;2016;Limburg;11;10;90.9090909090909;458856421
Kitsen;Perdix;2017;Limburg;11;9;81.81818181818183;458856421
Kitsen;Perdix;2018;Limburg;13;11;84.61538461538461;458856421
Kitsen;Perdix;2019;Limburg;13;12;92.3076923076923;458856421
Kitsen;Perdix;2020;Limburg;13;7;53.84615384615385;458856421
Kitsen;Perdix;2021;Limburg;18;15;83.33333333333334;458856421
Kitsen;Perdix;2022;Limburg;18;0;0;458856421
Kitsen;Pitsemburg;2010;Antwerpen;2;1;50;810429258
Kitsen;Pitsemburg;2011;Antwerpen;3;3;100;810429258
Kitsen;Pitsemburg;2012;Antwerpen;2;2;100;810429258
Kitsen;Pitsemburg;2013;Antwerpen;2;1;50;810429258
Kitsen;Pitsemburg;2014;Antwerpen;2;2;100;810429258
Kitsen;Pitsemburg;2015;Antwerpen;2;1;50;810429258
Kitsen;Pitsemburg;2016;Antwerpen;6;5;83.33333333333334;810429258
Kitsen;Pitsemburg;2017;Antwerpen;6;6;100;810429258
Kitsen;Pitsemburg;2018;Antwerpen;9;9;100;810429258
Kitsen;Pitsemburg;2019;Antwerpen;9;9;100;810429258
Kitsen;Pitsemburg;2020;Antwerpen;9;9;100;810429258
Kitsen;Pitsemburg;2021;Antwerpen;12;12;100;810429258
Kitsen;Pitsemburg;2022;Antwerpen;12;12;100;810429258
Kitsen;Poperingevaart-Ijzerendeur;2006;West-Vlaanderen;1;0;0;NA
Kitsen;Poperingevaart-Ijzerendeur;2007;West-Vlaanderen;3;0;0;NA
Kitsen;Poperingevaart-Ijzerendeur;2008;West-Vlaanderen;3;0;0;NA
Kitsen;Postel Jacht en Natuur;2002;Antwerpen;26;9;34.61538461538461;461138196
Kitsen;Postel Jacht en Natuur;2003;Antwerpen;24;8;33.33333333333333;461138196
Kitsen;Postel Jacht en Natuur;2004;Antwerpen;26;15;57.692307692307686;461138196
Kitsen;Postel Jacht en Natuur;2005;Antwerpen;30;8;26.666666666666668;461138196
Kitsen;Postel Jacht en Natuur;2006;Antwerpen;25;5;20;461138196
Kitsen;Postel Jacht en Natuur;2007;Antwerpen;65;22;33.84615384615385;461138196
Kitsen;Postel Jacht en Natuur;2008;Antwerpen;58;28;48.275862068965516;461138196
Kitsen;Postel Jacht en Natuur;2009;Antwerpen;64;18;28.125;461138196
Kitsen;Postel Jacht en Natuur;2010;Antwerpen;29;16;55.172413793103445;461138196
Kitsen;Postel Jacht en Natuur;2011;Antwerpen;31;20;64.51612903225806;461138196
Kitsen;Postel Jacht en Natuur;2012;Antwerpen;22;20;90.9090909090909;461138196
Kitsen;Postel Jacht en Natuur;2013;Antwerpen;30;27;90;461138196
Kitsen;Postel Jacht en Natuur;2014;Antwerpen;24;20;83.33333333333334;461138196
Kitsen;Postel Jacht en Natuur;2015;Antwerpen;32;28;87.5;461138196
Kitsen;Postel Jacht en Natuur;2016;Antwerpen;32;28;87.5;461138196
Kitsen;Postel Jacht en Natuur;2017;Antwerpen;32;29;90.625;461138196
Kitsen;Postel Jacht en Natuur;2018;Antwerpen;32;31;96.875;461138196
Kitsen;Postel Jacht en Natuur;2019;Antwerpen;32;27;84.375;461138196
Kitsen;Postel Jacht en Natuur;2020;Antwerpen;32;20;62.5;461138196
Kitsen;Postel Jacht en Natuur;2021;Antwerpen;41;37;90.2439024390244;461138196
Kitsen;Postel Jacht en Natuur;2022;Antwerpen;41;38;92.6829268292683;461138196
Kitsen;R.O.W.;2002;Vlaams-Brabant;5;3;60;453684341
Kitsen;R.O.W.;2003;Vlaams-Brabant;7;5;71.42857142857143;453684341
Kitsen;R.O.W.;2004;Vlaams-Brabant;7;5;71.42857142857143;453684341
Kitsen;R.O.W.;2005;Vlaams-Brabant;6;3;50;453684341
Kitsen;R.O.W.;2006;Vlaams-Brabant;8;7;87.5;453684341
Kitsen;R.O.W.;2007;Vlaams-Brabant;7;7;100;453684341
Kitsen;R.O.W.;2008;Vlaams-Brabant;10;10;100;453684341
Kitsen;R.O.W.;2009;Vlaams-Brabant;10;9;90;453684341
Kitsen;R.O.W.;2010;Vlaams-Brabant;10;8;80;453684341
Kitsen;R.O.W.;2011;Vlaams-Brabant;12;12;100;453684341
Kitsen;R.O.W.;2012;Vlaams-Brabant;12;12;100;453684341
Kitsen;R.O.W.;2013;Vlaams-Brabant;12;11;91.66666666666666;453684341
Kitsen;R.O.W.;2014;Vlaams-Brabant;12;11;91.66666666666666;453684341
Kitsen;R.O.W.;2015;Vlaams-Brabant;16;13;81.25;453684341
Kitsen;R.O.W.;2016;Vlaams-Brabant;16;14;87.5;453684341
Kitsen;R.O.W.;2017;Vlaams-Brabant;16;14;87.5;453684341
Kitsen;R.O.W.;2018;Vlaams-Brabant;20;17;85;453684341
Kitsen;R.O.W.;2019;Vlaams-Brabant;20;19;95;453684341
Kitsen;R.O.W.;2020;Vlaams-Brabant;20;16;80;453684341
Kitsen;R.O.W.;2021;Vlaams-Brabant;22;22;100;453684341
Kitsen;R.O.W.;2022;Vlaams-Brabant;22;22;100;453684341
Kitsen;Regio Lier;2004;Antwerpen;10;9;90;448656969
Kitsen;Regio Lier;2005;Antwerpen;12;8;66.66666666666666;448656969
Kitsen;Regio Lier;2006;Antwerpen;37;12;32.432432432432435;448656969
Kitsen;Regio Lier;2007;Antwerpen;47;14;29.78723404255319;448656969
Kitsen;Regio Lier;2008;Antwerpen;28;6;21.428571428571427;448656969
Kitsen;Regio Lier;2009;Antwerpen;51;11;21.568627450980394;448656969
Kitsen;Regio Lier;2010;Antwerpen;32;13;40.625;448656969
Kitsen;Regio Lier;2011;Antwerpen;27;8;29.629629629629626;448656969
Kitsen;Regio Lier;2012;Antwerpen;28;5;17.857142857142858;448656969
Kitsen;Regio Lier;2013;Antwerpen;24;9;37.5;448656969
Kitsen;Regio Lier;2014;Antwerpen;30;10;33.33333333333333;448656969
Kitsen;Regio Lier;2015;Antwerpen;17;13;76.47058823529412;448656969
Kitsen;Regio Lier;2016;Antwerpen;17;15;88.23529411764706;448656969
Kitsen;Regio Lier;2017;Antwerpen;17;9;52.94117647058824;448656969
Kitsen;Regio Lier;2018;Antwerpen;15;11;73.33333333333333;448656969
Kitsen;Regio Lier;2019;Antwerpen;15;10;66.66666666666666;448656969
Kitsen;Regio Lier;2020;Antwerpen;15;7;46.666666666666664;448656969
Kitsen;Regio Lier;2021;Antwerpen;16;16;100;448656969
Kitsen;Regio Lier;2022;Antwerpen;16;13;81.25;448656969
Kitsen;Retie;2002;Antwerpen;11;6;54.54545454545454;454488253
Kitsen;Retie;2003;Antwerpen;14;6;42.857142857142854;454488253
Kitsen;Retie;2004;Antwerpen;13;5;38.46153846153847;454488253
Kitsen;Retie;2005;Antwerpen;16;9;56.25;454488253
Kitsen;Retie;2006;Antwerpen;12;6;50;454488253
Kitsen;Retie;2007;Antwerpen;12;2;16.666666666666664;454488253
Kitsen;Retie;2008;Antwerpen;12;5;41.66666666666667;454488253
Kitsen;Retie;2009;Antwerpen;4;4;100;454488253
Kitsen;Retie;2010;Antwerpen;8;7;87.5;454488253
Kitsen;Retie;2011;Antwerpen;12;10;83.33333333333334;454488253
Kitsen;Retie;2012;Antwerpen;13;11;84.61538461538461;454488253
Kitsen;Retie;2013;Antwerpen;16;13;81.25;454488253
Kitsen;Retie;2014;Antwerpen;16;11;68.75;454488253
Kitsen;Retie;2015;Antwerpen;14;8;57.14285714285714;454488253
Kitsen;Retie;2016;Antwerpen;15;11;73.33333333333333;454488253
Kitsen;Retie;2017;Antwerpen;15;10;66.66666666666666;454488253
Kitsen;Retie;2018;Antwerpen;15;13;86.66666666666667;454488253
Kitsen;Retie;2019;Antwerpen;15;9;60;454488253
Kitsen;Retie;2020;Antwerpen;15;7;46.666666666666664;454488253
Kitsen;Retie;2021;Antwerpen;15;10;66.66666666666666;454488253
Kitsen;Retie;2022;Antwerpen;15;7;46.666666666666664;454488253
Kitsen;Rozenland;2021;Oost-Vlaanderen;5;2;40;453684143
Kitsen;Rozenland;2022;Oost-Vlaanderen;5;5;100;453684143
Kitsen;Rupeldal - De Bocht;2016;Antwerpen;1;1;100;453121840
Kitsen;Rupeldal - De Bocht;2017;Antwerpen;2;2;100;453121840
Kitsen;Rupeldal - De Bocht;2018;Antwerpen;2;2;100;453121840
Kitsen;Rupeldal - De Bocht;2019;Antwerpen;2;2;100;453121840
Kitsen;Rupeldal - De Bocht;2020;Antwerpen;2;0;0;453121840
Kitsen;Rupeldal - De Bocht;2021;Antwerpen;2;2;100;453121840
Kitsen;Rupeldal - De Bocht;2022;Antwerpen;4;2;50;453121840
Kitsen;Scaldiana;2009;Oost-Vlaanderen;4;3;75;455415493
Kitsen;Scaldiana;2010;Oost-Vlaanderen;9;7;77.77777777777779;455415493
Kitsen;Scaldiana;2011;Oost-Vlaanderen;12;6;50;455415493
Kitsen;Scaldiana;2012;Oost-Vlaanderen;13;3;23.076923076923077;455415493
Kitsen;Scaldiana;2013;Oost-Vlaanderen;12;9;75;455415493
Kitsen;Scaldiana;2014;Oost-Vlaanderen;15;10;66.66666666666666;455415493
Kitsen;Scaldiana;2015;Oost-Vlaanderen;15;15;100;455415493
Kitsen;Scaldiana;2016;Oost-Vlaanderen;15;15;100;455415493
Kitsen;Scaldiana;2017;Oost-Vlaanderen;18;15;83.33333333333334;455415493
Kitsen;Scaldiana;2018;Oost-Vlaanderen;18;18;100;455415493
Kitsen;Scaldiana;2019;Oost-Vlaanderen;18;18;100;455415493
Kitsen;Scaldiana;2020;Oost-Vlaanderen;18;10;55.55555555555556;455415493
Kitsen;Scaldiana;2021;Oost-Vlaanderen;24;21;87.5;455415493
Kitsen;Scaldiana;2022;Oost-Vlaanderen;24;23;95.83333333333334;455415493
Kitsen;Scheldevallei;2015;Oost-Vlaanderen;2;1;50;452434229
Kitsen;Scheldevallei;2016;Oost-Vlaanderen;3;3;100;452434229
Kitsen;Scheldevallei;2017;Oost-Vlaanderen;6;0;0;452434229
Kitsen;Scheldevallei;2018;Oost-Vlaanderen;3;3;100;452434229
Kitsen;Scheldevallei;2019;Oost-Vlaanderen;3;1;33.33333333333333;452434229
Kitsen;Scheldevallei;2020;Oost-Vlaanderen;3;1;33.33333333333333;452434229
Kitsen;Scheldevallei;2021;Oost-Vlaanderen;3;1;33.33333333333333;452434229
Kitsen;Scheldevallei;2022;Oost-Vlaanderen;3;1;33.33333333333333;452434229
Kitsen;Schijnvallei;2002;Antwerpen;40;9;22.5;453391856
Kitsen;Schijnvallei;2003;Antwerpen;41;34;82.92682926829268;453391856
Kitsen;Schijnvallei;2004;Antwerpen;40;37;92.5;453391856
Kitsen;Schijnvallei;2005;Antwerpen;43;24;55.81395348837209;453391856
Kitsen;Schijnvallei;2006;Antwerpen;43;38;88.37209302325581;453391856
Kitsen;Schijnvallei;2007;Antwerpen;43;33;76.74418604651163;453391856
Kitsen;Schijnvallei;2008;Antwerpen;38;38;100;453391856
Kitsen;Schijnvallei;2009;Antwerpen;38;35;92.10526315789474;453391856
