NISCODE,Area_m2,Area_ha,Area_km2,Area_hab_m2_bebouwd,Area_hab_m2_bos,Area_hab_m2_grasland,Area_hab_m2_landbouw,Area_hab_m2_water,Area_hab_m2_andere,Area_hab_ha_bebouwd,Area_hab_ha_bos,Area_hab_ha_grasland,Area_hab_ha_landbouw,Area_hab_ha_water,Area_hab_ha_andere,Area_hab_km2_bebouwd,Area_hab_km2_bos,Area_hab_km2_grasland,Area_hab_km2_landbouw,Area_hab_km2_water,Area_hab_km2_andere,perc_bos,perc_water,perc_landbouw,perc_grasland,perc_bebouwd,perc_andere
12026,39230958.675833374,3923.0958675833376,39.23095867583337,11003375.78615597,4617364.38982682,8496124.295366548,14482742.264521843,631299.2440248232,52.69593737088144,1100.337578615597,461.736438982682,849.6124295366549,1448.2742264521844,63.12992440248233,0.005269593737088144,11.003375786155969,4.61736438982682,8.496124295366549,14.482742264521843,0.6312992440248232,5.269593737088144e-5,0.11769695530461657,0.016091863806879367,0.3691661573756887,0.21656682839617267,0.28047685189335303,1.343223289706214e-6
11004,20682088.624119032,2068.2088624119033,20.682088624119032,821934.5786644928,5029138.934898295,2039312.436660532,12791702.46098041,0,0.21291530318558216,82.1934578664493,502.91389348982955,203.9312436660532,1279.170246098041,0,2.129153031855822e-5,0.8219345786644928,5.029138934898295,2.039312436660532,12.791702460980408,0,2.1291530318558215e-7,0.24316397759912003,0,0.6184918116085716,0.09860282845332782,0.039741372044309366,1.0294671251784727e-8
11007,3904401.2633300284,390.44012633300287,3.904401263330028,313954.8567029392,2227907.468616097,151079.61995578813,1211459.4135954764,0,0,31.395485670293922,222.79074686160968,15.107961995578814,121.14594135954765,0,0,0.31395485670293916,2.2279074686160967,0.1510796199557881,1.2114594135954764,0,0,0.5706143703877236,0,0.310280458356945,0.038694696002360605,0.08041049972286146,0
72025,42882406.148941636,4288.240614894164,42.882406148941634,10525164.283338033,9544326.923450721,4104043.148494006,18540128.663314536,168743.18316520972,0,1052.5164283338033,954.4326923450722,410.40431484940063,1854.012866331454,16.874318316520974,0,10.52516428333803,9.54432692345072,4.104043148494005,18.540128663314537,0.1687431831652097,0,0.22256976183427807,0.003935021336702078,0.4323481429404846,0.09570459116122373,0.24544248395907234,0
11024,23834079.91133283,2383.4079911332833,23.83407991133283,3638675.1158434357,7413831.721103736,3728204.088653304,9053369.10683939,0,0,363.8675115843436,741.3831721103736,372.8204088653305,905.3369106839391,0,0,3.6386751158434354,7.413831721103735,3.728204088653304,9.05336910683939,0,0,0.31106011848095483,0,0.37984974207183964,0.1564232436294126,0.15266690089904783,0
72040,91272439.12916541,9127.243912916541,91.2724391291654,10928883.156405129,34659961.75651149,2027217.949945649,43202302.8380693,454077.1462679689,0,1092.888315640513,3465.9961756511484,202.7217949945649,4320.23028380693,45.407714626796896,0,10.928883156405128,34.659961756511485,2.0272179499456486,43.20230283806929,0.4540771462679689,0,0.3797418156806567,0.004974964519413967,0.4733334974967743,0.02221062534635241,0.11973913769236487,0
41082,21101725.73224496,2110.1725732244963,21.10172573224496,11711831.393632257,483737.03737869486,763801.7249044748,21492474.765542798,0,0,1171.1831393632258,48.37370373786949,76.38017249044749,2149.2474765542797,0,0,11.711831393632258,0.48373703737869483,0.7638017249044747,21.4924747655428,0,0,0.022924051023917428,0,1.0185173970250567,0.03619617345975313,0.555017705292972,0
41082,13350119.40047263,1335.0119400472631,13.350119400472629,11711831.393632257,483737.03737869486,763801.7249044748,21492474.765542798,0,0,1171.1831393632258,48.37370373786949,76.38017249044749,2149.2474765542797,0,0,11.711831393632258,0.48373703737869483,0.7638017249044747,21.4924747655428,0,0,0.036234659995742755,0,1.6099088046195233,0.05721310064668292,0.8772828948044935,0
11055,38689114.5117257,3868.91145117257,38.6891145117257,1603899.2832921988,22300192.08295127,6296037.608267369,8488985.637796523,0,0,160.38992832921988,2230.019208295127,629.6037608267369,848.8985637796524,0,0,1.6038992832921986,22.30019208295127,6.296037608267368,8.488985637796523,0,0,0.5763944810934518,0,0.2194153509309117,0.16273408393358801,0.04145608664178905,0
38016,33066708.11208279,3306.6708112082792,33.066708112082786,7414303.074878891,749837.5754564613,1271733.731658773,20227824.96242282,2903499.1192883514,499509.64837749023,741.4303074878891,74.98375754564613,127.17337316587731,2022.7824962422824,290.3499119288352,49.95096483774903,7.41430307487889,0.7498375754564612,1.2717337316587731,20.22782496242282,2.9034991192883512,0.49950964837749023,0.02267651115783327,0.08780732298620901,0.6117278107593493,0.03845964126057269,0.22422259421008578,0.015106119625949889
24055,3107556.79035048,310.755679035048,3.10755679035048,11363363.364475269,5189085.096619112,468151.90547347534,17687462.314010844,0,0,1136.336336447527,518.9085096619112,46.815190547347534,1768.7462314010845,0,0,11.363363364475267,5.189085096619112,0.4681519054734753,17.687462314010844,0,0,1.6698279216431862,0,5.691758351426941,0.15064950926308757,3.6566872727026407,0
24055,17831256.121670313,1783.1256121670315,17.83125612167031,11363363.364475269,5189085.096619112,468151.90547347534,17687462.314010844,0,0,1136.336336447527,518.9085096619112,46.815190547347534,1768.7462314010845,0,0,11.363363364475267,5.189085096619112,0.4681519054734753,17.687462314010844,0,0,0.29101063106332825,0,0.9919358565275321,0.02625456682799428,0.637272174598254,0
24055,13769249.962439444,1376.9249962439444,13.769249962439444,11363363.364475269,5189085.096619112,468151.90547347534,17687462.314010844,0,0,1136.336336447527,518.9085096619112,46.815190547347534,1768.7462314010845,0,0,11.363363364475267,5.189085096619112,0.4681519054734753,17.687462314010844,0,0,0.37686040349141736,0,1.2845625115572545,0.03399981166370915,0.8252710492926564,0
12002,24496482.314900532,2449.648231490053,24.496482314900533,5950517.838749669,380686.9794586352,7530549.823069473,10634727.63447123,0,0.03915152698755264,595.0517838749669,38.06869794586352,753.0549823069473,1063.472763447123,0,3.915152698755264e-6,5.9505178387496684,0.38068697945863517,7.530549823069473,10.634727634471231,0,3.915152698755264e-8,0.015540475345191658,0,0.43413284804579555,0.307413518654017,0.24291315635674487,1.5982509849480655e-9
72039,78268886.5391977,7826.88865391977,78.2688865391977,20902324.42453371,36105310.93299691,2163917.0535021024,17682523.068321597,815793.356433568,599017.7034098133,2090.232442453371,3610.531093299691,216.39170535021026,1768.25230683216,81.57933564335681,59.90177034098134,20.902324424533706,36.10531093299691,2.1639170535021024,17.682523068321597,0.815793356433568,0.5990177034098133,0.46129838470252255,0.010422958502482491,0.22592020725203552,0.02764721908262225,0.2670578993616532,0.007653331098684026
34025,13276657.247799106,1327.6657247799108,13.276657247799106,2788854.097051537,0,267376.04929252,10220427.443288114,0,0,278.88540970515373,0,26.737604929252,1022.0427443288114,0,0,2.788854097051537,0,0.26737604929251996,10.220427443288113,0,0,0,0,0.7698042701962778,0.020138807856687223,0.21005694769395739,0
23103,6857485.513991667,685.7485513991667,6.857485513991667,5766433.600212434,0,0,1091051.5980282424,0,0.31575099006295204,576.6433600212436,0,0,109.10515980282423,0,3.157509900629521e-5,5.766433600212434,0,0,1.0910515980282423,0,3.15750990062952e-7,0,0,0.15910374083942516,0,0.8408962131158563,4.604471849320129e-8
11023,37224536.28217013,3722.4536282170134,37.22453628217013,21640682.9039515,9839307.402829325,410886.62707980856,5333659.010363239,0,0.33794625848531723,2164.06829039515,983.9307402829324,41.08866270798086,533.3659010363239,0,3.3794625848531726e-5,21.640682903951497,9.839307402829323,0.41088662707980855,5.333659010363238,0,3.379462584853172e-7,0.264323169219496,0,0.1432834238667995,0.011038058982526956,0.5813553388525887,9.078588808295976e-9
73006,41128.39277431076,4.1128392774310765,0.04112839277431076,24643202.816470936,7532600.861623791,747283.2639672289,42470851.79530495,583303.0498054901,0,2464.3202816470935,753.2600861623793,74.7283263967229,4247.085179530494,58.330304980549,0,24.643202816470936,7.532600861623791,0.747283263967229,42.470851795304945,0.5833030498054901,0,183.14843721120886,14.18249074322757,1032.6406876232882,18.169522647478463,599.1773846281527,0
73006,75936115.0581914,7593.611505819141,75.9361150581914,24643202.816470936,7532600.861623791,747283.2639672289,42470851.79530495,583303.0498054901,0,2464.3202816470935,753.2600861623793,74.7283263967229,4247.085179530494,58.330304980549,0,24.643202816470936,7.532600861623791,0.747283263967229,42.470851795304945,0.5833030498054901,0,0.09919655299525666,0.007681497128981289,0.5592971376367972,0.00984094674048798,0.3245254619305497,0
35002,14105509.355492199,1410.55093554922,14.105509355492199,6474239.795769772,285769.6613553733,0,5914290.780125007,957936.1128522416,473273.0053898059,647.4239795769772,28.57696613553733,0,591.4290780125007,95.79361128522416,47.32730053898059,6.474239795769772,0.28576966135537324,0,5.914290780125007,0.9579361128522416,0.4732730053898059,0.0202594358100301,0.06791219577471368,0.41928941600554015,0,0.45898660109348877,0.03355235131622735
24038,10477752.25691572,1047.7752256915721,10.47775225691572,12406247.02999975,2072039.0525584586,1688385.8370751573,16563678.9039744,0,0,1240.624702999975,207.20390525584588,168.83858370751574,1656.36789039744,0,0,12.406247029999747,2.0720390525584587,1.6883858370751572,16.5636789039744,0,0,0.1977560646359846,0,1.5808427702651333,0.16114008001675717,1.1840561530562195,0
24038,22252597.957732704,2225.2597957732705,22.252597957732704,12406247.02999975,2072039.0525584586,1688385.8370751573,16563678.9039744,0,0,1240.624702999975,207.20390525584588,168.83858370751574,1656.36789039744,0,0,12.406247029999747,2.0720390525584587,1.6883858370751572,16.5636789039744,0,0,0.09311447843052555,0,0.7443480952397551,0.07587365036128058,0.5575190390607233,0
23003,2042623.4773312751,204.2623477331275,2.042623477331275,15977364.845020968,1886849.3153734084,730838.7077226939,11803131.870593764,0,0,1597.7364845020968,188.68493153734084,73.08387077226939,1180.3131870593766,0,0,15.977364845020967,1.8868493153734083,0.7308387077226939,11.803131870593765,0,0,0.9237381907695545,0,5.77841780513302,0.3577941386816664,7.8219823782186655,0
23003,28355561.41918517,2835.556141918517,28.355561419185168,15977364.845020968,1886849.3153734084,730838.7077226939,11803131.870593764,0,0,1597.7364845020968,188.68493153734084,73.08387077226939,1180.3131870593766,0,0,15.977364845020967,1.8868493153734083,0.7308387077226939,11.803131870593765,0,0,0.06654247776934438,0,0.4162545645316636,0.02577408702718239,0.5634649446302551,0
71037,22898515.606362667,2289.8515606362666,22.898515606362665,13248890.610049594,5814045.466924547,3424177.869084078,29949697.598722234,1243636.6228896107,0,1324.8890610049596,581.4045466924548,342.4177869084078,2994.969759872223,124.36366228896107,0,13.248890610049594,5.814045466924547,3.4241778690840774,29.94969759872223,1.2436366228896105,0,0.25390490662674375,0.054310796571636684,1.3079318377476092,0.14953711096157793,0.578591679819115,0
71037,29382675.300265577,2938.267530026558,29.382675300265575,13248890.610049594,5814045.466924547,3424177.869084078,29949697.598722234,1243636.6228896107,0,1324.8890610049596,581.4045466924548,342.4177869084078,2994.969759872223,124.36366228896107,0,13.248890610049594,5.814045466924547,3.4241778690840774,29.94969759872223,1.2436366228896105,0,0.19787325039364256,0.04232550678863371,1.0192978444836005,0.11653730758319097,0.45090824693998655,0
71037,1399256.3771269342,139.92563771269343,1.3992563771269342,13248890.610049594,5814045.466924547,3424177.869084078,29949697.598722234,1243636.6228896107,0,1324.8890610049596,581.4045466924548,342.4177869084078,2994.969759872223,124.36366228896107,0,13.248890610049594,5.814045466924547,3.4241778690840774,29.94969759872223,1.2436366228896105,0,4.15509663701688,0.8887839592649529,21.404010078708637,2.4471411565869547,9.468522585727486,0
71011,9125443.398402745,912.5443398402746,9.125443398402744,15086905.149267934,2608161.166310763,3211661.510092534,18913966.53607267,1585026.563780284,0,1508.6905149267936,260.81611663107634,321.16615100925344,1891.3966536072671,158.5026563780284,0,15.086905149267935,2.608161166310763,3.211661510092534,18.91396653607267,1.5850265637802838,0,0.285811993175836,0.1736931012094948,2.0726627419970893,0.35194580360387545,1.6532791329250525,0
71011,32280281.29957395,3228.0281299573953,32.28028129957395,15086905.149267934,2608161.166310763,3211661.510092534,18913966.53607267,1585026.563780284,0,1508.6905149267936,260.81611663107634,321.16615100925344,1891.3966536072671,158.5026563780284,0,15.086905149267935,2.608161166310763,3.211661510092534,18.91396653607267,1.5850265637802838,0,0.08079734938199522,0.049102005929582894,0.5859294211392856,0.09949298397641049,0.4673721709317031,0
35029,45795899.15593648,4579.589915593649,45.795899155936475,8423287.023095971,2432960.664099689,6722870.032623217,23978061.696222305,3609972.283428017,628747.4564672802,842.3287023095972,243.29606640996894,672.2870032623217,2397.8061696222308,360.9972283428017,62.874745646728016,8.423287023095972,2.4329606640996895,6.7228700326232165,23.978061696222305,3.609972283428017,0.6287474564672801,0.05312616869504803,0.07882741358862608,0.5235853458095943,0.146800699550229,0.1839310326545705,0.013729339701932158
33040,53071820.75931069,5307.182075931069,53.07182075931069,4188267.6868054965,20881.968761820615,3560835.1161856824,45301835.80610756,0,0.18145013134926558,418.8267686805497,2.0881968761820615,356.08351161856825,4530.1835806107565,0,1.8145013134926557e-5,4.188267686805497,0.020881968761820614,3.560835116185682,45.30183580610756,0,1.8145013134926556e-7,3.934662211142845e-4,0,0.8535949051297622,0.06709464769137367,0.07891697753879538,3.4189543293072856e-9
43002,87560042.85999571,8756.004285999572,87.5600428599957,7072253.840041031,741082.6051005925,11688313.822044574,68058392.75861397,0,0,707.2253840041031,74.10826051005925,1168.8313822044574,6805.839275861398,0,0,7.072253840041031,0.7410826051005924,11.688313822044574,68.05839275861398,0,0,0.008463707655848774,0,0.7772768323952978,0.13348912860554013,0.08077033323692205,0
36010,24810063.60407369,2481.006360407369,24.810063604073687,5455566.731478976,0,2087712.9651410296,17266784.330575053,0,0,545.5566731478976,0,208.77129651410297,1726.6784330575051,0,0,5.455566731478976,0,2.0877129651410296,17.26678433057505,0,0,0,0,0.6959588901553615,0.08414782801275195,0.21989329888631157,0
71047,25076871.360167764,2507.6871360167765,25.076871360167765,8963541.66863878,7818986.676618533,0,8294339.385888796,0,3.629021655768156,896.3541668638782,781.8986676618534,0,829.4339385888796,0,3.629021655768156e-4,8.963541668638781,7.8189866766185325,0,8.294339385888795,0,3.6290216557681558e-6,0.31180072523075003,0,0.3307565472088184,0,0.35744258284454566,1.4471588595108853e-7
35013,39878682.3080389,3987.86823080389,39.8786823080389,23916260.081725895,132169.36991112196,1427574.856331767,11409493.27851469,2993164.6981648887,20.023390538990498,2391.6260081725895,13.216936991112197,142.7574856331767,1140.9493278514692,299.3164698164889,0.00200233905389905,23.916260081725895,0.13216936991112196,1.427574856331767,11.40949327851469,2.9931646981648887,2.0023390538990498e-5,0.003314286286848519,0.07505676027719489,0.2861050721381213,0.03579794450841198,0.5997254346817965,5.021076269351584e-7
43007,33643163.112941094,3364.3163112941097,33.64316311294109,4607232.881664221,2256360.2841203064,4793889.270502744,21985680.068243057,0,0.6084107654169202,460.7232881664221,225.63602841203064,479.38892705027445,2198.5680068243055,0,6.084107654169202e-5,4.6072328816642205,2.2563602841203063,4.793889270502744,21.985680068243056,0,6.084107654169202e-7,0.06706742396800319,0,0.6534962243126925,0.14249222804673617,0.13694410558833614,1.8084231954482616e-8
12009,22597085.64046143,2259.7085640461432,22.59708564046143,7650353.069781581,53139.06441110169,4170425.2375828256,8890237.421813102,1832930.8091753188,0.037697501480579376,765.0353069781581,5.313906441110169,417.0425237582826,889.0237421813102,183.29308091753188,3.769750148057938e-6,7.6503530697815805,0.05313906441110169,4.170425237582825,8.8902374218131,1.8329308091753187,3.769750148057938e-8,0.0023515892826441753,0.0811135930685392,0.39342407084100267,0.18455588937165554,0.3385548557679123,1.6682461659161812e-9
11005,2172275.7108683293,217.22757108683294,2.172275710868329,2848304.3515397073,3533948.9321603123,0,630420.8704504723,198662.703137261,0,284.83043515397077,353.3948932160313,0,63.04208704504723,19.8662703137261,0,2.8483043515397073,3.533948932160312,0,0.6304208704504722,0.19866270313726098,0,1.626841802115293,0.09145372391879715,0.29021218038592006,0,1.3112075678465085,0
11005,5039060.962469724,503.9060962469724,5.039060962469724,2848304.3515397073,3533948.9321603123,0,630420.8704504723,198662.703137261,0,284.83043515397077,353.3948932160313,0,63.04208704504723,19.8662703137261,0,2.8483043515397073,3.533948932160312,0,0.6304208704504722,0.19866270313726098,0,0.7013110098251853,0.039424548465850126,0.12510681556459938,0,0.5652450670379879,0
73107,76872330.34672363,7687.233034672364,76.87233034672363,26685505.014810875,28152697.916110348,40835.41119794001,19785302.28315144,2207986.7843330516,2.937119971960783,2668.5505014810874,2815.269791611035,4.083541119794002,1978.530228315144,220.79867843330518,2.937119971960783e-4,26.68550501481087,28.152697916110345,0.04083541119794001,19.785302283151438,2.207986784333052,2.937119971960783e-6,0.36622667465824055,0.028722776769927308,0.2573787238387617,5.312107882479519e-4,0.3471405757370569,3.8207765508255676e-8
31005,41960502.93409704,4196.050293409704,41.960502934097036,64745972.74585577,6828985.664894344,11374930.740540028,45020538.99400446,12104567.66206614,0,6474.597274585577,682.8985664894345,1137.4930740540028,4502.0538994004455,1210.456766206614,0,64.74597274585577,6.828985664894344,11.374930740540028,45.020538994004454,12.104567662066138,0,0.1627479459819611,0.28847527592978367,1.072926582045823,0.2710866158683903,1.5430218471772248,0
31005,98484012.27336597,9848.401227336599,98.48401227336598,64745972.74585577,6828985.664894344,11374930.740540028,45020538.99400446,12104567.66206614,0,6474.597274585577,682.8985664894345,1137.4930740540028,4502.0538994004455,1210.456766206614,0,64.74597274585577,6.828985664894344,11.374930740540028,45.020538994004454,12.104567662066138,0,0.06934105858663493,0.12290896139027126,0.4571355081374951,0.11550027743555148,0.6574262283926635,0
24020,404915.83673523227,40.49158367352323,0.40491583673523224,15993245.065813847,9229336.85367043,8004588.396630172,25209454.403562307,264809.48888165335,0,1599.3245065813849,922.933685367043,800.4588396630172,2520.945440356231,26.480948888165337,0,15.993245065813847,9.22933685367043,8.00458839663017,25.209454403562304,0.26480948888165334,0,22.79322273014809,0.6539864951115949,62.25850440136366,19.768523901583624,39.497702028067536,0
24020,58296519.0638358,5829.65190638358,58.296519063835795,15993245.065813847,9229336.85367043,8004588.396630172,25209454.403562307,264809.48888165335,0,1599.3245065813849,922.933685367043,800.4588396630172,2520.945440356231,26.480948888165337,0,15.993245065813847,9.22933685367043,8.00458839663017,25.209454403562304,0.26480948888165334,0,0.15831711741766485,0.004542457991216969,0.432434985971589,0.13730817079944335,0.2743430537988201,0
23038,33659976.21389316,3365.997621389316,33.65997621389316,9637443.194340624,4332733.550498534,440311.00020621484,19249488.11645889,0,0.35238889791071415,963.7443194340624,433.2733550498534,44.03110002062148,1924.948811645889,0,3.5238889791071414e-5,9.637443194340623,4.332733550498534,0.4403110002062148,19.24948811645889,0,3.523888979107141e-7,0.12872063613372958,0,0.5718806214875951,0.013081144128214695,0.28631758778138316,1.0469077448880239e-8
36019,46821827.222699195,4682.182722269919,46.82182722269919,6021305.292963679,0,1233839.0258956621,39566683.03947347,0,0,602.1305292963679,0,123.38390258956622,3956.6683039473464,0,0,6.021305292963678,0,1.233839025895662,39.56668303947346,0,0,0,0,0.8450478203527171,0.02635179144178076,0.12860039110230526,0
31040,60459196.656240955,6045.919665624096,60.459196656240955,14768688.286416352,2963637.129393321,6019242.55733078,36909831.54286428,0,0,1476.8688286416354,296.3637129393321,601.924255733078,3690.983154286428,0,0,14.768688286416351,2.963637129393321,6.019242557330779,36.909831542864275,0,0,0.049018797690018545,0,0.6104915973780843,0.09955875847234628,0.2442752981054015,0
31040,202202.62301729602,20.2202623017296,0.20220262301729602,14768688.286416352,2963637.129393321,6019242.55733078,36909831.54286428,0,0,1476.8688286416354,296.3637129393321,601.924255733078,3690.983154286428,0,0,14.768688286416351,2.963637129393321,6.019242557330779,36.909831542864275,0,0,14.656768963574805,0,182.5388365001926,29.768370298618258,73.03905392539377,0
13010,15326423.763979213,1532.6423763979215,15.326423763979212,9595579.251705766,8084316.19750265,3709715.001524123,5994607.654568374,976472.1162284061,0,959.5579251705766,808.4316197502651,370.9715001524123,599.4607654568374,97.64721162284062,0,9.595579251705765,8.08431619750265,3.7097150015241227,5.994607654568374,0.976472116228406,0,0.5274757061397937,0.06371167411691635,0.3911289252393729,0.2420470070939084,0.6260807739283373,0
13010,13034266.478228174,1303.4266478228176,13.034266478228174,9595579.251705766,8084316.19750265,3709715.001524123,5994607.654568374,976472.1162284061,0,959.5579251705766,808.4316197502651,370.9715001524123,599.4607654568374,97.64721162284062,0,9.595579251705765,8.08431619750265,3.7097150015241227,5.994607654568374,0.976472116228406,0,0.6202356082719586,0.07491577050841021,0.45991139314064855,0.2846124872251658,0.7361809939772038,0
71070,1322911.9320289106,132.29119320289107,1.3229119320289104,22701475.314600136,9870568.609229002,1798581.2779396607,18286029.189762868,740952.5205943121,0,2270.1475314600134,987.0568609229002,179.85812779396608,1828.602918976287,74.09525205943122,0,22.701475314600135,9.870568609229002,1.7985812779396606,18.286029189762868,0.740952520594312,0,7.461243919760256,0.5600920988428423,13.822559723774,1.3595623672251789,17.16023173196689,0
71070,170054.38563742524,17.005438563742523,0.17005438563742523,22701475.314600136,9870568.609229002,1798581.2779396607,18286029.189762868,740952.5205943121,0,2270.1475314600134,987.0568609229002,179.85812779396608,1828.602918976287,74.09525205943122,0,22.701475314600135,9.870568609229002,1.7985812779396606,18.286029189762868,0.740952520594312,0,58.04359924168111,4.357150318805096,107.53047691901757,10.576506281787022,133.49538284182916,0
71070,51904640.59375707,5190.464059375708,51.904640593757065,22701475.314600136,9870568.609229002,1798581.2779396607,18286029.189762868,740952.5205943121,0,2270.1475314600134,987.0568609229002,179.85812779396608,1828.602918976287,74.09525205943122,0,22.701475314600135,9.870568609229002,1.7985812779396606,18.286029189762868,0.740952520594312,0,0.19016736261566955,0.014275265412076306,0.35230046833157835,0.03465164689255142,0.43736889524538197,0
24094,2947249.391709875,294.7249391709875,2.9472493917098745,14090362.31470739,5633432.987256871,1928503.0900450079,15571857.429675484,0,0,1409.0362314707388,563.3432987256871,192.8503090045008,1557.1857429675485,0,0,14.090362314707388,5.63343298725687,1.9285030900450078,15.571857429675484,0,0,1.9114205275952507,0,5.2835221455899,0.6543399738989066,4.780851716974223,0
24094,34276906.27182272,3427.6906271822722,34.27690627182272,14090362.31470739,5633432.987256871,1928503.0900450079,15571857.429675484,0,0,1409.0362314707388,563.3432987256871,192.8503090045008,1557.1857429675485,0,0,14.090362314707388,5.63343298725687,1.9285030900450078,15.571857429675484,0,0,0.16435068388560567,0,0.4542958838288246,0.0562624606419142,0.41107450605279244,0
34023,10062685.647160001,1006.2685647160001,10.06268564716,6635322.616505145,181278.72229165045,16046.332446629012,3275675.440225131,0,0,663.5322616505146,18.127872229165046,1.6046332446629012,327.5675440225131,0,0,6.635322616505145,0.18127872229165043,0.01604633244662901,3.2756754402251307,0,0,0.018014944384436064,0,0.32552695722434966,0.0015946371584367022,0.6593987777386087,0
34023,45637.2577082468,4.56372577082468,0.045637257708246795,6635322.616505145,181278.72229165045,16046.332446629012,3275675.440225131,0,0,663.5322616505146,18.127872229165046,1.6046332446629012,327.5675440225131,0,0,6.635322616505145,0.18127872229165043,0.01604633244662901,3.2756754402251307,0,0,3.9721650991946613,0,71.77634250432199,0.3516059739875516,145.39266708188123,0
42025,2241934.6336668036,224.19346336668036,2.2419346336668036,12735498.17183927,0,3064406.0579882804,20576301.52781434,646199.1245668161,0,1273.5498171839272,0,306.4406057988281,2057.6301527814344,64.61991245668162,0,12.735498171839271,0,3.0644060579882804,20.57630152781434,0.6461991245668162,0,0,0.2882328123500742,9.177922147605482,1.3668578967337157,5.680584072609506,0
42025,34780470.207365766,3478.047020736577,34.78047020736577,12735498.17183927,0,3064406.0579882804,20576301.52781434,646199.1245668161,0,1273.5498171839272,0,306.4406057988281,2057.6301527814344,64.61991245668162,0,12.735498171839271,0,3.0644060579882804,20.57630152781434,0.6461991245668162,0,0,0.01857936711936588,0.5916050417126539,0.08810709112665487,0.3661680850174982,0
41034,543769.8337194485,54.37698337194485,0.5437698337194485,9302396.43000507,686254.3138288261,1262988.4511672268,18625898.466074765,0,0,930.239643000507,68.62543138288261,126.29884511672269,1862.5898466074764,0,0,9.30239643000507,0.686254313828826,1.2629884511672267,18.625898466074762,0,0,1.2620308654026782,0,34.25327649875585,2.3226526608293803,17.107231503402097,0
41034,29333759.222839918,2933.3759222839917,29.333759222839916,9302396.43000507,686254.3138288261,1262988.4511672268,18625898.466074765,0,0,930.239643000507,68.62543138288261,126.29884511672269,1862.5898466074764,0,0,9.30239643000507,0.686254313828826,1.2629884511672267,18.625898466074762,0,0,0.023394693759349234,0,0.6349645923176538,0.04305579934616208,0.31712254673318574,0
32006,56002499.69616897,5600.249969616897,56.00249969616896,6522548.622542993,1717955.8269696904,7079869.309055132,40522230.83955099,159895.31763171245,0,652.2548622542994,171.79558269696903,707.9869309055133,4052.223083955099,15.989531763171245,0,6.522548622542994,1.7179558269696902,7.079869309055132,40.522230839550986,0.15989531763171244,0,0.03067641330815833,0.0028551460827497778,0.7235789662853753,0.12642059457105723,0.1164688836735834,0
34040,302856.0617717332,30.285606177173324,0.3028560617717332,24130789.443389364,47465.863561450635,2777072.8961349963,17552990.0300942,0,0,2413.0789443389367,4.746586356145064,277.70728961349965,1755.29900300942,0,0,24.130789443389364,0.04746586356145063,2.7770728961349964,17.552990030094197,0,0,0.15672746744368057,0,57.95819283724335,9.169613049476006,79.67741937282759,0
34040,44204988.604267724,4420.498860426773,44.20498860426772,24130789.443389364,47465.863561450635,2777072.8961349963,17552990.0300942,0,0,2413.0789443389367,4.746586356145064,277.70728961349965,1755.29900300942,0,0,24.130789443389364,0.04746586356145063,2.7770728961349964,17.552990030094197,0,0,0.0010737671258412697,0,0.39708165490624203,0.06282261309907648,0.5458838516940525,0
34040,473.57268101618035,0.047357268101618034,4.735726810161803e-4,24130789.443389364,47465.863561450635,2777072.8961349963,17552990.0300942,0,0,2413.0789443389367,4.746586356145064,277.70728961349965,1755.29900300942,0,0,24.130789443389364,0.04746586356145063,2.7770728961349964,17.552990030094197,0,0,100.2293110734335,0,37065.03929329165,5864.090154389867,50954.775076151185,0
23025,33915934.339469194,3391.5934339469195,33.915934339469196,17166328.878542647,1380298.3239465198,0,19114536.018024288,1009898.2393743474,0,1716.632887854265,138.02983239465198,0,1911.4536018024291,100.98982393743475,0,17.166328878542647,1.3802983239465196,0,19.11453601802429,1.0098982393743474,0,0.040697635221572444,0.029776512398748584,0.5635857124472615,0,0.5061434754154943,0
23025,4755126.733551194,475.51267335511943,4.755126733551194,17166328.878542647,1380298.3239465198,0,19114536.018024288,1009898.2393743474,0,1716.632887854265,138.02983239465198,0,1911.4536018024291,100.98982393743475,0,17.166328878542647,1.3802983239465196,0,19.11453601802429,1.0098982393743474,0,0.2902758225574556,0.21238093030175487,4.019774253997493,0,3.6100675839868934,0
24054,49437219.669286035,4943.721966928604,49.43721966928603,10464403.043675631,3097248.962465315,1872160.435672807,34003407.21660449,0,0.010867787525057793,1046.4403043675632,309.72489624653156,187.2160435672807,3400.3407216604496,0,1.0867787525057794e-6,10.46440304367563,3.097248962465315,1.872160435672807,34.003407216604494,0,1.0867787525057792e-8,0.06265014463160738,0,0.6878098615592224,0.03786945237205417,0.21167054121728598,2.1983007130576248e-10
12040,5752488.209512999,575.2488209513,5.752488209512999,11982049.443284264,2495000.243011439,275928.7781253093,10290928.395994697,2391267.4109312766,0,1198.2049443284263,249.50002430114392,27.592877812530933,1029.0928395994697,239.12674109312766,0,11.982049443284263,2.495000243011439,0.2759287781253093,10.290928395994696,2.391267410931276,0,0.4337253988431319,0.4156927096307285,1.7889525403939799,0.04796685678885889,2.0829333336953773,0
