"afschotjaar","gemeente_afschot_locatie","UTM5","aantal","wildsoort","dataSource"
2019,"Neerpelt","FS68D",1,"Wild zwijn","waarnemingen.be"
2019,"Neerpelt","FS68D",3,"Wild zwijn","waarnemingen.be"
2019,"Neerpelt","FS68D",1,"Wild zwijn","waarnemingen.be"
2019,"Neerpelt","FS68D",6,"Wild zwijn","waarnemingen.be"
2019,"Neerpelt","FS68D",1,"Wild zwijn","waarnemingen.be"
2019,"Neerpelt","FS68D",7,"Wild zwijn","waarnemingen.be"
2019,"Neerpelt","FS68D",1,"Wild zwijn","waarnemingen.be"
2019,"Neerpelt","FS68D",6,"Wild zwijn","waarnemingen.be"
2019,"Neerpelt","FS68D",1,"Wild zwijn","waarnemingen.be"
2019,"Neerpelt","FS68D",8,"Wild zwijn","waarnemingen.be"
2019,"Neerpelt","FS68D",1,"Wild zwijn","waarnemingen.be"
2019,"Neerpelt","FS68D",2,"Wild zwijn","waarnemingen.be"
2019,"Neerpelt","FS68D",1,"Wild zwijn","waarnemingen.be"
2019,"Neerpelt","FS68D",3,"Wild zwijn","waarnemingen.be"
2019,"Neerpelt","FS68D",1,"Wild zwijn","waarnemingen.be"
2019,"Neerpelt","FS68D",9,"Wild zwijn","waarnemingen.be"
2019,"Neerpelt","FS68D",1,"Wild zwijn","waarnemingen.be"
2019,"Neerpelt","FS68D",2,"Wild zwijn","waarnemingen.be"
2019,"Neerpelt","FS68D",6,"Wild zwijn","waarnemingen.be"
2020,"Neerpelt","FS68D",7,"Wild zwijn","waarnemingen.be"
2020,"Neerpelt","FS68D",1,"Wild zwijn","waarnemingen.be"
2020,"Neerpelt","FS68D",1,"Wild zwijn","waarnemingen.be"
2020,"Neerpelt","FS68D",5,"Wild zwijn","waarnemingen.be"
2020,"Neerpelt","FS68D",4,"Wild zwijn","waarnemingen.be"
2020,"Neerpelt","FS68D",4,"Wild zwijn","waarnemingen.be"
2020,"Neerpelt","FS68D",1,"Wild zwijn","waarnemingen.be"
2020,"Neerpelt","FS68D",7,"Wild zwijn","waarnemingen.be"
2020,"Neerpelt","FS68D",5,"Wild zwijn","waarnemingen.be"
2020,"Neerpelt","FS68D",4,"Wild zwijn","waarnemingen.be"
2020,"Neerpelt","FS68D",1,"Wild zwijn","waarnemingen.be"
2020,"Neerpelt","FS68D",1,"Wild zwijn","waarnemingen.be"
2020,"Neerpelt","FS68D",1,"Wild zwijn","waarnemingen.be"
2020,"Neerpelt","FS68D",4,"Wild zwijn","waarnemingen.be"
2020,"Neerpelt","FS68D",4,"Wild zwijn","waarnemingen.be"
2020,"Neerpelt","FS68D",1,"Wild zwijn","waarnemingen.be"
2020,"Neerpelt","FS68D",1,"Wild zwijn","waarnemingen.be"
2020,"Neerpelt","FS68D",1,"Wild zwijn","waarnemingen.be"
2020,"Neerpelt","FS68D",13,"Wild zwijn","waarnemingen.be"
2020,"Neerpelt","FS68D",7,"Wild zwijn","waarnemingen.be"
2020,"Neerpelt","FS68D",1,"Wild zwijn","waarnemingen.be"
2020,"Neerpelt","FS68D",2,"Wild zwijn","waarnemingen.be"
2020,"Neerpelt","FS68D",13,"Wild zwijn","waarnemingen.be"
2020,"Neerpelt","FS68D",9,"Wild zwijn","waarnemingen.be"
2020,"Neerpelt","FS68D",1,"Wild zwijn","waarnemingen.be"
2020,"Neerpelt","FS68D",2,"Wild zwijn","waarnemingen.be"
2020,"Neerpelt","FS68D",10,"Wild zwijn","waarnemingen.be"
2020,"Neerpelt","FS68D",2,"Wild zwijn","waarnemingen.be"
2020,"Neerpelt","FS68D",13,"Wild zwijn","waarnemingen.be"
2020,"Neerpelt","FS68D",1,"Wild zwijn","waarnemingen.be"
2020,"Neerpelt","FS68D",1,"Wild zwijn","waarnemingen.be"
2020,"Neerpelt","FS68D",21,"Wild zwijn","waarnemingen.be"
2018,"Neerpelt","FS68D",1,"Wild zwijn","waarnemingen.be"
2020,"Neerpelt","FS68D",8,"Wild zwijn","waarnemingen.be"
2020,"Neerpelt","FS68D",19,"Wild zwijn","waarnemingen.be"
2020,"Neerpelt","FS68D",3,"Wild zwijn","waarnemingen.be"
2020,"Neerpelt","FS68D",7,"Wild zwijn","waarnemingen.be"
2020,"Neerpelt","FS68D",1,"Wild zwijn","waarnemingen.be"
2020,"Neerpelt","FS68D",14,"Wild zwijn","waarnemingen.be"
2020,"Neerpelt","FS68D",1,"Wild zwijn","waarnemingen.be"
2020,"Neerpelt","FS68D",1,"Wild zwijn","waarnemingen.be"
2020,"Neerpelt","FS68D",8,"Wild zwijn","waarnemingen.be"
2021,"Neerpelt","FS68D",4,"Wild zwijn","waarnemingen.be"
2021,"Neerpelt","FS68D",1,"Wild zwijn","waarnemingen.be"
2021,"Neerpelt","FS68D",1,"Wild zwijn","waarnemingen.be"
2021,"Neerpelt","FS68D",2,"Wild zwijn","waarnemingen.be"
2021,"Neerpelt","FS68D",1,"Wild zwijn","waarnemingen.be"
2021,"Neerpelt","FS68D",1,"Wild zwijn","waarnemingen.be"
2021,"Neerpelt","FS68D",1,"Wild zwijn","waarnemingen.be"
2021,"Neerpelt","FS68D",1,"Wild zwijn","waarnemingen.be"
2021,"Neerpelt","FS68D",1,"Wild zwijn","waarnemingen.be"
2021,"Neerpelt","FS68D",2,"Wild zwijn","waarnemingen.be"
2021,"Neerpelt","FS68D",1,"Wild zwijn","waarnemingen.be"
2021,"Neerpelt","FS68D",13,"Wild zwijn","waarnemingen.be"
2021,"Neerpelt","FS68D",12,"Wild zwijn","waarnemingen.be"
2021,"Neerpelt","FS68D",1,"Wild zwijn","waarnemingen.be"
2021,"Neerpelt","FS68D",1,"Wild zwijn","waarnemingen.be"
2021,"Neerpelt","FS68D",5,"Wild zwijn","waarnemingen.be"
2021,"Neerpelt","FS68D",2,"Wild zwijn","waarnemingen.be"
2021,"Neerpelt","FS68D",2,"Wild zwijn","waarnemingen.be"
2021,"Neerpelt","FS68D",4,"Wild zwijn","waarnemingen.be"
2021,"Neerpelt","FS68D",1,"Wild zwijn","waarnemingen.be"
2021,"Neerpelt","FS68D",4,"Wild zwijn","waarnemingen.be"
2021,"Neerpelt","FS68D",8,"Wild zwijn","waarnemingen.be"
2021,"Neerpelt","FS68D",1,"Wild zwijn","waarnemingen.be"
2021,"Neerpelt","FS68D",2,"Wild zwijn","waarnemingen.be"
2021,"Neerpelt","FS68D",4,"Wild zwijn","waarnemingen.be"
2021,"Neerpelt","FS68D",2,"Wild zwijn","waarnemingen.be"
2021,"Neerpelt","FS68D",1,"Wild zwijn","waarnemingen.be"
2021,"Neerpelt","FS68D",6,"Wild zwijn","waarnemingen.be"
2021,"Neerpelt","FS68D",1,"Wild zwijn","waarnemingen.be"
2021,"Neerpelt","FS68D",4,"Wild zwijn","waarnemingen.be"
2021,"Neerpelt","FS68D",1,"Wild zwijn","waarnemingen.be"
2021,"Neerpelt","FS68D",1,"Wild zwijn","waarnemingen.be"
2021,"Neerpelt","FS68D",2,"Wild zwijn","waarnemingen.be"
2021,"Neerpelt","FS68D",1,"Wild zwijn","waarnemingen.be"
2021,"Neerpelt","FS68D",18,"Wild zwijn","waarnemingen.be"
2021,"Neerpelt","FS68D",1,"Wild zwijn","waarnemingen.be"
2021,"Neerpelt","FS68D",1,"Wild zwijn","waarnemingen.be"
2021,"Neerpelt","FS68D",1,"Wild zwijn","waarnemingen.be"
2021,"Neerpelt","FS68D",2,"Wild zwijn","waarnemingen.be"
2021,"Neerpelt","FS68D",2,"Wild zwijn","waarnemingen.be"
2021,"Neerpelt","FS68D",7,"Wild zwijn","waarnemingen.be"
2021,"Neerpelt","FS68D",7,"Wild zwijn","waarnemingen.be"
2021,"Neerpelt","FS68D",1,"Wild zwijn","waarnemingen.be"
2021,"Neerpelt","FS68D",1,"Wild zwijn","waarnemingen.be"
2021,"Neerpelt","FS68D",5,"Wild zwijn","waarnemingen.be"
2021,"Neerpelt","FS68D",1,"Wild zwijn","waarnemingen.be"
2021,"Neerpelt","FS68D",1,"Wild zwijn","waarnemingen.be"
2021,"Neerpelt","FS68D",8,"Wild zwijn","waarnemingen.be"
2021,"Neerpelt","FS68D",1,"Wild zwijn","waarnemingen.be"
2021,"Neerpelt","FS68D",3,"Wild zwijn","waarnemingen.be"
2021,"Neerpelt","FS68D",1,"Wild zwijn","waarnemingen.be"
2021,"Neerpelt","FS68D",1,"Wild zwijn","waarnemingen.be"
2021,"Neerpelt","FS68D",1,"Wild zwijn","waarnemingen.be"
2021,"Neerpelt","FS68D",5,"Wild zwijn","waarnemingen.be"
2021,"Neerpelt","FS68D",1,"Wild zwijn","waarnemingen.be"
2021,"Neerpelt","FS68D",2,"Wild zwijn","waarnemingen.be"
2021,"Neerpelt","FS68D",4,"Wild zwijn","waarnemingen.be"
2021,"Neerpelt","FS68D",1,"Wild zwijn","waarnemingen.be"
2021,"Neerpelt","FS68D",6,"Wild zwijn","waarnemingen.be"
2021,"Neerpelt","FS68D",1,"Wild zwijn","waarnemingen.be"
2021,"Neerpelt","FS68D",1,"Wild zwijn","waarnemingen.be"
2021,"Neerpelt","FS68D",5,"Wild zwijn","waarnemingen.be"
2021,"Neerpelt","FS68D",1,"Wild zwijn","waarnemingen.be"
2021,"Neerpelt","FS68D",1,"Wild zwijn","waarnemingen.be"
2021,"Neerpelt","FS68D",1,"Wild zwijn","waarnemingen.be"
2021,"Neerpelt","FS68D",1,"Wild zwijn","waarnemingen.be"
2021,"Neerpelt","FS68D",1,"Wild zwijn","waarnemingen.be"
2021,"Neerpelt","FS68D",8,"Wild zwijn","waarnemingen.be"
2021,"Neerpelt","FS68D",7,"Wild zwijn","waarnemingen.be"
2021,"Neerpelt","FS68D",4,"Wild zwijn","waarnemingen.be"
2021,"Neerpelt","FS68D",1,"Wild zwijn","waarnemingen.be"
2021,"Neerpelt","FS68D",16,"Wild zwijn","waarnemingen.be"
2021,"Neerpelt","FS68D",6,"Wild zwijn","waarnemingen.be"
2021,"Neerpelt","FS68D",12,"Wild zwijn","waarnemingen.be"
2021,"Neerpelt","FS68D",1,"Wild zwijn","waarnemingen.be"
2021,"Neerpelt","FS68D",3,"Wild zwijn","waarnemingen.be"
2021,"Neerpelt","FS68D",1,"Wild zwijn","waarnemingen.be"
2021,"Neerpelt","FS68D",1,"Wild zwijn","waarnemingen.be"
2021,"Neerpelt","FS68D",2,"Wild zwijn","waarnemingen.be"
2021,"Neerpelt","FS68D",1,"Wild zwijn","waarnemingen.be"
2021,"Neerpelt","FS68D",1,"Wild zwijn","waarnemingen.be"
2021,"Neerpelt","FS68D",4,"Wild zwijn","waarnemingen.be"
2021,"Neerpelt","FS68D",1,"Wild zwijn","waarnemingen.be"
2021,"Neerpelt","FS68D",3,"Wild zwijn","waarnemingen.be"
2021,"Neerpelt","FS68D",4,"Wild zwijn","waarnemingen.be"
2021,"Neerpelt","FS68D",1,"Wild zwijn","waarnemingen.be"
2021,"Neerpelt","FS68D",1,"Wild zwijn","waarnemingen.be"
2022,"Neerpelt","FS68D",1,"Wild zwijn","waarnemingen.be"
2022,"Neerpelt","FS68D",14,"Wild zwijn","waarnemingen.be"
2022,"Neerpelt","FS68D",1,"Wild zwijn","waarnemingen.be"
2022,"Neerpelt","FS68D",12,"Wild zwijn","waarnemingen.be"
2022,"Neerpelt","FS68D",2,"Wild zwijn","waarnemingen.be"
2022,"Neerpelt","FS68D",1,"Wild zwijn","waarnemingen.be"
2022,"Neerpelt","FS68D",1,"Wild zwijn","waarnemingen.be"
2022,"Neerpelt","FS68D",8,"Wild zwijn","waarnemingen.be"
2022,"Neerpelt","FS68D",1,"Wild zwijn","waarnemingen.be"
2022,"Neerpelt","FS68D",4,"Wild zwijn","waarnemingen.be"
2022,"Neerpelt","FS68D",1,"Wild zwijn","waarnemingen.be"
2022,"Neerpelt","FS68D",1,"Wild zwijn","waarnemingen.be"
2022,"Neerpelt","FS68D",4,"Wild zwijn","waarnemingen.be"
2022,"Neerpelt","FS68D",1,"Wild zwijn","waarnemingen.be"
2022,"Neerpelt","FS68D",3,"Wild zwijn","waarnemingen.be"
2022,"Neerpelt","FS68D",3,"Wild zwijn","waarnemingen.be"
2022,"Neerpelt","FS68D",1,"Wild zwijn","waarnemingen.be"
2022,"Neerpelt","FS68D",1,"Wild zwijn","waarnemingen.be"
2022,"Neerpelt","FS68D",1,"Wild zwijn","waarnemingen.be"
2022,"Neerpelt","FS68D",6,"Wild zwijn","waarnemingen.be"
2022,"Neerpelt","FS68D",10,"Wild zwijn","waarnemingen.be"
2022,"Neerpelt","FS68D",1,"Wild zwijn","waarnemingen.be"
2022,"Neerpelt","FS68D",5,"Wild zwijn","waarnemingen.be"
2022,"Neerpelt","FS68D",1,"Wild zwijn","waarnemingen.be"
2022,"Neerpelt","FS68D",1,"Wild zwijn","waarnemingen.be"
2022,"Neerpelt","FS68D",1,"Wild zwijn","waarnemingen.be"
2022,"Neerpelt","FS68D",1,"Wild zwijn","waarnemingen.be"
2022,"Neerpelt","FS68D",1,"Wild zwijn","waarnemingen.be"
2022,"Neerpelt","FS68D",1,"Wild zwijn","waarnemingen.be"
2022,"Neerpelt","FS68D",4,"Wild zwijn","waarnemingen.be"
2022,"Neerpelt","FS68D",1,"Wild zwijn","waarnemingen.be"
2022,"Neerpelt","FS68D",7,"Wild zwijn","waarnemingen.be"
2022,"Neerpelt","FS68D",1,"Wild zwijn","waarnemingen.be"
2022,"Neerpelt","FS68D",3,"Wild zwijn","waarnemingen.be"
2022,"Neerpelt","FS68D",6,"Wild zwijn","waarnemingen.be"
2016,"Neerpelt","FS77A",1,"Wild zwijn","waarnemingen.be"
2017,"Neerpelt","FS77A",1,"Wild zwijn","waarnemingen.be"
2020,"Neerpelt","FS77B",2,"Wild zwijn","waarnemingen.be"
2016,"Meeuwen-Gruitrode","FS75A",1,"Wild zwijn","waarnemingen.be"
2019,"Meeuwen-Gruitrode","FS75A",8,"Wild zwijn","waarnemingen.be"
2018,"Meeuwen-Gruitrode","FS75A",3,"Wild zwijn","waarnemingen.be"
2021,"Meeuwen-Gruitrode","FS75A",5,"Wild zwijn","waarnemingen.be"
2021,"Meeuwen-Gruitrode","FS75A",1,"Wild zwijn","waarnemingen.be"
2021,"Meeuwen-Gruitrode","FS75A",1,"Wild zwijn","waarnemingen.be"
2021,"Meeuwen-Gruitrode","FS75A",1,"Wild zwijn","waarnemingen.be"
2022,"Meeuwen-Gruitrode","FS75A",17,"Wild zwijn","waarnemingen.be"
2022,"Meeuwen-Gruitrode","FS75A",7,"Wild zwijn","waarnemingen.be"
2014,"Meeuwen-Gruitrode","FS75B",1,"Wild zwijn","waarnemingen.be"
2014,"Meeuwen-Gruitrode","FS75B",3,"Wild zwijn","waarnemingen.be"
2015,"Meeuwen-Gruitrode","FS75B",1,"Wild zwijn","waarnemingen.be"
2015,"Meeuwen-Gruitrode","FS75B",1,"Wild zwijn","waarnemingen.be"
2016,"Meeuwen-Gruitrode","FS75B",9,"Wild zwijn","waarnemingen.be"
2016,"Meeuwen-Gruitrode","FS75B",1,"Wild zwijn","waarnemingen.be"
2016,"Meeuwen-Gruitrode","FS75B",1,"Wild zwijn","waarnemingen.be"
2017,"Meeuwen-Gruitrode","FS75B",1,"Wild zwijn","waarnemingen.be"
2017,"Meeuwen-Gruitrode","FS75B",10,"Wild zwijn","waarnemingen.be"
2017,"Meeuwen-Gruitrode","FS75B",7,"Wild zwijn","waarnemingen.be"
2017,"Meeuwen-Gruitrode","FS75B",16,"Wild zwijn","waarnemingen.be"
2018,"Meeuwen-Gruitrode","FS75B",1,"Wild zwijn","waarnemingen.be"
2018,"Meeuwen-Gruitrode","FS75B",26,"Wild zwijn","waarnemingen.be"
2019,"Meeuwen-Gruitrode","FS75B",2,"Wild zwijn","waarnemingen.be"
2019,"Meeuwen-Gruitrode","FS75B",1,"Wild zwijn","waarnemingen.be"
2019,"Meeuwen-Gruitrode","FS75B",1,"Wild zwijn","waarnemingen.be"
2019,"Meeuwen-Gruitrode","FS75B",1,"Wild zwijn","waarnemingen.be"
2019,"Meeuwen-Gruitrode","FS75B",8,"Wild zwijn","waarnemingen.be"
2019,"Meeuwen-Gruitrode","FS75B",10,"Wild zwijn","waarnemingen.be"
2020,"Meeuwen-Gruitrode","FS75B",1,"Wild zwijn","waarnemingen.be"
2020,"Meeuwen-Gruitrode","FS75B",8,"Wild zwijn","waarnemingen.be"
2020,"Meeuwen-Gruitrode","FS75B",1,"Wild zwijn","waarnemingen.be"
2020,"Meeuwen-Gruitrode","FS75B",4,"Wild zwijn","waarnemingen.be"
2021,"Meeuwen-Gruitrode","FS75B",10,"Wild zwijn","waarnemingen.be"
2021,"Meeuwen-Gruitrode","FS75B",1,"Wild zwijn","waarnemingen.be"
2021,"Meeuwen-Gruitrode","FS75B",10,"Wild zwijn","waarnemingen.be"
2021,"Meeuwen-Gruitrode","FS75B",4,"Wild zwijn","waarnemingen.be"
2021,"Meeuwen-Gruitrode","FS75B",11,"Wild zwijn","waarnemingen.be"
2021,"Meeuwen-Gruitrode","FS75B",5,"Wild zwijn","waarnemingen.be"
2021,"Meeuwen-Gruitrode","FS75B",17,"Wild zwijn","waarnemingen.be"
2021,"Meeuwen-Gruitrode","FS75B",8,"Wild zwijn","waarnemingen.be"
2021,"Meeuwen-Gruitrode","FS75B",8,"Wild zwijn","waarnemingen.be"
2021,"Meeuwen-Gruitrode","FS75B",17,"Wild zwijn","waarnemingen.be"
2021,"Meeuwen-Gruitrode","FS75B",2,"Wild zwijn","waarnemingen.be"
2022,"Meeuwen-Gruitrode","FS75B",16,"Wild zwijn","waarnemingen.be"
2022,"Meeuwen-Gruitrode","FS75B",12,"Wild zwijn","waarnemingen.be"
2022,"Meeuwen-Gruitrode","FS75B",14,"Wild zwijn","waarnemingen.be"
2022,"Meeuwen-Gruitrode","FS75B",7,"Wild zwijn","waarnemingen.be"
2022,"Meeuwen-Gruitrode","FS75B",1,"Wild zwijn","waarnemingen.be"
2022,"Meeuwen-Gruitrode","FS75B",8,"Wild zwijn","waarnemingen.be"
2022,"Meeuwen-Gruitrode","FS75B",12,"Wild zwijn","waarnemingen.be"
2020,"Meeuwen-Gruitrode","FS76B",1,"Wild zwijn","waarnemingen.be"
2017,"Meeuwen-Gruitrode","FS76D",1,"Wild zwijn","waarnemingen.be"
2017,"Meeuwen-Gruitrode","FS76D",1,"Wild zwijn","waarnemingen.be"
2021,"Meeuwen-Gruitrode","FS76D",1,"Wild zwijn","waarnemingen.be"
2021,"Meeuwen-Gruitrode","FS76D",1,"Wild zwijn","waarnemingen.be"
2021,"Meeuwen-Gruitrode","FS76D",1,"Wild zwijn","waarnemingen.be"
2022,"Meeuwen-Gruitrode","FS76D",2,"Wild zwijn","waarnemingen.be"
2022,"Meeuwen-Gruitrode","FS76D",1,"Wild zwijn","waarnemingen.be"
2014,"Meeuwen-Gruitrode","FS86A",1,"Wild zwijn","waarnemingen.be"
2016,"Meeuwen-Gruitrode","FS86C",5,"Wild zwijn","waarnemingen.be"
2018,"Meeuwen-Gruitrode","FS86C",5,"Wild zwijn","waarnemingen.be"
2019,"Meeuwen-Gruitrode","FS86C",1,"Wild zwijn","waarnemingen.be"
2019,"Meeuwen-Gruitrode","FS86C",7,"Wild zwijn","waarnemingen.be"
2021,"Meeuwen-Gruitrode","FS86C",3,"Wild zwijn","waarnemingen.be"
2021,"Meeuwen-Gruitrode","FS86C",1,"Wild zwijn","waarnemingen.be"
2021,"Meeuwen-Gruitrode","FS86C",1,"Wild zwijn","waarnemingen.be"
2022,"Meeuwen-Gruitrode","FS86C",1,"Wild zwijn","waarnemingen.be"
2016,"Meeuwen-Gruitrode","FS86D",13,"Wild zwijn","waarnemingen.be"
2019,"Meeuwen-Gruitrode","FS86D",1,"Wild zwijn","waarnemingen.be"
2019,"Meeuwen-Gruitrode","FS86D",1,"Wild zwijn","waarnemingen.be"
2013,"Kinrooi","FS87D",1,"Wild zwijn","waarnemingen.be"
2015,"Kinrooi","FS87D",1,"Wild zwijn","waarnemingen.be"
2015,"Kinrooi","FS87D",1,"Wild zwijn","waarnemingen.be"
2017,"Kinrooi","FS87D",3,"Wild zwijn","waarnemingen.be"
2015,"Kinrooi","FS96A",1,"Wild zwijn","waarnemingen.be"
2017,"Kinrooi","FS97C",4,"Wild zwijn","waarnemingen.be"
2018,"Kinrooi","FS97C",2,"Wild zwijn","waarnemingen.be"
2015,"Kinrooi","FS97D",1,"Wild zwijn","waarnemingen.be"
2016,"Kinrooi","FS97D",1,"Wild zwijn","waarnemingen.be"
2016,"Kinrooi","FS97D",1,"Wild zwijn","waarnemingen.be"
2016,"Kinrooi","FS97D",1,"Wild zwijn","waarnemingen.be"
2016,"Kinrooi","FS97D",1,"Wild zwijn","waarnemingen.be"
2016,"Kinrooi","FS97D",3,"Wild zwijn","waarnemingen.be"
2016,"Kinrooi","FS97D",3,"Wild zwijn","waarnemingen.be"
2016,"Kinrooi","FS97D",1,"Wild zwijn","waarnemingen.be"
2016,"Kinrooi","FS97D",1,"Wild zwijn","waarnemingen.be"
2016,"Kinrooi","FS97D",3,"Wild zwijn","waarnemingen.be"
2016,"Kinrooi","FS97D",1,"Wild zwijn","waarnemingen.be"
2016,"Kinrooi","FS97D",1,"Wild zwijn","waarnemingen.be"
2017,"Kinrooi","FS97D",1,"Wild zwijn","waarnemingen.be"
2017,"Kinrooi","FS97D",1,"Wild zwijn","waarnemingen.be"
2018,"Kinrooi","FS97D",1,"Wild zwijn","waarnemingen.be"
2018,"Kinrooi","FS97D",1,"Wild zwijn","waarnemingen.be"
2018,"Kinrooi","FS97D",1,"Wild zwijn","waarnemingen.be"
2018,"Kinrooi","FS97D",1,"Wild zwijn","waarnemingen.be"
2018,"Kinrooi","FS97D",1,"Wild zwijn","waarnemingen.be"
2020,"Kinrooi","FS97D",1,"Wild zwijn","waarnemingen.be"
2020,"Kinrooi","FS97D",1,"Wild zwijn","waarnemingen.be"
2021,"Kinrooi","FS97D",1,"Wild zwijn","waarnemingen.be"
2021,"Kinrooi","FS97D",1,"Wild zwijn","waarnemingen.be"
2021,"Kinrooi","FS97D",1,"Wild zwijn","waarnemingen.be"
2021,"Kinrooi","FS97D",1,"Wild zwijn","waarnemingen.be"
2021,"Kinrooi","FS97D",1,"Wild zwijn","waarnemingen.be"
2021,"Kinrooi","FS97D",1,"Wild zwijn","waarnemingen.be"
2021,"Kinrooi","FS97D",1,"Wild zwijn","waarnemingen.be"
2021,"Kinrooi","FS97D",1,"Wild zwijn","waarnemingen.be"
2021,"Kinrooi","FS97D",1,"Wild zwijn","waarnemingen.be"
2021,"Kinrooi","FS97D",1,"Wild zwijn","waarnemingen.be"
2021,"Kinrooi","FS97D",1,"Wild zwijn","waarnemingen.be"
2021,"Kinrooi","FS97D",1,"Wild zwijn","waarnemingen.be"
2021,"Kinrooi","FS97D",1,"Wild zwijn","waarnemingen.be"
2021,"Kinrooi","FS97D",1,"Wild zwijn","waarnemingen.be"
2021,"Kinrooi","FS97D",1,"Wild zwijn","waarnemingen.be"
2013,"Zoersel","FS17B",1,"Wild zwijn","waarnemingen.be"
2020,"Sint-Truiden","FS52A",1,"Wild zwijn","waarnemingen.be"
2015,"Retie","FS48D",1,"Wild zwijn","waarnemingen.be"
2015,"Retie","FS48D",1,"Wild zwijn","waarnemingen.be"
2017,"Retie","FS48D",1,"Wild zwijn","waarnemingen.be"
2017,"Retie","FS48D",1,"Wild zwijn","waarnemingen.be"
2021,"Retie","FS48D",2,"Wild zwijn","waarnemingen.be"
2021,"Retie","FS58C",1,"Wild zwijn","waarnemingen.be"
2021,"Retie","FS58C",4,"Wild zwijn","waarnemingen.be"
2014,"Houthalen-Helchteren","FS65A",2,"Wild zwijn","waarnemingen.be"
2017,"Houthalen-Helchteren","FS65A",1,"Wild zwijn","waarnemingen.be"
2017,"Houthalen-Helchteren","FS65A",5,"Wild zwijn","waarnemingen.be"
2019,"Houthalen-Helchteren","FS65A",1,"Wild zwijn","waarnemingen.be"
2020,"Houthalen-Helchteren","FS65A",1,"Wild zwijn","waarnemingen.be"
2020,"Houthalen-Helchteren","FS65A",2,"Wild zwijn","waarnemingen.be"
2016,"Houthalen-Helchteren","FS65A",1,"Wild zwijn","waarnemingen.be"
2018,"Houthalen-Helchteren","FS65A",1,"Wild zwijn","waarnemingen.be"
2021,"Houthalen-Helchteren","FS65A",8,"Wild zwijn","waarnemingen.be"
2015,"Houthalen-Helchteren","FS65B",1,"Wild zwijn","waarnemingen.be"
2015,"Houthalen-Helchteren","FS65B",1,"Wild zwijn","waarnemingen.be"
2019,"Houthalen-Helchteren","FS65B",11,"Wild zwijn","waarnemingen.be"
2020,"Houthalen-Helchteren","FS65B",1,"Wild zwijn","waarnemingen.be"
2020,"Houthalen-Helchteren","FS65B",1,"Wild zwijn","waarnemingen.be"
2020,"Houthalen-Helchteren","FS65B",1,"Wild zwijn","waarnemingen.be"
2020,"Houthalen-Helchteren","FS65B",1,"Wild zwijn","waarnemingen.be"
2020,"Houthalen-Helchteren","FS65B",5,"Wild zwijn","waarnemingen.be"
2020,"Houthalen-Helchteren","FS65B",6,"Wild zwijn","waarnemingen.be"
2021,"Houthalen-Helchteren","FS65B",1,"Wild zwijn","waarnemingen.be"
2021,"Houthalen-Helchteren","FS65B",1,"Wild zwijn","waarnemingen.be"
2021,"Houthalen-Helchteren","FS65B",1,"Wild zwijn","waarnemingen.be"
2021,"Houthalen-Helchteren","FS65B",1,"Wild zwijn","waarnemingen.be"
2021,"Houthalen-Helchteren","FS65B",7,"Wild zwijn","waarnemingen.be"
2021,"Houthalen-Helchteren","FS65B",1,"Wild zwijn","waarnemingen.be"
2021,"Houthalen-Helchteren","FS65B",10,"Wild zwijn","waarnemingen.be"
2021,"Houthalen-Helchteren","FS65B",3,"Wild zwijn","waarnemingen.be"
2021,"Houthalen-Helchteren","FS65B",1,"Wild zwijn","waarnemingen.be"
2022,"Houthalen-Helchteren","FS65B",7,"Wild zwijn","waarnemingen.be"
2022,"Houthalen-Helchteren","FS65B",6,"Wild zwijn","waarnemingen.be"
2019,"Houthalen-Helchteren","FS65C",5,"Wild zwijn","waarnemingen.be"
2020,"Houthalen-Helchteren","FS65C",10,"Wild zwijn","waarnemingen.be"
2020,"Houthalen-Helchteren","FS65C",1,"Wild zwijn","waarnemingen.be"
2014,"Houthalen-Helchteren","FS65D",1,"Wild zwijn","waarnemingen.be"
2016,"Houthalen-Helchteren","FS65D",1,"Wild zwijn","waarnemingen.be"
2019,"Houthalen-Helchteren","FS65D",1,"Wild zwijn","waarnemingen.be"
2019,"Houthalen-Helchteren","FS65D",1,"Wild zwijn","waarnemingen.be"
2020,"Houthalen-Helchteren","FS65D",1,"Wild zwijn","waarnemingen.be"
2020,"Houthalen-Helchteren","FS65D",1,"Wild zwijn","waarnemingen.be"
2021,"Houthalen-Helchteren","FS65D",1,"Wild zwijn","waarnemingen.be"
2021,"Houthalen-Helchteren","FS65D",2,"Wild zwijn","waarnemingen.be"
2021,"Houthalen-Helchteren","FS65D",1,"Wild zwijn","waarnemingen.be"
2022,"Houthalen-Helchteren","FS65D",1,"Wild zwijn","waarnemingen.be"
2015,"Houthalen-Helchteren","FS66C",3,"Wild zwijn","waarnemingen.be"
2015,"Houthalen-Helchteren","FS66C",1,"Wild zwijn","waarnemingen.be"
2017,"Houthalen-Helchteren","FS66C",3,"Wild zwijn","waarnemingen.be"
2019,"Houthalen-Helchteren","FS66C",8,"Wild zwijn","waarnemingen.be"
2020,"Houthalen-Helchteren","FS66C",3,"Wild zwijn","waarnemingen.be"
2020,"Houthalen-Helchteren","FS66C",12,"Wild zwijn","waarnemingen.be"
2021,"Houthalen-Helchteren","FS66C",5,"Wild zwijn","waarnemingen.be"
