TAG,Area_m2,Area_ha,Area_km2,Area_hab_m2_bebouwd,Area_hab_m2_bos,Area_hab_m2_grasland,Area_hab_m2_landbouw,Area_hab_m2_water,Area_hab_m2_andere,Area_hab_ha_bebouwd,Area_hab_ha_bos,Area_hab_ha_grasland,Area_hab_ha_landbouw,Area_hab_ha_water,Area_hab_ha_andere,Area_hab_km2_bebouwd,Area_hab_km2_bos,Area_hab_km2_grasland,Area_hab_km2_landbouw,Area_hab_km2_water,Area_hab_km2_andere,perc_bos,perc_water,perc_landbouw,perc_grasland,perc_bebouwd,perc_andere,densiteit_bos,gem_opp_bos_m2,perimeter_bos_m,gem_opp_bos_ha,gem_opp_bos_km2
ES17C,25020685.682457287,2502.068568245729,25.020685682457287,14873683.291206146,424912.0304032377,2242860.435586561,7477512.048845125,0,1717.876416215673,1487.3683291206146,42.491203040323775,224.2860435586561,747.7512048845126,0,0.17178764162156732,14.873683291206145,0.42491203040323766,2.242860435586561,7.477512048845125,0,0.001717876416215673,0.016982429490377857,0,0.29885320265574583,0.08964024663636992,0.5944554629705655,6.865824694085522e-5,2,212456.01520161884,3763.26526907696,21.245601520161884,0.21245601520161883
ES17D,25020592.197306853,2502.0592197306855,25.02059219730685,19058260.30651779,67771.50919823619,1727228.8243212,4135908.115963644,29690.551693827958,1732.8896121531725,1905.826030651779,6.77715091982362,172.72288243211997,413.5908115963644,2.969055169382796,0.17328896121531726,19.058260306517788,0.06777150919823619,1.7272288243211997,4.135908115963644,0.029690551693827956,0.0017328896121531724,0.0027086293027680985,0.0011866446429283062,0.1653001688908395,0.06903229190982595,0.7617030067165704,6.925853706770761e-5,1,67771.50919823619,1114.48654190848,6.77715091982362,0.06777150919823619
ES18A,17633834.665726274,1763.3834665726274,17.633834665726273,8250197.616241354,0,993.0415851235323,2000104.6277881386,6883384.304435603,499155.07567605656,825.0197616241354,0,0.09930415851235323,200.01046277881386,688.3384304435604,49.91550756760566,8.250197616241353,0,9.930415851235322e-4,2.0001046277881382,6.883384304435603,0.49915507567605655,0,0.39035096080459375,0.11342425885820573,5.631455687024456e-5,0.467861799355345,0.028306666424985343,NA,NA,NA,NA,NA
ES18B,19455320.51832937,1945.5320518329372,19.45532051832937,7930069.658282711,0,829310.2202422463,6132957.915016906,3592606.318450298,970376.4063372081,793.0069658282712,0,82.93102202422463,613.2957915016907,359.2606318450299,97.03764063372081,7.9300696582827115,0,0.8293102202422462,6.132957915016906,3.592606318450298,0.9703764063372081,0,0.18465932314328148,0.31523294151020975,0.04262639720897588,0.40760416415713036,0.04987717398040248,NA,NA,NA,NA,NA
ES18C,25021714.85804375,2502.171485804375,25.021714858043747,4292118.344097353,246869.3061870192,4536341.955811269,14868115.144217297,1076555.0338278217,1715.0739029888064,429.2118344097353,24.68693061870192,453.63419558112685,1486.8115144217297,107.65550338278217,0.17150739029888065,4.292118344097352,0.2468693061870192,4.536341955811268,14.868115144217297,1.0765550338278216,0.0017150739029888062,0.009866202519994665,0.04302483022988094,0.5942084796573258,0.1812962053779047,0.1715357387951994,6.854341969441236e-5,1,246869.3061870192,2801.11505664518,24.68693061870192,0.2468693061870192
ES18D,25021621.62477481,2502.162162477481,25.02162162477481,6562436.072557711,1081005.0281965446,3009056.2796495045,12450100.853387298,1917278.0765395176,1745.3144442364573,656.2436072557712,108.10050281965447,300.9056279649505,1245.0100853387298,191.72780765395174,0.17453144442364574,6.562436072557711,1.0810050281965446,3.0090562796495046,12.450100853387298,1.9172780765395174,0.0017453144442364573,0.04320283650705527,0.07662485290885988,0.49757370006186985,0.12025824404083105,0.26227061422989495,6.975225148910247e-5,1,1081005.0281965446,6473.78720499816,108.10050281965447,1.0810050281965446
ES19C,320097.2776844143,32.00972776844143,0.32009727768441426,178858.84906154804,0,0,0,141230.16865656775,8.25996629850124,17.885884906154804,0,0,0,14.123016865656776,8.25996629850124e-4,0.17885884906154803,0,0,0,0.14123016865656773,8.25996629850124e-6,0,0.4412101523581446,0,0,0.5587640430915691,2.5804550286256377e-5,NA,NA,NA,NA,NA
ES19D,326.2661471711073,0.03262661471711074,3.262661471711073e-4,326.2348283118731,0,0,0,0,0.03131885923420441,0.032623482831187316,0,0,0,0,3.1318859234204412e-6,3.262348283118731e-4,0,0,0,0,3.131885923420441e-8,0,0,0,0,0.9999040082475434,9.59917524565597e-5,NA,NA,NA,NA,NA
ES21A,3103851.6199888187,310.38516199888187,3.1038516199888186,869701.1555216176,167633.8735587065,0,2066304.0566297509,0,212.5342787435511,86.97011555216177,16.76338735587065,0,206.6304056629751,0,0.02125342787435511,0.8697011555216176,0.1676338735587065,0,2.066304056629751,0,2.125342787435511e-4,0.05400833998608167,0,0.665722563321888,0,0.2802006223238051,6.847436822521715e-5,1,167633.8735587065,2033.23381086838,16.76338735587065,0.1676338735587065
ES21B,2480733.4558094167,248.0733455809417,2.4807334558094167,397320.86106462026,101572.01909167987,0,1981656.6741314074,0,183.90152170934016,39.73208610646203,10.157201909167988,0,198.16566741314074,0,0.018390152170934017,0.3973208610646202,0.10157201909167987,0,1.9816566741314072,0,1.8390152170934016e-4,0.04094435008880824,0,0.7988188612084607,0,0.16016265678772085,7.413191501032768e-5,1,101572.01909167987,1535.83992172624,10.157201909167988,0.10157201909167987
ES22A,25017378.70057828,2501.737870057828,25.017378700578277,9550662.467582772,0,1910.1821904582932,15463118.708857471,0,1687.3419475778937,955.0662467582773,0,0.19101821904582933,1546.3118708857473,0,0.1687341947577894,9.550662467582772,0,0.001910182190458293,15.463118708857472,0,0.0016873419475778937,0,0,0.618095080780787,7.63542101400951e-5,0.3817611182166742,6.744679239871325e-5,NA,NA,NA,NA,NA
ES22B,25017224.721309472,2501.722472130947,25.01722472130947,4822222.335277538,265676.1782519334,408650.99181702617,19518968.490022484,0,1706.7259404901415,482.22223352775376,26.567617825193345,40.86509918170262,1951.8968490022485,0,0.17067259404901416,4.822222335277537,0.2656761782519334,0.40865099181702613,19.518968490022484,0,0.0017067259404901414,0.010619730254316843,0,0.7802211759083086,0.016334785187780664,0.19275608661619478,6.822203339910706e-5,1,265676.1782519334,2550.91765747493,26.567617825193345,0.2656761782519334
ES22C,19310246.593352847,1931.0246593352847,19.310246593352847,1828817.1356060428,283334.9718391144,0,17196711.409857,0,1383.0760506878141,182.88171356060428,28.33349718391144,0,1719.6711409857005,0,0.13830760506878143,1.8288171356060425,0.2833349718391144,0,17.196711409857002,0,0.001383076050687814,0.014672778541142328,0,0.8905485140607481,0,0.09470708345255287,7.162394555665122e-5,1,283334.9718391144,3465.54826105567,28.33349718391144,0.2833349718391144
ES22D,22155551.870770972,2215.5551870770973,22.15555187077097,4482637.227736232,0,494567.8325262729,17176782.21773265,0,1564.5927758179605,448.2637227736232,0,49.4567832526273,1717.678221773265,0,0.15645927758179606,4.482637227736231,0,0.4945678325262729,17.17678221773265,0,0.0015645927758179605,0,0,0.7752811718670554,0.022322523736307314,0.20232568585438918,7.0618542248188e-5,NA,NA,NA,NA,NA
ES23A,25017848.1132308,2501.78481132308,25.017848113230798,8847437.26297905,0,2100890.290704445,14067811.484465646,0,1709.0750816576183,884.743726297905,0,210.0890290704445,1406.7811484465647,0,0.17090750816576183,8.84743726297905,0,2.1008902907044447,14.067811484465645,0,0.0017090750816576182,0,0,0.5623110117542772,0.0839756593451129,0.35364501466854953,6.831423206034121e-5,NA,NA,NA,NA,NA
ES23B,25017693.481515236,2501.769348151524,25.017693481515234,13441399.902601678,0,1741750.8260428528,9832838.638849908,0,1704.1140207964927,1344.139990260168,0,174.17508260428528,983.2838638849909,0,0.17041140207964928,13.441399902601677,0,1.7417508260428527,9.832838638849909,0,0.0017041140207964926,0,0,0.3930353789854798,0.06962075969672328,0.5372757449655818,6.811635221510758e-5,NA,NA,NA,NA,NA
ES23C,25017598.074249115,2501.7598074249117,25.017598074249115,15739805.01191214,314603.299830713,1300650.134719725,7061681.776532353,599115.8355710316,1742.0156831536442,1573.980501191214,31.460329983071304,130.06501347197252,706.1681776532353,59.91158355710316,0.17420156831536443,15.739805011912138,0.314603299830713,1.300650134719725,7.061681776532352,0.5991158355710315,0.001742015683153644,0.012575279964807557,0.023947776033211916,0.2822685757271406,0.051989408849704814,0.6291493278131002,6.963161203499868e-5,1,314603.299830713,4279.78628551142,31.460329983071304,0.314603299830713
ES23D,25017443.617717665,2501.7443617717668,25.017443617717664,11069257.731441492,0,1901178.9072618624,12045294.675219039,0,1712.3037952724844,1106.9257731441494,0,190.11789072618626,1204.5294675219038,0,0.17123037952724846,11.069257731441493,0,1.9011789072618621,12.045294675219038,0,0.0017123037952724842,0,0,0.4814758397891786,0.07599413178712727,0.4424615840285978,6.844439509638025e-5,NA,NA,NA,NA,NA
ES24A,25018441.22086602,2501.844122086602,25.01844122086602,6016526.118283563,0,1495073.399409277,17505157.318924297,0,1684.3842488834634,601.6526118283563,0,149.5073399409277,1750.5157318924296,0,0.16843842488834634,6.016526118283563,0,1.4950733994092769,17.505157318924294,0,0.0016843842488834635,0,0,0.6996901671205857,0.059758854926674945,0.24048365224551346,6.732570722586202e-5,NA,NA,NA,NA,NA
ES24B,25018286.327864397,2501.82863278644,25.018286327864395,2401688.4684216194,0,2437626.9602206275,20177233.198568135,0,1737.700654014945,240.16884684216197,0,243.76269602206278,2017.7233198568135,0,0.1737700654014945,2.4016884684216193,0,2.4376269602206277,20.177233198568132,0,0.0017377006540149449,0,0,0.8064994114363266,0.09743381014492959,0.09599732119728407,6.945722145963136e-5,NA,NA,NA,NA,NA
ES24C,25018129.134747554,2501.8129134747555,25.018129134747554,6116901.071363983,0,964345.6987963286,17935161.466913313,0,1720.8976739300415,611.6901071363983,0,96.43456987963286,1793.5161466913312,0,0.17208976739300416,6.116901071363983,0,0.9643456987963286,17.93516146691331,0,0.0017208976739300414,0,0,0.7168865973276658,0.038545875816787346,0.24449874082983486,6.878602571204636e-5,NA,NA,NA,NA,NA
ES24D,25017974.41679958,2501.797441679958,25.01797441679958,5571180.761176846,0,3027828.4805802535,16417266.726496344,0,1698.4485461348668,557.1180761176846,0,302.78284805802537,1641.7266726496343,0,0.1698448546134867,5.571180761176846,0,3.0278284805802533,16.417266726496344,0,0.0016984485461348667,0,0,0.6562188630056374,0.12102612426316439,0.22268712360005438,6.788913114382106e-5,NA,NA,NA,NA,NA
ES25A,25019158.458484456,2501.9158458484458,25.019158458484455,2708753.298908353,2315478.3012923473,2357179.1765862657,17636023.37228886,0,1724.3094086283818,270.8753298908353,231.54783012923474,235.7179176586266,1763.6023372288862,0,0.1724309408628382,2.708753298908353,2.315478301292347,2.3571791765862655,17.63602337228886,0,0.0017243094086283816,0.09254820881104121,0,0.7049007424271763,0.09421496652246122,0.10826716267867774,6.891956064348107e-5,3,771826.1004307824,15001.6102218502,77.18261004307824,0.7718261004307824
ES25B,25019003.466661636,2501.900346666164,25.019003466661633,1442386.299467592,3742777.6060549864,2513140.846206325,17318975.79540547,0,1722.9195272610523,144.2386299467592,374.27776060549866,251.3140846206325,1731.897579540547,0,0.17229195272610523,1.442386299467592,3.742777606054986,2.513140846206325,17.318975795405468,0,0.0017229195272610521,0.14959738948205187,0,0.6922328388691972,0.10044927846767117,0.05765162874650875,6.886443457098041e-5,6,623796.2676758311,26584.7872788011,62.37962676758311,0.6237962676758311
ES25C,25018784.226678,2501.8784226678,25.018784226677997,2056224.4242837592,147447.33345703842,2801893.1373231746,20011477.02868506,0,1742.302928967867,205.62244242837593,14.744733345703843,280.1893137323175,2001.147702868506,0,0.1742302928967867,2.056224424283759,0.14744733345703842,2.8018931373231744,20.011477028685057,0,0.0017423029289678669,0.0058934651708540085,0,0.7998580925185983,0.11199157848507536,0.08218722403349914,6.963979197318536e-5,1,147447.33345703842,1700.58053609492,14.744733345703843,0.14744733345703842
ES25D,25018629.155005142,2501.862915500514,25.01862915500514,1886220.4759045732,0,3792721.309372935,19337964.876466602,0,1722.4932610318065,188.62204759045736,0,379.2721309372935,1933.7964876466604,0,0.17224932610318067,1.886220475904573,0,3.792721309372935,19.3379648764666,0,0.0017224932610318065,0,0,0.7729426243403074,0.15159588824290862,0.07539263898986337,6.88484269205937e-5,NA,NA,NA,NA,NA
ES26A,25020000.08626685,2502.000008626685,25.020000086266847,4081137.6832389524,251386.27746801975,6568659.374930033,14117078.159424799,0,1738.5912050465122,408.1137683238953,25.138627746801976,656.8659374930035,1411.70781594248,0,0.17385912050465122,4.0811376832389525,0.2513862774680197,6.568659374930033,14.117078159424798,0,0.0017385912050465122,0.010047413133543608,0,0.5642317390387811,0.2625363450152618,0.16311501475489745,6.9488057516067e-5,1,251386.27746801975,3885.18417988991,25.138627746801976,0.2513862774680197
ES26B,25019844.79035417,2501.9844790354173,25.01984479035417,3201517.0444502844,1564253.343720397,6305352.421930514,13946997.452581692,0,1724.5276712798513,320.15170444502843,156.4253343720397,630.5352421930514,1394.6997452581693,0,0.17245276712798513,3.201517044450284,1.564253343720397,6.305352421930514,13.94699745258169,0,0.0017245276712798514,0.06252050549583982,0,0.5574374089626103,0.25201405023748985,0.12795910891040205,6.892639365791364e-5,3,521417.78124013235,14532.1792005043,52.141778124013236,0.5214177812401323
ES26C,25019563.707763914,2501.9563707763914,25.01956370776391,4954245.704711353,7376085.294759059,2726443.590953594,9590592.533424271,81468.4926727135,290728.09124291874,495.4245704711353,737.6085294759059,272.64435909535945,959.0592533424272,8.146849267271351,29.072809124291876,4.954245704711353,7.376085294759059,2.7264435909535942,9.590592533424271,0.0814684926727135,0.2907280912429187,0.2948127066048781,0.003256191579689006,0.3833237319980995,0.10897246741786873,0.19801487198491727,0.01162003041454723,6,1229347.5491265098,45204.8548075021,122.93475491265099,1.2293475491265098
ES26D,25019408.242897365,2501.9408242897366,25.019408242897363,4319275.921730972,2002235.9630507943,3701164.5062401383,14794002.683211057,201024.6268682819,1704.5417961226776,431.9275921730972,200.22359630507944,370.11645062401385,1479.4002683211056,20.10246268682819,0.17045417961226778,4.319275921730972,2.0022359630507944,3.701164506240138,14.794002683211055,0.20102462686828187,0.0017045417961226775,0.080027310942464,0.00803474746151719,0.5913010627423952,0.1479317364466781,0.1726370136254981,6.812878144736183e-5,5,400447.1926101589,14166.6790984893,40.04471926101589,0.4004471926101589
ES27A,25020966.668815106,2502.096666881511,25.020966668815106,1877240.8418309875,0,3052554.948936998,19147504.446707934,941917.2771977722,1749.1541414158419,187.72408418309877,0,305.2554948936998,1914.7504446707935,94.19172771977722,0.1749154141415842,1.8772408418309874,0,3.0525549489369976,19.147504446707934,0.9419172771977721,0.0017491541414158419,0,0.037645119377890834,0.7652583811069312,0.12199988071370364,0.07502671126494435,6.990753652998951e-5,NA,NA,NA,NA,NA
ES27B,21359128.517190095,2135.9128517190097,21.359128517190094,1599115.3344420088,240481.55976605252,1470019.7172489995,17262766.729749132,785291.9694759516,1453.2065079496242,159.91153344420087,24.048155976605255,147.00197172489996,1726.2766729749133,78.52919694759517,0.14532065079496242,1.5991153344420086,0.2404815597660525,1.4700197172489995,17.26276672974913,0.7852919694759516,0.001453206507949624,0.011258959351853235,0.03676610536070977,0.8082149379763243,0.0688239558119569,0.07486800471072687,6.803678842889424e-5,1,240481.55976605252,2152.10869515609,24.048155976605255,0.2404815597660525
ES27C,25020467.691180833,2502.0467691180834,25.02046769118083,4209787.334007352,1936577.2582255006,3770967.536884397,15101433.822328977,0,1701.739734605886,420.97873340073517,193.65772582255005,377.09675368843966,1510.1433822328977,0,0.1701739734605886,4.209787334007351,1.9365772582255005,3.7709675368843967,15.101433822328977,0,0.001701739734605886,0.07739972258424656,0,0.6035632110766619,0.15071530969877034,0.16825374273444174,6.8013905879373793e-05,3,645525.7527418336,11581.1422901274,64.55257527418335,0.6455257527418335
ES27D,25020312.173432183,2502.0312173432185,25.02031217343218,1845942.4915078187,467872.9266897177,2647985.262322349,20056790.264147475,0,1721.2287648215424,184.59424915078188,46.78729266897177,264.7985262322349,2005.6790264147476,0,0.17212287648215424,1.8459424915078186,0.46787292668971764,2.6479852623223485,20.056790264147473,0,0.0017212287648215422,0.018699723786281472,0,0.8016203045397962,0.10583342221981196,0.0737777561971402,6.879325697019996e-5,2,233936.46334485884,5905.08624192576,23.393646334485886,0.23393646334485882
ES28A,24556358.63182301,2455.6358631823014,24.55635863182301,8090115.849718501,1388675.425214741,992169.2308855746,12471951.853611182,1205168.749697129,408277.5226958813,809.0115849718502,138.8675425214741,99.21692308855745,1247.195185361118,120.5168749697129,40.82775226958813,8.0901158497185,1.3886754252147409,0.9921692308855745,12.47195185361118,1.2051687496971288,0.4082775226958813,0.056550543426871616,0.04907766529094953,0.5078909312494143,0.040403760417466995,0.3294509569197438,0.016626142695553705,3,462891.80840491364,13143.2875398296,46.28918084049137,0.4628918084049136
ES28B,5921211.715016474,592.1211715016474,5.921211715016474,0,0,0,5485820.188936867,434982.716604708,408.80947489943355,0,0,0,548.5820188936867,43.4982716604708,0.04088094748994336,0,0,0,5.4858201889368665,0.434982716604708,4.088094748994335e-4,0,0.07346177396453689,0.9264691845124481,0,0,6.904152301507364e-5,NA,NA,NA,NA,NA
ES28C,25021230.114204966,2502.123011420497,25.021230114204965,1860268.0933693228,0,7730677.936814176,15381082.510946322,47483.17425044438,1718.398824702017,186.0268093369323,0,773.0677936814177,1538.1082510946324,4.748317425044439,0.1718398824702017,1.8602680933693228,0,7.7306779368141765,15.381082510946321,0.047483174250444384,0.0017183988247020169,0,0.0018977154214127707,0.6147212763218315,0.30896474320122824,0.07434758742389799,6.867763162956779e-5,NA,NA,NA,NA,NA
ES28D,5294651.432943492,529.4651432943492,5.294651432943492,0,0,943066.4493442666,4351246.0479435865,0,338.93565563915763,0,0,94.30664493442666,435.1246047943587,0,0.03389356556391576,0,0,0.9430664493442665,4.351246047943586,0,3.389356556391576e-4,0,0,0.8218191703555767,0.17811681491938763,0,6.401472503558761e-5,NA,NA,NA,NA,NA
ES29C,1798638.1865904746,179.86381865904747,1.7986381865904746,0,38190.836446474976,0,0,1247789.784263367,512657.5658806325,0,3.8190836446474976,0,0,124.7789784263367,51.265756588063255,0,0.038190836446474974,0,0,1.247789784263367,0.5126575658806325,0.02123319560943499,0.6937414058959217,0,0,0,0.28502539849464326,1,38190.836446474976,828.059833206072,3.8190836446474976,0.038190836446474974
ES29D,808271.4979236919,80.8271497923692,0.8082714979236918,0,0,0,0,669682.2151824476,138589.2827412443,0,0,0,0,66.96822151824476,13.85892827412443,0,0,0,0,0.6696822151824475,0.1385892827412443,0,0.8285362244032408,0,0,0,0.17146377559675918,NA,NA,NA,NA,NA
ES31B,28506.278888767458,2.850627888876746,0.028506278888767455,0,0,1054.2840198259755,27450.012654018927,0,1.9822149225556132,0,0,0.10542840198259756,2.7450012654018927,0,1.9822149225556132e-4,0,0,0.0010542840198259754,0.027450012654018925,0,1.982214922555613e-6,0,0,0.9629461902456606,0.03698427367317321,0,6.953608116619809e-5,NA,NA,NA,NA,NA
ES32A,25017039.725158945,2501.7039725158947,25.017039725158945,6614042.372340248,112541.97407743958,476799.4408088495,17811937.380121935,0,1718.5578104713932,661.4042372340249,11.254197407743957,47.67994408088495,1781.1937380121935,0,0.17185578104713933,6.614042372340248,0.11254197407743957,0.4767994408088495,17.811937380121933,0,0.001718557810471393,0.004498612758097802,0,0.7119922091425135,0.019058987236181487,0.2643814953728793,6.86954903278619e-5,1,112541.97407743958,1620.44128315404,11.254197407743957,0.11254197407743957
ES32B,25016823.3651728,2501.68233651728,25.016823365172797,5074857.102779967,255976.3861853166,1447299.920186536,18236978.399102367,0,1711.5569186108187,507.48571027799665,25.59763861853166,144.7299920186536,1823.697839910237,0,0.17115569186108187,5.0748571027799665,0.2559763861853166,1.447299920186536,18.23697839910237,0,0.0017115569186108186,0.010232169866205893,0,0.7289885743243883,0.057853065477585626,0.2028577740947292,6.841623709081964e-5,3,85325.46206177221,2962.93488758274,8.532546206177221,0.0853254620617722
ES32C,9448649.815647919,944.864981564792,9.448649815647919,3489476.090352711,282719.6134726519,832807.1558381389,4842949.266561459,0,697.6894229585305,348.94760903527106,28.271961347265194,83.28071558381389,484.2949266561459,0,0.06976894229585305,3.4894760903527104,0.2827196134726519,0.8328071558381388,4.842949266561458,0,6.976894229585304e-4,0.029921694526602063,0,0.5125546359587849,0.08814033455435359,0.3693094948416636,7.384011859589572e-5,2,141359.80673632596,3996.0306880637,14.135980673632597,0.14135980673632595
ES32D,13214263.451166805,1321.4263451166805,13.214263451166804,1204296.0607798942,2657264.3234195625,468006.53142833745,8883732.930483531,0,963.6050554784015,120.42960607798943,265.7264323419563,46.800653142833745,888.3732930483532,0,0.09636050554784015,1.2042960607798943,2.6572643234195623,0.4680065314283375,8.883732930483532,0,9.636050554784015e-4,0.20109061191639319,0,0.6722836246842882,0.03541677015581319,0.09113607165699093,7.29215865144051e-5,6,442877.38723659376,19751.1147797171,44.28773872365938,0.44287738723659376
ES33A,25017507.978582785,2501.7507978582785,25.017507978582785,10499807.722682199,1031140.8090180698,3812705.8431405495,9672127.149746815,0,1726.453995153308,1049.9807722682199,103.11408090180697,381.270584314055,967.2127149746815,0,0.1726453995153308,10.499807722682199,1.0311408090180696,3.812705843140549,9.672127149746814,0,0.0017264539951533078,0.04121676746943853,0,0.3866143325716941,0.1524015040348769,0.41969838609309007,6.900983090047603e-5,4,257785.20225451744,10533.3632738145,25.778520225451746,0.25778520225451745
ES33B,25017291.459356368,2501.729145935637,25.017291459356368,4205999.180287915,0,2188943.9492422203,18620641.86540971,0,1706.4644165225327,420.59991802879154,0,218.89439492422204,1862.064186540971,0,0.1706464416522533,4.2059991802879155,0,2.18894394924222,18.620641865409706,0,0.0017064644165225326,0,0,0.7443108657730277,0.08749723977107697,0.16812368305821884,6.821139767647876e-5,NA,NA,NA,NA,NA
ES33C,25017258.093543213,2501.7258093543214,25.017258093543212,5241918.7439054,845578.5867111621,635783.118968358,18292273.4487504,0,1704.1952078947797,524.1918743905401,84.55785867111622,63.5783118968358,1829.2273448750402,0,0.17041952078947797,5.2419187439054,0.8455785867111622,0.6357831189683579,18.2922734487504,0,0.0017041952078947797,0.03379981065668425,0,0.7311861827684271,0.025413781022327518,0.20953210476963915,6.812078292203497e-5,3,281859.5289037207,8214.46244536617,28.185952890372075,0.28185952890372074
ES33D,25017041.70203888,2501.704170203888,25.017041702038878,3842721.826589333,374540.99147083494,1331164.6412702112,19466927.331746913,0,1686.910961586982,384.2721826589333,37.4540991470835,133.11646412702112,1946.6927331746915,0,0.1686910961586982,3.8427218265893326,0.3745409914708349,1.331164641270211,19.466927331746913,0,0.001686910961586982,0.014971434110065459,0,0.7781466555320314,0.053210313878228124,0.15360416600641283,6.743047326213232e-5,1,374540.99147083494,3217.55581960021,37.4540991470835,0.3745409914708349
ES34A,25018100.36951027,2501.810036951027,25.018100369510268,2456660.2325321194,405865.84503383416,2774978.494300144,19378879.422211066,0,1716.3754331059754,245.66602325321193,40.58658450338342,277.4978494300144,1937.8879422211069,0,0.17163754331059755,2.456660232532119,0.40586584503383416,2.7749784943001434,19.378879422211067,0,0.0017163754331059754,0.016222888190522478,0,0.7745943591236143,0.11091883289756199,0.09819531444226148,6.860534603969108e-5,1,405865.84503383416,4797.59672171047,40.58658450338342,0.40586584503383416
ES34B,25017883.49528409,2501.788349528409,25.017883495284092,11150363.414525526,10603.077677858158,2482904.564260898,11372287.91328375,0,1724.5255360603333,1115.0363414525527,1.060307767785816,248.2904564260898,1137.228791328375,0,0.17245255360603334,11.150363414525525,0.010603077677858157,2.482904564260898,11.37228791328375,0,0.0017245255360603332,4.238199318442287e-4,0,0.45456634712634436,0.09924518853598983,0.4456957126939769,6.893171184466539e-5,1,10603.077677858158,413.283132094246,1.060307767785816,0.010603077677858157
ES34C,25017788.387925602,2501.7788387925602,25.017788387925602,7330045.350309047,0,1810911.6595434255,15875142.25288254,0,1689.125190589577,733.0045350309048,0,181.09116595434259,1587.514225288254,0,0.1689125190589577,7.330045350309047,0,1.8109116595434256,15.875142252882538,0,0.001689125190589577,0,0,0.6345541822771352,0.0723849619104393,0.2929933388455218,6.751696690362941e-5,NA,NA,NA,NA,NA
ES34D,25017571.941164516,2501.7571941164515,25.017571941164515,2828976.5163603425,600171.51942508,1936747.2213525362,19393799.133774396,256140.3293872227,1737.2208649404347,282.89765163603425,60.01715194250801,193.67472213525363,1939.3799133774398,25.61403293872227,0.17372208649404347,2.8289765163603424,0.6001715194250801,1.9367472213525363,19.393799133774397,0.2561403293872227,0.0017372208649404346,0.023989998743145148,0.010238416821168933,0.7752070896162138,0.07741547524705088,0.11307957954566632,6.944002675503331e-5,1,600171.51942508,4089.63694684525,60.01715194250801,0.6001715194250801
ES35A,25018817.251580834,2501.8817251580836,25.018817251580835,6775330.7605180675,2567225.724788977,4027073.7404435514,11647475.99131825,0,1711.0345119861886,677.5330760518069,256.7225724788977,402.70737404435516,1164.747599131825,0,0.17110345119861886,6.7753307605180675,2.5672257247889765,4.0270737404435515,11.647475991318249,0,0.0017110345119861884,0.10261179411375909,0,0.46554862582811724,0.16096179527387922,0.27080939488016614,6.838990407822239e-5,6,427870.9541314961,18475.9131509433,42.78709541314961,0.42787095413149606
ES35B,25018599.473692052,2501.859947369205,25.01859947369205,1874320.3108858317,305585.540861801,1913262.533299615,20923728.156011388,0,1702.9326334174257,187.4320310885832,30.558554086180102,191.3262533299615,2092.372815601139,0,0.17029326334174258,1.8743203108858317,0.30558554086180106,1.9132625332996147,20.923728156011386,0,0.0017029326334174256,0.012214334426798553,0,0.8363269166211096,0.07647360657863676,0.0749170757082844,6.806666517077105e-5,2,152792.7704309005,2454.69451493286,15.279277043090051,0.1527927704309005
ES35C,25018442.876540143,2501.8442876540144,25.018442876540142,1354668.310143159,494145.20905042905,3883092.7519894727,19284794.200333778,0,1742.405023305444,135.46683101431591,49.414520905042906,388.30927519894726,1928.4794200333777,0,0.17424050233054442,1.354668310143159,0.494145209050429,3.8830927519894725,19.284794200333778,0,0.001742405023305444,0.019751237576571573,0,0.7708231201877547,0.15520920990773004,0.054146787505046326,6.964482289740348e-5,1,494145.20905042905,2952.63965360484,49.414520905042906,0.494145209050429
ES35D,25018225.775005683,2501.8225775005685,25.018225775005682,2761371.4739880017,0,2922769.32079036,19332375.319583364,0,1709.6606439575553,276.1371473988002,0,292.27693207903604,1933.2375319583364,0,0.17096606439575554,2.7613714739880018,0,2.9227693207903602,19.332375319583363,0,0.0017096606439575552,0,0,0.7727316674429113,0.11682560334515553,0.11037439260567927,6.83366062538928e-5,NA,NA,NA,NA,NA
ES36A,25019657.939216457,2501.965793921646,25.019657939216454,2592723.84620065,4393918.257328889,3711994.5770728504,14319309.15335953,0,1712.105254536029,259.27238462006505,439.39182573288895,371.19945770728503,1431.9309153359532,0,0.1712105254536029,2.59272384620065,4.393918257328889,3.71199457707285,14.31930915335953,0,0.001712105254536029,0.17561863827249807,0,0.5723223390242709,0.14836312255310952,0.10362746974796758,6.843040215399712e-5,8,549239.7821661112,32902.6561134504,54.92397821661112,0.5492397821661111
ES36B,25019440.35471512,2501.944035471512,25.01944035471512,3305501.639271645,2253293.153534361,3614430.2102269344,15844484.450839967,0,1730.9008422140032,330.5501639271645,225.3293153534361,361.4430210226935,1584.4484450839966,0,0.17309008422140032,3.3055016392716445,2.253293153534361,3.614430210226934,15.844484450839966,0,0.001730900842214003,0.09006169289113253,0,0.6332869251351556,0.14446487047604026,0.1321173292610718,6.918223659978072e-5,4,563323.2883835903,16397.5764705664,56.33232883835903,0.5633232883835902
