"id","afschotjaar","gemeente_afschot_locatie","UTM5","aantal"
76858476,2013,"Meeuwen-Gruitrode","FS75B",2
113297065,2015,"Meeuwen-Gruitrode","FS75B",1
114459009,2016,"Meeuwen-Gruitrode","FS75B",9
136446432,2017,"Meeuwen-Gruitrode","FS75B",1
141554720,2017,"Meeuwen-Gruitrode","FS75B",6
145627395,2017,"Meeuwen-Gruitrode","FS75B",6
158175276,2018,"Meeuwen-Gruitrode","FS75B",4
76524640,2013,"Meeuwen-Gruitrode","FS75B",2
77489937,2013,"Meeuwen-Gruitrode","FS75B",1
81962560,2014,"Meeuwen-Gruitrode","FS75B",1
97911653,2015,"Meeuwen-Gruitrode","FS75B",1
109008997,2015,"Meeuwen-Gruitrode","FS75B",1
114116066,2015,"Meeuwen-Gruitrode","FS75B",1
119179283,2016,"Meeuwen-Gruitrode","FS75B",1
136710422,2017,"Meeuwen-Gruitrode","FS75B",1
138907789,2017,"Meeuwen-Gruitrode","FS75B",16
141157172,2017,"Meeuwen-Gruitrode","FS75B",1
144517893,2017,"Meeuwen-Gruitrode","FS75B",1
145303336,2017,"Meeuwen-Gruitrode","FS75B",2
148806282,2018,"Meeuwen-Gruitrode","FS75B",4
150466977,2018,"Meeuwen-Gruitrode","FS75B",1
161790997,2018,"Meeuwen-Gruitrode","FS75B",1
124498706,2016,"Meeuwen-Gruitrode","FS76D",1
108877499,2015,"Meeuwen-Gruitrode","FS76D",1
138473142,2017,"Meeuwen-Gruitrode","FS76D",1
150272724,2018,"Meeuwen-Gruitrode","FS76D",1
126394384,2016,"Meeuwen-Gruitrode","FS85A",6
84132706,2014,"Meeuwen-Gruitrode","FS85A",1
126394350,2016,"Meeuwen-Gruitrode","FS86C",3
114715351,2016,"Meeuwen-Gruitrode","FS86C",1
114114526,2016,"Meeuwen-Gruitrode","FS86C",5
163126798,2018,"Kinrooi","FS87D",6
97789056,2015,"Kinrooi","FS87D",1
101676532,2015,"Kinrooi","FS96A",1
125729134,2016,"Kinrooi","FS97C",1
137056823,2017,"Kinrooi","FS97C",1
109567778,2015,"Kinrooi","FS97D",1
113079179,2015,"Kinrooi","FS97D",1
113694226,2016,"Kinrooi","FS97D",1
114067032,2016,"Kinrooi","FS97D",1
115181083,2016,"Kinrooi","FS97D",1
132847887,2016,"Kinrooi","FS97D",1
134400897,2017,"Kinrooi","FS97D",1
163087156,2018,"Kinrooi","FS97D",1
97931833,2015,"Kinrooi","FS97D",1
97823714,2015,"Kinrooi","FS97D",1
100470601,2015,"Kinrooi","FS97D",1
113694232,2016,"Kinrooi","FS97D",1
116844925,2016,"Kinrooi","FS97D",1
115755396,2016,"Kinrooi","FS97D",3
116153983,2016,"Kinrooi","FS97D",3
132812149,2016,"Kinrooi","FS97D",3
81714475,2014,"Retie","FS48D",4
146945582,2017,"Retie","FS48D",1
95254575,2014,"Retie","FS48D",1
103538582,2015,"Retie","FS48D",1
146926121,2017,"Retie","FS48D",1
162706689,2018,"Retie","FS58C",1
45072315,2009,"Houthalen-Helchteren","FS65A",8
56428085,2011,"Houthalen-Helchteren","FS65A",1
71206044,2012,"Houthalen-Helchteren","FS65A",5
109758148,2015,"Houthalen-Helchteren","FS65A",1
120196324,2016,"Houthalen-Helchteren","FS65A",9
120196324,2016,"Houthalen-Helchteren","FS65A",3
73767005,2013,"Houthalen-Helchteren","FS65A",1
73777590,2013,"Houthalen-Helchteren","FS65A",1
96230369,2014,"Houthalen-Helchteren","FS65A",1
136310407,2017,"Houthalen-Helchteren","FS65A",1
140569833,2017,"Houthalen-Helchteren","FS65A",5
141153160,2017,"Houthalen-Helchteren","FS65A",1
45116047,2009,"Houthalen-Helchteren","FS65B",1
55313652,2011,"Houthalen-Helchteren","FS65B",1
134029316,2017,"Houthalen-Helchteren","FS65B",4
134416543,2017,"Houthalen-Helchteren","FS65B",1
134498416,2017,"Houthalen-Helchteren","FS65B",1
141445372,2017,"Houthalen-Helchteren","FS65B",2
142200072,2017,"Houthalen-Helchteren","FS65B",1
146734058,2017,"Houthalen-Helchteren","FS65B",1
146734976,2017,"Houthalen-Helchteren","FS65B",1
137094993,2017,"Houthalen-Helchteren","FS65B",1
138634109,2017,"Houthalen-Helchteren","FS65B",1
141584992,2017,"Houthalen-Helchteren","FS65B",1
147931131,2018,"Houthalen-Helchteren","FS65B",1
148241461,2018,"Houthalen-Helchteren","FS65B",1
108860755,2015,"Houthalen-Helchteren","FS65D",1
47172919,2010,"Houthalen-Helchteren","FS66C",2
49019800,2010,"Houthalen-Helchteren","FS66C",2
49815608,2010,"Houthalen-Helchteren","FS66C",1
70036200,2012,"Houthalen-Helchteren","FS66C",3
70036201,2012,"Houthalen-Helchteren","FS66C",2
61273477,2011,"Houthalen-Helchteren","FS66D",2
63932252,2012,"Houthalen-Helchteren","FS66D",1
68410490,2012,"Houthalen-Helchteren","FS66D",1
77441889,2013,"Houthalen-Helchteren","FS66D",1
86495474,2014,"Houthalen-Helchteren","FS66D",1
121422435,2016,"Houthalen-Helchteren","FS66D",13
136610005,2017,"Houthalen-Helchteren","FS66D",7
70412421,2012,"Houthalen-Helchteren","FS66D",1
70412425,2012,"Houthalen-Helchteren","FS66D",3
70560974,2012,"Houthalen-Helchteren","FS66D",1
70560986,2012,"Houthalen-Helchteren","FS66D",8
71077309,2012,"Houthalen-Helchteren","FS66D",3
73188787,2013,"Houthalen-Helchteren","FS66D",1
86581254,2014,"Houthalen-Helchteren","FS66D",1
96249777,2014,"Houthalen-Helchteren","FS66D",16
98194695,2015,"Houthalen-Helchteren","FS66D",4
100374821,2015,"Houthalen-Helchteren","FS66D",3
114880806,2016,"Houthalen-Helchteren","FS66D",1
121422443,2016,"Houthalen-Helchteren","FS66D",8
122983702,2016,"Houthalen-Helchteren","FS66D",1
126536412,2016,"Houthalen-Helchteren","FS66D",20
133043733,2016,"Houthalen-Helchteren","FS66D",4
133848399,2017,"Houthalen-Helchteren","FS66D",3
138158509,2017,"Houthalen-Helchteren","FS66D",1
136425637,2017,"Houthalen-Helchteren","FS66D",3
136610001,2017,"Houthalen-Helchteren","FS66D",1
136725755,2017,"Houthalen-Helchteren","FS66D",3
137432615,2017,"Houthalen-Helchteren","FS66D",18
139552868,2017,"Houthalen-Helchteren","FS66D",5
144789165,2017,"Houthalen-Helchteren","FS66D",5
148362922,2018,"Houthalen-Helchteren","FS66D",1
148608094,2018,"Houthalen-Helchteren","FS66D",5
150130805,2018,"Houthalen-Helchteren","FS66D",4
105595810,2015,"Houthalen-Helchteren","FS75A",6
89655433,2014,"Houthalen-Helchteren","FS75A",1
89655450,2014,"Houthalen-Helchteren","FS75A",1
95272944,2014,"Houthalen-Helchteren","FS75A",1
97604614,2015,"Houthalen-Helchteren","FS75A",1
102104118,2015,"Houthalen-Helchteren","FS75A",1
109242208,2015,"Houthalen-Helchteren","FS75A",1
133712083,2017,"Houthalen-Helchteren","FS75A",1
137892527,2017,"Houthalen-Helchteren","FS75A",1
148671488,2018,"Houthalen-Helchteren","FS75A",1
155181375,2018,"Houthalen-Helchteren","FS75A",15
155181377,2018,"Houthalen-Helchteren","FS75A",9
116019027,2016,"Houthalen-Helchteren","FS75C",10
138009414,2017,"Bilzen","FS73B",1
102731471,2015,"Bilzen","FS74C",2
102887948,2015,"Bilzen","FS74C",1
102920030,2015,"Bilzen","FS74C",3
103221420,2015,"Bilzen","FS74C",4
119919968,2016,"Bilzen","FS74C",9
162887041,2018,"Bilzen","FS74C",10
120445700,2016,"Bilzen","FS74C",12
120457448,2016,"Bilzen","FS74C",12
138996856,2017,"Bilzen","FS74C",1
48420642,2010,"Bilzen","FS74D",1
54739329,2011,"Bilzen","FS74D",1
61810388,2011,"Bilzen","FS74D",1
63784214,2012,"Bilzen","FS74D",1
82443659,2014,"Bilzen","FS74D",1
137451405,2017,"Bilzen","FS74D",1
137584951,2017,"Bilzen","FS74D",8
148996189,2018,"Bilzen","FS74D",2
80351647,2013,"Bilzen","FS74D",1
96756268,2014,"Bilzen","FS74D",1
118043261,2016,"Bilzen","FS74D",1
125972074,2016,"Bilzen","FS74D",3
125972092,2016,"Bilzen","FS74D",3
133685299,2016,"Bilzen","FS74D",4
133685301,2016,"Bilzen","FS74D",1
136143314,2017,"Bilzen","FS74D",2
136341961,2017,"Bilzen","FS74D",1
136753313,2017,"Bilzen","FS74D",1
138172763,2017,"Bilzen","FS74D",6
137246896,2017,"Bilzen","FS74D",6
137553110,2017,"Bilzen","FS74D",16
137553111,2017,"Bilzen","FS74D",8
138172548,2017,"Bilzen","FS74D",1
138172550,2017,"Bilzen","FS74D",1
140543207,2017,"Bilzen","FS74D",1
140543212,2017,"Bilzen","FS74D",1
142407490,2017,"Bilzen","FS74D",3
141369378,2017,"Bilzen","FS74D",1
142407500,2017,"Bilzen","FS74D",1
145540721,2017,"Bilzen","FS74D",4
147002851,2017,"Bilzen","FS74D",1
147002856,2017,"Bilzen","FS74D",2
148207642,2018,"Bilzen","FS74D",8
148614624,2018,"Bilzen","FS74D",5
150352069,2018,"Bilzen","FS74D",2
155715749,2018,"Bilzen","FS74D",1
149893625,2018,"Bilzen","FS74D",1
150352090,2018,"Bilzen","FS74D",3
150352103,2018,"Bilzen","FS74D",1
155516300,2018,"Bilzen","FS74D",2
150676544,2018,"Bilzen","FS74D",1
155516340,2018,"Bilzen","FS74D",3
156776617,2018,"Bilzen","FS74D",2
158823623,2018,"Bilzen","FS74D",2
159390867,2018,"Bilzen","FS74D",1
109264690,2015,"Bilzen","FS84C",1
76804590,2013,"Bilzen","FS84C",1
109136956,2014,"Bilzen","FS84C",6
88218200,2014,"Bilzen","FS84C",5
113844691,2016,"Bilzen","FS84C",1
114419606,2016,"Bilzen","FS84C",2
117037443,2016,"Diepenbeek","FS74A",1
126781929,2016,"Diepenbeek","FS74A",1
134171289,2017,"Diepenbeek","FS74A",1
135081356,2017,"Diepenbeek","FS74A",1
142077331,2017,"Diepenbeek","FS74A",3
109624085,2015,"Diepenbeek","FS74A",1
110534445,2015,"Diepenbeek","FS74A",1
118041893,2016,"Diepenbeek","FS74A",1
122640776,2016,"Diepenbeek","FS74A",1
123840510,2016,"Diepenbeek","FS74A",1
135319401,2017,"Diepenbeek","FS74A",1
135387090,2017,"Diepenbeek","FS74A",1
136956947,2017,"Diepenbeek","FS74A",1
136956947,2017,"Diepenbeek","FS74A",2
136956947,2017,"Diepenbeek","FS74A",13
136959121,2017,"Diepenbeek","FS74A",2
137636510,2017,"Diepenbeek","FS74A",10
137636533,2017,"Diepenbeek","FS74A",10
139253755,2017,"Diepenbeek","FS74A",1
146356430,2017,"Diepenbeek","FS74A",1
148066325,2018,"Diepenbeek","FS74A",1
150316312,2018,"Diepenbeek","FS74A",1
156101989,2018,"Diepenbeek","FS74A",1
160223062,2018,"Diepenbeek","FS74A",2
100904534,2015,"Diepenbeek","FS74C",1
115703127,2016,"Diepenbeek","FS74C",1
115703128,2016,"Diepenbeek","FS74C",1
115703133,2016,"Diepenbeek","FS74C",1
130967821,2016,"Diepenbeek","FS74C",1
134255069,2017,"Diepenbeek","FS74C",1
124340293,2016,"Diepenbeek","FS74C",1
133364796,2016,"Diepenbeek","FS74C",1
110634310,2015,"Diepenbeek","FS74C",3
115703125,2016,"Diepenbeek","FS74C",7
133618669,2017,"Diepenbeek","FS74C",1
139440919,2017,"Diepenbeek","FS74C",1
139440920,2017,"Diepenbeek","FS74C",4
139451226,2017,"Diepenbeek","FS74C",1
139451227,2017,"Diepenbeek","FS74C",4
83975180,2014,"Opglabbeek","FS75B",1
126758756,2016,"Opglabbeek","FS75B",1
145726323,2017,"Opglabbeek","FS75B",3
132548143,2016,"Opglabbeek","FS85A",1
114483334,2016,"Hoegaarden","FS32B",3
116762528,2016,"Hoegaarden","FS32D",1
72367436,2012,"Maasmechelen","FS84A",1
52638198,2009,"Maasmechelen","FS84B",19
56537435,2011,"Maasmechelen","FS84B",1
62696195,2012,"Maasmechelen","FS84B",1
62696241,2012,"Maasmechelen","FS84B",1
62696261,2012,"Maasmechelen","FS84B",1
79902602,2013,"Maasmechelen","FS84B",8
80703917,2013,"Maasmechelen","FS84B",1
70235171,2012,"Maasmechelen","FS84B",1
74399140,2013,"Maasmechelen","FS84B",1
74434144,2013,"Maasmechelen","FS84B",1
74434227,2013,"Maasmechelen","FS84B",1
76732174,2013,"Maasmechelen","FS84B",1
78264931,2013,"Maasmechelen","FS84B",1
79037165,2013,"Maasmechelen","FS84B",1
78878189,2013,"Maasmechelen","FS84B",2
79953035,2013,"Maasmechelen","FS84B",5
80522569,2013,"Maasmechelen","FS84B",1
80563051,2013,"Maasmechelen","FS84B",1
80563012,2013,"Maasmechelen","FS84B",1
82607036,2014,"Maasmechelen","FS84B",1
85809325,2014,"Maasmechelen","FS84B",2
85809352,2014,"Maasmechelen","FS84B",2
40239426,2008,"Maasmechelen","FS85C",3
43965810,2009,"Maasmechelen","FS85C",1
52846814,2011,"Maasmechelen","FS85C",1
63095230,2012,"Maasmechelen","FS85D",1
123512168,2016,"Maasmechelen","FS85D",1
138344083,2017,"Maasmechelen","FS85D",9
138344098,2017,"Maasmechelen","FS85D",9
163795017,2018,"Maasmechelen","FS85D",1
123510799,2016,"Maasmechelen","FS85D",1
140942300,2017,"Maasmechelen","FS85D",1
114934301,2016,"Maasmechelen","FS94C",9
133777867,2017,"Maasmechelen","FS94C",15
80484022,2013,"Maasmechelen","FS95C",1
51584083,2011,"Heusden-Zolder","FS65A",1
137598629,2017,"Heusden-Zolder","FS65A",1
144132491,2017,"Heusden-Zolder","FS65A",1
63576364,2012,"Heusden-Zolder","FS65A",1
71705343,2012,"Heusden-Zolder","FS65A",1
98564713,2015,"Heusden-Zolder","FS65A",1
109499687,2015,"Heusden-Zolder","FS65A",5
113320451,2015,"Heusden-Zolder","FS65A",1
125727812,2016,"Heusden-Zolder","FS65A",1
132748219,2016,"Heusden-Zolder","FS65A",1
136310416,2017,"Heusden-Zolder","FS65A",1
138527831,2017,"Heusden-Zolder","FS65A",1
144174079,2017,"Heusden-Zolder","FS65A",1
145475052,2017,"Heusden-Zolder","FS65A",1
145475062,2017,"Heusden-Zolder","FS65A",1
145519655,2017,"Heusden-Zolder","FS65A",1
150031630,2018,"Heusden-Zolder","FS65A",18
150031638,2018,"Heusden-Zolder","FS65A",18
110475253,2015,"Heusden-Zolder","FS65C",1
116006497,2016,"Heusden-Zolder","FS65C",1
108097640,2015,"Heusden-Zolder","FS65C",1
119322274,2016,"Heusden-Zolder","FS65C",1
121754478,2016,"Heusden-Zolder","FS65C",1
121754488,2016,"Heusden-Zolder","FS65C",1
132723151,2016,"Heusden-Zolder","FS65C",1
132959189,2016,"Heusden-Zolder","FS65C",1
135851079,2017,"Heusden-Zolder","FS65C",1
135851088,2017,"Heusden-Zolder","FS65C",1
41730986,2008,"Aarschot","FS35C",1
46978474,2010,"Aarschot","FS35C",1
74910403,2013,"Borgloon","FS63D",1
165073808,2018,"Borgloon","FS63D",1
43813471,2009,"Scherpenheuvel-Zichem","FS35B",1
43758074,2008,"Scherpenheuvel-Zichem","FS35D",2
41698100,2009,"Scherpenheuvel-Zichem","FS35D",3
41698104,2009,"Scherpenheuvel-Zichem","FS35D",3
41703634,2009,"Scherpenheuvel-Zichem","FS35D",1
41728707,2009,"Scherpenheuvel-Zichem","FS35D",1
41750795,2009,"Scherpenheuvel-Zichem","FS35D",2
42033519,2009,"Scherpenheuvel-Zichem","FS35D",3
43813465,2009,"Scherpenheuvel-Zichem","FS35D",1
43813384,2009,"Scherpenheuvel-Zichem","FS45C",1
138437881,2017,"Hoogstraten","FT20B",1
139314447,2017,"Hoogstraten","FT20B",3
139314454,2017,"Hoogstraten","FT20B",3
42004259,2009,"Dilsen-Stokkem","FS85B",1
44349231,2009,"Dilsen-Stokkem","FS85B",1
49311731,2010,"Dilsen-Stokkem","FS85B",1
52240424,2011,"Dilsen-Stokkem","FS85B",2
116690185,2016,"Dilsen-Stokkem","FS85B",1
120524174,2016,"Dilsen-Stokkem","FS85B",1
63633857,2012,"Dilsen-Stokkem","FS85B",1
45150632,2009,"Dilsen-Stokkem","FS85D",1
48563477,2010,"Dilsen-Stokkem","FS85D",1
71037301,2012,"Dilsen-Stokkem","FS85D",1
122291933,2016,"Dilsen-Stokkem","FS85D",1
122298663,2016,"Dilsen-Stokkem","FS85D",1
123380116,2016,"Dilsen-Stokkem","FS85D",1
126631728,2016,"Dilsen-Stokkem","FS85D",1
132933382,2016,"Dilsen-Stokkem","FS85D",1
124087239,2016,"Dilsen-Stokkem","FS85D",1
122478789,2016,"Bierbeek","FS12B",1
123542641,2016,"Bierbeek","FS12B",1
132650092,2016,"Bierbeek","FS12B",1
150273197,2016,"Bierbeek","FS12B",1
68960765,2012,"Bierbeek","FS22A",2
120255116,2016,"Bierbeek","FS22A",1
126435040,2016,"Bierbeek","FS22A",1
136785783,2017,"Bierbeek","FS22A",1
68859331,2012,"Bierbeek","FS22A",1
69313596,2012,"Bierbeek","FS22A",1
69318096,2012,"Bierbeek","FS22A",4
69368112,2012,"Bierbeek","FS22A",1
69941997,2012,"Bierbeek","FS22A",1
70228366,2012,"Bierbeek","FS22A",1
70551246,2012,"Bierbeek","FS22A",1
71141711,2012,"Bierbeek","FS22A",1
71269714,2012,"Bierbeek","FS22A",2
71345190,2012,"Bierbeek","FS22A",1
71627694,2012,"Bierbeek","FS22A",1
71861973,2012,"Bierbeek","FS22A",1
72072344,2012,"Bierbeek","FS22A",1
72070049,2012,"Bierbeek","FS22A",6
72370789,2012,"Bierbeek","FS22A",1
72761924,2012,"Bierbeek","FS22A",1
72738257,2012,"Bierbeek","FS22A",1
73734062,2013,"Bierbeek","FS22A",1
75651943,2013,"Bierbeek","FS22A",1
75651949,2013,"Bierbeek","FS22A",1
76750544,2013,"Bierbeek","FS22A",1
83065915,2014,"Bierbeek","FS22A",1
85626781,2014,"Bierbeek","FS22A",1
85626795,2014,"Bierbeek","FS22A",1
100396948,2012,"Bierbeek","FS22A",2
100396949,2012,"Bierbeek","FS22A",1
100396950,2012,"Bierbeek","FS22A",1
100396951,2012,"Bierbeek","FS22A",1
100396869,2012,"Bierbeek","FS22A",1
100396870,2012,"Bierbeek","FS22A",1
100396871,2012,"Bierbeek","FS22A",1
100396952,2012,"Bierbeek","FS22A",1
100396953,2012,"Bierbeek","FS22A",1
100396954,2012,"Bierbeek","FS22A",1
100396872,2012,"Bierbeek","FS22A",1
100396873,2012,"Bierbeek","FS22A",1
100396874,2012,"Bierbeek","FS22A",1
100396875,2012,"Bierbeek","FS22A",1
100396955,2012,"Bierbeek","FS22A",1
100396956,2012,"Bierbeek","FS22A",1
100396957,2012,"Bierbeek","FS22A",1
100396958,2012,"Bierbeek","FS22A",1
100396959,2012,"Bierbeek","FS22A",1
100396876,2012,"Bierbeek","FS22A",1
100396877,2012,"Bierbeek","FS22A",1
100396878,2012,"Bierbeek","FS22A",1
100396879,2012,"Bierbeek","FS22A",1
100396880,2012,"Bierbeek","FS22A",1
100396881,2012,"Bierbeek","FS22A",1
100396882,2012,"Bierbeek","FS22A",1
100396883,2012,"Bierbeek","FS22A",1
100396884,2012,"Bierbeek","FS22A",1
100396885,2012,"Bierbeek","FS22A",1
100396886,2012,"Bierbeek","FS22A",1
100396887,2012,"Bierbeek","FS22A",1
100396888,2012,"Bierbeek","FS22A",1
100396889,2012,"Bierbeek","FS22A",1
100396890,2012,"Bierbeek","FS22A",1
100396891,2012,"Bierbeek","FS22A",1
100396892,2012,"Bierbeek","FS22A",1
100396893,2012,"Bierbeek","FS22A",1
100396894,2012,"Bierbeek","FS22A",1
100396895,2012,"Bierbeek","FS22A",1
100396896,2012,"Bierbeek","FS22A",1
100396897,2012,"Bierbeek","FS22A",1
100396898,2012,"Bierbeek","FS22A",1
100396899,2012,"Bierbeek","FS22A",1
100396900,2012,"Bierbeek","FS22A",1
100396901,2012,"Bierbeek","FS22A",1
100396902,2012,"Bierbeek","FS22A",1
100396903,2012,"Bierbeek","FS22A",1
100396904,2012,"Bierbeek","FS22A",1
100396905,2012,"Bierbeek","FS22A",1
100396906,2012,"Bierbeek","FS22A",1
100396907,2012,"Bierbeek","FS22A",1
100396908,2012,"Bierbeek","FS22A",1
100396909,2012,"Bierbeek","FS22A",1
100396910,2012,"Bierbeek","FS22A",1
100396911,2012,"Bierbeek","FS22A",1
100396912,2012,"Bierbeek","FS22A",1
100396913,2012,"Bierbeek","FS22A",1
100396914,2012,"Bierbeek","FS22A",1
100396915,2012,"Bierbeek","FS22A",1
100396916,2012,"Bierbeek","FS22A",1
100396917,2012,"Bierbeek","FS22A",1
100396918,2012,"Bierbeek","FS22A",1
100396919,2012,"Bierbeek","FS22A",1
100396920,2012,"Bierbeek","FS22A",1
100396921,2012,"Bierbeek","FS22A",1
100396922,2012,"Bierbeek","FS22A",1
100396923,2012,"Bierbeek","FS22A",1
100396924,2012,"Bierbeek","FS22A",1
100396925,2012,"Bierbeek","FS22A",1
100396926,2012,"Bierbeek","FS22A",1
100396927,2012,"Bierbeek","FS22A",1
100396928,2012,"Bierbeek","FS22A",1
100396929,2012,"Bierbeek","FS22A",1
100396930,2012,"Bierbeek","FS22A",1
100396931,2012,"Bierbeek","FS22A",1
100396932,2012,"Bierbeek","FS22A",1
100396933,2012,"Bierbeek","FS22A",1
100396934,2012,"Bierbeek","FS22A",1
100396935,2012,"Bierbeek","FS22A",1
100396936,2012,"Bierbeek","FS22A",1
100396937,2012,"Bierbeek","FS22A",1
100396938,2012,"Bierbeek","FS22A",1
100396939,2012,"Bierbeek","FS22A",1
100396940,2012,"Bierbeek","FS22A",1
100396941,2012,"Bierbeek","FS22A",1
100396942,2012,"Bierbeek","FS22A",1
100396943,2012,"Bierbeek","FS22A",1
100396944,2012,"Bierbeek","FS22A",1
100396945,2012,"Bierbeek","FS22A",1
100396946,2012,"Bierbeek","FS22A",1
100396947,2012,"Bierbeek","FS22A",1
75263748,2013,"Bierbeek","FS22A",1
75263758,2013,"Bierbeek","FS22A",1
114867028,2016,"Bierbeek","FS22A",1
122222386,2016,"Bierbeek","FS22A",1
124492503,2016,"Bierbeek","FS22A",1
124492506,2016,"Bierbeek","FS22A",1
124492507,2016,"Bierbeek","FS22A",1
124492509,2016,"Bierbeek","FS22A",1
124492822,2016,"Bierbeek","FS22A",1
124492827,2016,"Bierbeek","FS22A",1
124492828,2016,"Bierbeek","FS22A",1
124492830,2016,"Bierbeek","FS22A",1
133050893,2016,"Bierbeek","FS22A",1
138034740,2017,"Bierbeek","FS22A",1
140671915,2017,"Bierbeek","FS22A",15
140846805,2017,"Bierbeek","FS22A",3
140846840,2017,"Bierbeek","FS22A",3
145278339,2017,"Bierbeek","FS22A",1
145718131,2017,"Bierbeek","FS22A",1
75274330,2013,"Bierbeek","FS23C",1
42725014,2009,"Holsbeek","FS34A",1
42859512,2009,"Holsbeek","FS34A",1
122756838,2016,"Balen","FS56A",1
122756846,2016,"Balen","FS56A",1
124505684,2016,"Balen","FS56A",1
122756822,2016,"Balen","FS56A",1
122756823,2016,"Balen","FS56A",1
124486510,2016,"Balen","FS56A",1
124486514,2016,"Balen","FS56A",1
125828656,2016,"Balen","FS56A",1
124486520,2016,"Balen","FS56B",2
89560794,2014,"Oud-Turnhout","FS38B",1
89560818,2014,"Oud-Turnhout","FS38B",1
87860012,2014,"Oud-Turnhout","FS38B",1
96414710,2014,"Oud-Turnhout","FS48A",1
110837524,2015,"Oud-Turnhout","FS48A",1
113019907,2015,"Oud-Turnhout","FS48A",1
116913314,2016,"Oud-Turnhout","FS48A",1
145854947,2016,"Oud-Turnhout","FS48A",1
48506713,2010,"Leopoldsburg","FS56B",1
69970180,2012,"Leopoldsburg","FS56D",1
73346118,2013,"Leopoldsburg","FS56D",1
146069489,2017,"Boutersem","FS33C",1
165882690,2018,"Lubbeek","FS23B",1
41053766,2008,"Herselt","FS35A",1
40472261,2008,"Herselt","FS35B",4
98237898,2015,"Herselt","FS36D",1
134881644,2017,"Herselt","FS36D",1
86763373,2014,"Herselt","FS36D",1
164519231,2018,"Overijse","FS02B",1
165477741,2018,"Overijse","FS12C",1
165477729,2018,"Overijse","FS12C",1
165675198,2018,"Overijse","FS12C",1
165820508,2018,"Overijse","FS12C",1
165820508,2018,"Overijse","FS12C",4
53396720,2011,"Zutendaal","FS74D",1
136360594,2017,"Zutendaal","FS74D",1
141369393,2017,"Zutendaal","FS74D",1
141369395,2017,"Zutendaal","FS74D",1
88227409,2014,"Arendonk","FS48A",1
89637385,2014,"Arendonk","FS48A",1
95375648,2014,"Arendonk","FS48A",1
146848906,2017,"Arendonk","FS48A",1
95561754,2014,"Arendonk","FS48A",1
144569687,2017,"Arendonk","FS49D",1
72993921,2012,"Peer","FS66B",1
157970202,2018,"Peer","FS66D",1
77441670,2013,"Peer","FS66D",1
77468334,2013,"Peer","FS66D",1
147299104,2018,"Peer","FS77C",1
145729165,2017,"Peer","FS77C",8
158487524,2018,"Peer","FS77C",1
159703323,2018,"Peer","FS77C",10
159703323,2018,"Peer","FS77C",2
161219516,2018,"Peer","FS77C",1
40146795,2008,"Beringen","FS56D",1
48792959,2010,"Beringen","FS56D",1
54023569,2011,"Beringen","FS56D",1
134608741,2017,"Beringen","FS65A",1
48010856,2010,"Beringen","FS66C",1
48819577,2010,"Beringen","FS66C",1
54354847,2011,"Beringen","FS66C",1
76011071,2013,"Beringen","FS66C",2
136228651,2017,"Beringen","FS66C",1
138121593,2017,"Beringen","FS66C",3
70207200,2012,"Beringen","FS66C",1
109774824,2015,"Beringen","FS66C",1
120117343,2016,"Beringen","FS66C",1
123473222,2016,"Beringen","FS66C",5
123485723,2016,"Beringen","FS66C",5
123559022,2016,"Beringen","FS66C",1
123592904,2016,"Beringen","FS66C",6
125773658,2016,"Beringen","FS66C",1
125832168,2016,"Beringen","FS66C",1
126550951,2016,"Beringen","FS66C",1
138563884,2016,"Beringen","FS66C",16
133547674,2017,"Beringen","FS66C",20
133596873,2017,"Beringen","FS66C",7
134139268,2017,"Beringen","FS66C",1
134246418,2017,"Beringen","FS66C",1
136194033,2017,"Beringen","FS66C",1
136348461,2017,"Beringen","FS66C",9
136348463,2017,"Beringen","FS66C",4
138394971,2017,"Beringen","FS66C",1
141384856,2017,"Beringen","FS66C",1
144460041,2017,"Beringen","FS66C",1
148921749,2018,"Beringen","FS66C",4
148921777,2018,"Beringen","FS66C",2
148921798,2018,"Beringen","FS66C",1
148921867,2018,"Beringen","FS66C",1
148922279,2018,"Beringen","FS66C",1
148922279,2018,"Beringen","FS66C",4
148922487,2018,"Beringen","FS66C",3
148922512,2018,"Beringen","FS66C",1
149339148,2018,"Beringen","FS66C",12
150075707,2018,"Beringen","FS66C",3
154965285,2018,"Beringen","FS66C",4
154965287,2018,"Beringen","FS66C",2
154965288,2018,"Beringen","FS66C",1
55268846,2011,"As","FS85C",5
55268846,2011,"As","FS85C",20
134781100,2017,"Tervuren","FS02B",1
79421369,2013,"Tervuren","FS02B",1
163257715,2018,"Bocholt","FS76B",1
162756462,2018,"Bocholt","FS76B",1
81448799,2014,"Bocholt","FS87A",1
109556121,2015,"Bocholt","FS87A",5
109574015,2015,"Bocholt","FS87A",3
103532514,2015,"Bocholt","FS87A",2
110674787,2015,"Bocholt","FS87A",1
113284133,2015,"Bocholt","FS87A",1
113486304,2015,"Bocholt","FS87A",1
115411733,2016,"Bocholt","FS87A",1
113141167,2015,"Bocholt","FS87A",1
89401331,2014,"Bocholt","FS87A",1
100045217,2015,"Bocholt","FS87A",6
103125044,2015,"Bocholt","FS87A",2
113908751,2016,"Bocholt","FS87A",1
114210619,2016,"Bocholt","FS87A",3
115196811,2016,"Bocholt","FS87A",1
118214204,2016,"Bocholt","FS87A",6
123158660,2016,"Bocholt","FS87A",1
