NISCODE,Area_m2,Area_ha,Area_km2,Area_hab_m2_bebouwd,Area_hab_m2_bos,Area_hab_m2_grasland,Area_hab_m2_landbouw,Area_hab_m2_water,Area_hab_m2_andere,Area_hab_ha_bebouwd,Area_hab_ha_bos,Area_hab_ha_grasland,Area_hab_ha_landbouw,Area_hab_ha_water,Area_hab_ha_andere,Area_hab_km2_bebouwd,Area_hab_km2_bos,Area_hab_km2_grasland,Area_hab_km2_landbouw,Area_hab_km2_water,Area_hab_km2_andere,perc_bos,perc_water,perc_landbouw,perc_grasland,perc_bebouwd,perc_andere,densiteit_bos,gem_opp_bos_m2,perimeter_bos_m,gem_opp_bos_ha,gem_opp_bos_km2
11021,6016458.808767425,601.6458808767425,6.016458808767425,5221.522825915407,3611427.0251662084,0,2399810.244942113,0,0.01583318827306357,0.5221522825915408,361.14270251662083,0,239.98102449421128,0,1.5833188273063572e-6,0.005221522825915407,3.611427025166208,0,2.3998102449421124,0,1.583318827306357e-8,0.6002579158197663,0,0.39887420843719784,0,8.678731113901079e-4,2.6316457531448257e-9,2,1805713.5125831042,16295.4982117418,180.57135125831041,1.805713512583104
11022,59386074.717066765,5938.607471706677,59.38607471706676,14537226.237464229,17522528.91302228,1275410.1083787938,24051498.816390514,1437929.810014211,561480.8317967374,1453.722623746423,1752.2528913022281,127.5410108378794,2405.1498816390517,143.7929810014211,56.14808317967374,14.537226237464228,17.522528913022278,1.2754101083787939,24.051498816390517,1.4379298100142108,0.5614808317967374,0.2950612411496283,0.024213248928556804,0.4050023331391936,0.02147658545299102,0.2447918355729685,0.009454755756661845,15,1168168.5942014854,115410.270385334,116.81685942014855,1.1681685942014854
11023,37237923.52750288,3723.792352750288,37.23792352750288,21643655.886049215,9844367.577262232,411123.53786352515,5338782.144664457,0,0,2164.3655886049214,984.4367577262232,41.112353786352514,533.8782144664457,0,0,21.64365588604921,9.844367577262231,0.4111235378635251,5.3387821446644566,0,0,0.2643640312003826,0,0.143369491070612,0.011040452821164448,0.5812261757845821,0,12,820363.9647718526,63414.5267287766,82.03639647718526,0.8203639647718526
11024,23824644.146880716,2382.464414688072,23.824644146880715,3640770.2179510407,7411929.007540454,3724542.8893619305,9047402.248262815,0,0,364.0770217951041,741.1929007540455,372.4542889361931,904.7402248262815,0,0,3.6407702179510406,7.411929007540454,3.7245428893619303,9.047402248262815,0,0,0.3111034507732983,0,0.37974973277606594,0.1563315223681766,0.15281530315858738,0,3,2470643.0025134846,43820.9888129818,247.06430025134847,2.4706430025134845
11025,5627891.746313333,562.7891746313333,5.627891746313332,412403.12128893053,2601533.8391604023,112764.63424906951,2501189.898690135,0,0.2529247950296849,41.24031212889305,260.15338391604024,11.276463424906952,250.11898986901355,0,2.529247950296849e-5,0.41240312128893053,2.6015338391604024,0.1127646342490695,2.5011898986901353,0,2.529247950296849e-7,0.4622572637195076,0,0.444427507037354,0.020036745433658763,0.07327843886817542,4.4941304209585865e-8,1,2601533.8391604023,17878.1898499303,260.15338391604024,2.6015338391604024
11029,7785306.158112182,778.5306158112182,7.785306158112182,915313.0994068482,5643051.308156793,180059.3914040797,1046882.6132218798,0,0,91.53130994068484,564.3051308156794,18.00593914040797,104.68826132218798,0,0,0.9153130994068482,5.643051308156792,0.1800593914040797,1.0468826132218796,0,0,0.7248335766830198,0,0.13446903589411735,0.023128106685497564,0.11756931337287288,0,1,5643051.308156793,16768.4359864535,564.3051308156794,5.643051308156792
11030,5240962.304403313,524.0962304403314,5.240962304403313,986352.0104475667,2829314.519959873,0,884831.2459076552,540464.7307632277,0,98.63520104475668,282.9314519959873,0,88.48312459076553,54.04647307632277,0,0.9863520104475667,2.829314519959873,0,0.8848312459076552,0.5404647307632275,0,0.5398463785138772,0.10312318604336153,0.16882991987258603,0,0.18820055424151033,0,3,943104.8399866243,16755.2978491794,94.31048399866243,0.9431048399866243
11035,43665535.53182892,4366.553553182892,43.665535531828915,8097707.452227468,11479004.831793895,5180632.941137098,16764117.933065359,2144071.8789624455,0.4946426507085562,809.7707452227468,1147.9004831793895,518.0632941137098,1676.4117933065359,214.40718789624455,4.946426507085562e-5,8.097707452227468,11.479004831793894,5.180632941137098,16.764117933065357,2.1440718789624453,4.946426507085561e-7,0.2628847829755015,0.049102154659240976,0.38392104273736816,0.11864352235782848,0.18544848594207308,1.1327987729544703e-8,12,956583.7359828246,95312.4560344995,95.65837359828247,0.9565837359828245
11037,20142692.571981482,2014.2692571981484,20.14269257198148,3731669.749901029,5157505.162376576,1628955.2190962788,8881396.909106873,743166.2310820816,0,373.1669749901029,515.7505162376576,162.8955219096279,888.13969091068725,74.31662310820818,0,3.7316697499010285,5.157505162376575,1.6289552190962788,8.881396909106872,0.7431662310820816,0,0.25604844754224537,0.03689507886923851,0.4409240163582157,0.08087077798934181,0.18526171397223168,0,4,1289376.290594144,50728.7420068852,128.9376290594144,1.289376290594144
11038,7728902.718111231,772.8902718111232,7.728902718111231,1265499.4295211541,2526191.5810282347,262161.7478445485,3380294.4819115023,294755.4054968994,0.0723088919185102,126.54994295211543,252.6191581028235,26.21617478445485,338.02944819115027,29.47554054968994,7.23088919185102e-6,1.2654994295211541,2.5261915810282347,0.2621617478445485,3.3802944819115024,0.2947554054968994,7.23088919185102e-8,0.3268499647574266,0.03813677261148539,0.4373576179177954,0.03391965941429457,0.16373597594335015,9.355647826834189e-9,3,842063.860342745,21498.6152851834,84.2063860342745,0.8420638603427449
11039,36095176.01526779,3609.517601526779,36.09517601526779,1633897.6978243226,28535765.629312012,1231683.2835020595,4693829.799868374,0,0,163.38976978243227,2853.5765629312014,123.16832835020595,469.3829799868374,0,0,1.6338976978243225,28.53576562931201,1.2316832835020595,4.693829799868373,0,0,0.7905700644662809,0,0.130040363229783,0.03412321034204331,0.0452663729118042,0,16,1783485.3518320008,128927.807361235,178.34853518320008,1.7834853518320006
11040,29513749.79533053,2951.3749795330527,29.513749795330526,9749958.588299546,16750514.397943452,306777.3310035265,2406746.1172940233,299754.00519184524,0,974.9958588299547,1675.0514397943455,30.677733100352654,240.67461172940233,29.975400519184525,0,9.749958588299545,16.75051439794345,0.3067773310035265,2.406746117294023,0.29975400519184525,0,0.5675495155344038,0.010156418864785197,0.08154660570019479,0.010394386790256751,0.33035309494431375,0,10,1675051.4397943453,72417.3393185953,167.50514397943454,1.6750514397943452
11044,21510839.199110042,2151.083919911004,21.51083919911004,6148035.084314899,1406159.2047107252,360035.8385049137,13596595.10707585,0,13.964503654278815,614.80350843149,140.61592047107254,36.003583850491374,1359.659510707585,0,0.0013964503654278816,6.148035084314898,1.4061592047107252,0.3600358385049137,13.59659510707585,0,1.3964503654278814e-5,0.06536979760273144,0,0.6320811094919242,0.016737414806197302,0.2858110289146347,6.491845122833033e-7,3,468719.7349035751,12952.1516901516,46.87197349035751,0.46871973490357505
11050,7874108.384743186,787.4108384743186,7.874108384743185,2652766.8678975604,3255108.062110079,0,1743773.457688803,222459.51371617662,0.4833305669017136,265.27668678975607,325.51080621100795,0,174.37734576888033,22.245951371617664,4.833305669017136e-5,2.6527668678975602,3.2551080621100787,0,1.743773457688803,0.22245951371617662,4.833305669017136e-7,0.4133938603661022,0.028252025860758093,0.22145662371977579,0,0.3368974286711041,6.138225984267773e-8,4,813777.0155275197,19194.5582741336,81.37770155275197,0.8137770155275197
11052,12992957.36748333,1299.2957367483332,12.99295736748333,2095135.069330353,4842192.543319696,893498.9676048731,5162131.282122731,0,0,209.5135069330353,484.2192543319696,89.34989676048731,516.2131282122731,0,0,2.095135069330353,4.842192543319695,0.893498967604873,5.16213128212273,0,0,0.37267824455715914,0,0.3973022566087746,0.06876794422807679,0.16125159269541803,0,2,2421096.271659848,34007.0018110625,242.1096271659848,2.421096271659848
11053,89406766.1457109,8940.67661457109,89.40676614571089,12078182.22713502,9172048.511158548,28338960.921952166,39283926.52345408,533644.9205086568,3.041502444073558,1207.8182227135019,917.2048511158548,2833.8960921952166,3928.3926523454084,53.364492050865685,3.041502444073558e-4,12.078182227135018,9.172048511158549,28.338960921952165,39.28392652345408,0.5336449205086568,3.0415024440735576e-6,0.10258785667530329,0.005968730818861602,0.4393842682938672,0.31696662505124806,0.13509248514201455,3.401870546482647e-8,19,482739.3953241341,84045.4283163027,48.273939532413415,0.48273939532413407
11054,40093810.99362195,4009.3810993621955,40.09381099362195,8995551.060743801,6992331.403571233,8893859.554631066,14086013.715553645,1126109.2531081496,0,899.5551060743801,699.2331403571233,889.3859554631065,1408.6013715553647,112.61092531081496,0,8.9955510607438,6.9923314035712325,8.893859554631064,14.086013715553644,1.1261092531081494,0,0.17439927086710613,0.028086859921779173,0.35132638595503984,0.22182624535357548,0.22436258459378672,0,13,537871.6464285564,64621.9852885921,53.78716464285564,0.5378716464285563
11055,38689940.58576557,3868.994058576557,38.68994058576557,1599851.2938771162,22306617.297628243,6294490.955999888,8488979.99820903,0,1.0400512947235256,159.98512938771162,2230.6617297628245,629.4490955999888,848.897999820903,0,1.0400512947235258e-4,1.599851293877116,22.306617297628243,6.294490955999887,8.488979998209029,0,1.0400512947235255e-6,0.5765482438046203,0,0.21941052040106293,0.16269063381078688,0.041350575101831974,2.688169790330904e-8,13,1715893.6382790955,120136.449103128,171.58936382790955,1.7158936382790955
11056,20089090.825757876,2008.9090825757878,20.089090825757875,10704311.415692056,2318236.2422009152,0,4889950.167564921,2176592.441421544,0.5588784404098988,1070.4311415692057,231.82362422009155,0,488.99501675649213,217.65924414215442,5.588784404098988e-5,10.704311415692056,2.318236242200915,0,4.889950167564921,2.176592441421544,5.588784404098987e-7,0.11539776798801236,0.10834698594874966,0.2434132141657259,0,0.5328420040775154,2.781999669658095e-8,6,386372.7070334859,25102.7155510579,38.63727070334859,0.38637270703348586
11057,51879469.15658767,5187.9469156587675,51.87946915658767,7503124.17434938,17582968.881192364,8339916.676997797,18138658.847802423,314799.3502241883,1.2260215152055025,750.312417434938,1758.2968881192364,833.9916676997797,1813.8658847802421,31.479935022418832,1.2260215152055026e-4,7.503124174349379,17.582968881192365,8.339916676997797,18.13865884780242,0.3147993502241883,1.2260215152055025e-6,0.3389195989674014,0.006067898445029,0.3496307719158528,0.1607556286249855,0.14462607841461753,2.363211372701222e-8,13,1352536.067784028,106450.799412505,135.2536067784028,1.352536067784028
12002,24513305.081257224,2451.3305081257226,24.513305081257222,5953379.115764107,380783.0548422442,7537829.9612456355,10641312.791328764,0,0.15807647351175547,595.3379115764108,38.07830548422442,753.7829961245636,1064.1312791328764,0,1.5807647351175546e-5,5.953379115764107,0.3807830548422442,7.537829961245635,10.641312791328764,0,1.5807647351175546e-7,0.015533729685981407,0,0.434103551359342,0.3074995369355163,0.24286317557056133,6.448598954231599e-9,2,190391.5274211221,4139.24643792328,19.03915274211221,0.1903915274211221
12005,29200075.46491526,2920.0075464915262,29.20007546491526,9999646.416430894,2781799.103715715,4827192.22116285,11591437.462731255,0,0.26087454706430435,999.9646416430894,278.1799103715715,482.719222116285,1159.1437462731255,0,2.6087454706430436e-5,9.999646416430894,2.7817991037157146,4.827192221162849,11.591437462731255,0,2.608745470643043e-7,0.09526684638394607,0,0.39696601047003127,0.16531437485368358,0.34245275935830233,8.934036741711599e-9,6,463633.18395261915,25810.8343218782,46.36331839526191,0.4636331839526191
12007,46197970.92207466,4619.797092207466,46.19797092207466,11043951.006030366,8568463.555728745,2530882.78855302,19952730.86574155,4101942.810824858,0,1104.3951006030366,856.8463555728745,253.08827885530198,1995.2730865741553,410.1942810824858,0,11.043951006030365,8.568463555728744,2.53088278855302,19.95273086574155,4.101942810824857,0,0.18547272498573086,0.08879054055737406,0.43189626010625476,0.05478341879607735,0.23905705782314485,0,12,714038.629644062,62250.5168048062,71.4038629644062,0.714038629644062
12009,22604532.636813845,2260.4532636813847,22.604532636813843,7650243.422099067,53251.30729468162,4172548.921348806,8893624.843404222,1834864.1206528058,0.022014262154698372,765.0243422099068,5.325130729468162,417.2548921348806,889.3624843404222,183.48641206528058,2.2014262154698374e-6,7.6502434220990665,0.05325130729468162,4.172548921348805,8.89362484340422,1.8348641206528058,2.201426215469837e-8,0.0023557800619136136,0.08117239803775185,0.39344431430181503,0.18458903744611704,0.33843846917851533,9.738870742607544e-10,1,53251.30729468162,1029.13379146678,5.325130729468162,0.05325130729468162
12014,86671470.76522693,8667.147076522693,86.67147076522693,28364053.578551743,2340820.3877804573,21388727.521470357,34577871.76214326,0,0,2836.4053578551748,234.08203877804573,2138.872752147036,3457.787176214327,0,0,28.364053578551744,2.340820387780457,21.388727521470358,34.57787176214326,0,0,0.027007968909645033,0,0.398953328665747,0.24677933041435857,0.3272594006784936,0,9,260091.15419782858,21822.7776171133,26.00911541978286,0.2600911541978286
12021,49856712.001254626,4985.671200125463,49.85671200125462,13674738.302093359,2365941.039263994,11147824.588931551,21672308.91055754,995899.2367264758,0,1367.473830209336,236.59410392639938,1114.782458893155,2167.230891055754,99.58992367264759,0,13.674738302093358,2.3659410392639937,11.14782458893155,21.672308910557536,0.9958992367264757,0,0.04745481489442095,0.019975228946132958,0.4346919008620577,0.22359726787941853,0.2742807889487225,0,7,337991.57703771343,20762.5115600725,33.79915770377134,0.33799157703771343
12025,65808726.76802768,6580.872676802768,65.80872676802767,29411010.291707978,2278643.5254068524,3945401.8961785752,28762309.787571616,1411361.3541213875,0,2941.101029170798,227.86435254068525,394.54018961785755,2876.2309787571617,141.13613541213877,0,29.411010291707978,2.2786435254068524,3.9454018961785753,28.762309787571613,1.4113613541213874,0,0.03462524861541467,0.021446416355939576,0.43705920476105325,0.05995256389150197,0.4469165676974765,0,6,379773.92090114206,20721.4762234032,37.97739209011421,0.37977392090114204
12026,39212172.87296822,3921.217287296822,39.21217287296822,10998105.199754171,4618659.298475039,8485172.313608559,14481255.252061697,628926.9903360702,53.818732684478164,1099.8105199754173,461.86592984750393,848.5172313608559,1448.1255252061699,62.89269903360702,0.005381873268447817,10.998105199754171,4.6186592984750385,8.485172313608558,14.481255252061697,0.6289269903360702,5.3818732684478164e-5,0.11778636479640266,0.016039075222215878,0.36930509561342545,0.21639128086824283,0.280476810999065,1.3725006481744678e-6,9,513184.3664972266,37378.9939973152,51.31843664972266,0.5131843664972265
12029,35156782.25007161,3515.678225007161,35.15678225007161,9704273.573042002,956171.2344252629,8902780.338374117,15593557.697028322,0,0,970.4273573042002,95.6171234425263,890.2780338374117,1559.3557697028323,0,0,9.704273573042,0.9561712344252629,8.902780338374116,15.593557697028322,0,0,0.027197347801171858,0,0.4435433705539579,0.2532308069335892,0.2760284915728383,0,4,239042.80860631572,10249.9637501916,23.904280860631573,0.23904280860631572
12030,33607135.21900543,3360.713521900543,33.60713521900543,11061424.737691632,2313694.56234085,1161009.3165759237,18034762.095075596,1036245.4482268599,0,1106.1424737691632,231.36945623408502,116.10093165759238,1803.4762095075598,103.624544822686,0,11.06142473769163,2.31369456234085,1.1610093165759237,18.034762095075596,1.03624544822686,0,0.0688453373744399,0.03083409048328656,0.5366349133167596,0.03454651248938804,0.32913917433331835,0,5,462738.91246817,16112.5679621358,46.273891246817,0.46273891246816995
12034,15700669.564212127,1570.0669564212128,15.700669564212125,3886169.472621507,683108.120599804,1329769.753884035,9554028.649492178,247592.5872823667,0.9803322348743677,388.6169472621507,68.3108120599804,132.9769753884035,955.4028649492178,24.75925872823667,9.803322348743677e-5,3.8861694726215066,0.683108120599804,1.329769753884035,9.554028649492176,0.2475925872823667,9.803322348743678e-7,0.04350821586340945,0.015769555958729656,0.6085109052463271,0.08469509841256022,0.2475161620800927,6.243888076651983e-8,2,341554.060299902,6434.56819260061,34.1554060299902,0.341554060299902
12035,36146452.61015728,3614.6452610157285,36.14645261015728,12224174.062732026,516436.30423196254,2941958.9287029756,20463642.829068568,240.09859293862866,0.38682880997657776,1222.4174062732027,51.64363042319626,294.19589287029754,2046.364282906857,0.024009859293862866,3.868288099765778e-5,12.224174062732025,0.5164363042319625,2.9419589287029755,20.46364282906857,2.4009859293862862e-4,3.8682880997657774e-7,0.014287330206418156,6.642383293545107e-6,0.5661314278823093,0.08138997650564124,0.3381846123206289,1.0701708799714345e-8,2,258218.15211598127,4170.53841611933,25.82181521159813,0.25821815211598126
12040,27441391.50197248,2744.1391501972485,27.44139150197248,11983851.358665586,2498496.9525353564,276357.5454678516,10292749.96914503,2389934.1640469744,1.512111684307456,1198.3851358665586,249.84969525353569,27.635754546785165,1029.274996914503,238.99341640469746,1.5121116843074561e-4,11.983851358665586,2.4984969525353566,0.27635754546785163,10.29274996914503,2.3899341640469745,1.512111684307456e-6,0.09104847880457392,0.087092309581866,0.3750811968994061,0.010070828421655917,0.4367071311891815,5.510331661565944e-8,3,832832.3175117855,14901.392560652,83.28323175117856,0.8328323175117855
13001,55004519.32304844,5500.451932304844,55.00451932304844,10635179.135422284,15126760.2676254,3540658.57105698,25701913.92012472,0,7.428819058462977,1063.5179135422286,1512.6760267625402,354.06585710569806,2570.191392012472,0,7.428819058462977e-4,10.635179135422284,15.1267602676254,3.54065857105698,25.701913920124717,0,7.4288190584629774e-6,0.27500940747766633,0,0.4672691305449677,0.06437032110511226,0.19335100581391398,1.3505833974900482e-7,14,1080482.8762589572,87783.7060327043,108.04828762589572,1.0804828762589571
13002,7418178.811886155,741.8178811886155,7.418178811886155,253216.85488210933,204539.43944479828,1407606.6719482588,3419444.021955205,0,2133371.8236557837,25.321685488210935,20.45394394447983,140.76066719482588,341.9444021955206,0,213.33718236557837,0.2532168548821093,0.20453943944479827,1.4076066719482587,3.419444021955205,0,2.1333718236557835,0.027572729726744325,0,0.46095465055064816,0.18975097630335483,0.03413463887880132,0.28758700454045133,4,51134.85986119957,10253.0605331019,5.113485986119957,0.05113485986119957
13003,72998257.24179949,7299.825724179949,72.99825724179948,18685163.67387479,9887773.14080168,20377761.113602687,24047558.804079678,0,0.5094406455755234,1868.516367387479,988.777314080168,2037.7761113602687,2404.755880407968,0,5.094406455755234e-5,18.68516367387479,9.887773140801679,20.377761113602684,24.047558804079678,0,5.094406455755233e-7,0.13545218083836455,0,0.32942647828460514,0.2791540768720461,0.25596725702617856,6.978805588304002e-9,21,470846.3400381752,91840.8646534043,47.08463400381753,0.4708463400381752
13004,37346708.12384238,3734.670812384238,37.346708123842376,12833965.914692948,7516202.748226865,4722249.296628422,11929077.729134932,345212.30073328275,0.1344259288161993,1283.3965914692947,751.6202748226865,472.22492966284227,1192.9077729134933,34.521230073328276,1.344259288161993e-5,12.833965914692946,7.516202748226864,4.722249296628422,11.929077729134931,0.34521230073328274,1.344259288161993e-7,0.20125475914243893,0.009243446559963259,0.319414436463259,0.12644352163433936,0.34364383260059433,3.5994050230729952e-9,15,501080.18321512436,65193.1673278033,50.10801832151244,0.5010801832151244
13006,27492524.64183484,2749.2524641834843,27.492524641834837,7255439.301331693,6262988.208997052,2676384.0767304976,9296393.606396656,2001319.5642245794,0,725.5439301331694,626.2988208997052,267.6384076730498,929.6393606396657,200.13195642245793,0,7.255439301331693,6.262988208997052,2.6763840767304976,9.296393606396656,2.001319564224579,0,0.22780695081988886,0.07279504484572545,0.338142594305454,0.09734951997307283,0.2639058942695729,0,9,695887.5787774503,51215.4379275516,69.58875787774502,0.6958875787774502
13008,110177522.30719018,11017.75223071902,110.17752230719017,27472843.50656289,8493046.254999164,31513338.634334404,40769900.42994623,1928392.9551060013,0.5262414924800396,2747.284350656289,849.3046254999165,3151.3338634334405,4076.9900429946233,192.83929551060015,5.262414924800396e-5,27.47284350656289,8.493046254999163,31.513338634334403,40.769900429946226,1.9283929551060013,5.262414924800396e-7,0.07708510844271281,0.017502598667352265,0.3700382761946135,0.28602330107288904,0.24935071084612703,4.77630537935683e-9,14,606646.1610713688,60014.5271114182,60.66461610713689,0.6066461610713688
13010,28369283.335887004,2836.9283335887003,28.369283335887,9597627.489439853,8083119.413624654,3711555.7946221353,6004040.485321879,972939.305725252,0.8471532315015793,959.7627489439853,808.3119413624654,371.15557946221355,600.404048532188,97.29393057252521,8.471532315015794e-5,9.597627489439853,8.083119413624653,3.7115557946221354,6.0040404853218785,0.972939305725252,8.471532315015792e-7,0.28492504790910766,0.03429551935471308,0.21163877896509278,0.1308300865650362,0.3383105373444137,2.9861636667780555e-8,12,673593.2844687211,58262.1979299041,67.35932844687211,0.6735932844687211
13011,47957913.08258371,4795.791308258371,47.95791308258371,17107576.46327642,9018810.794765705,5222976.2092594365,15734972.199922705,873577.4889941218,0,1710.7576463276419,901.8810794765706,522.2976209259436,1573.4972199922706,87.35774889941219,0,17.107576463276416,9.018810794765704,5.2229762092594365,15.734972199922705,0.8735774889941218,0,0.1880567817710349,0.018215502569718118,0.3280996020995956,0.10890749562570522,0.3567206194693482,0,13,693754.6765204389,60283.5877263482,69.3754676520439,0.6937546765204389
13012,23604818.147737157,2360.481814773716,23.604818147737156,4992852.727816628,3997999.5742115024,6978172.14844391,7635793.296131006,0,0.40113410633057356,499.28527278166285,399.7999574211503,697.8172148443911,763.5793296131008,0,4.0113410633057356e-5,4.992852727816628,3.9979995742115024,6.97817214844391,7.635793296131006,0,4.011341063305735e-7,0.169372182797128,0,0.3234845211829349,0.29562490610048875,0.2115183729257097,1.699373847406775e-8,7,571142.7963159289,33708.6794714129,57.11427963159289,0.5711427963159289
13013,52381343.819911465,5238.134381991147,52.381343819911464,10612689.24348763,13067189.203440875,10130864.842979174,18570600.373027004,0,0.15697678178548813,1061.268924348763,1306.7189203440876,1013.0864842979174,1857.0600373027005,0,1.5697678178548813e-5,10.61268924348763,13.067189203440874,10.130864842979173,18.570600373027002,0,1.5697678178548813e-7,0.24946265694072758,0,0.35452699413121685,0.19340597442114835,0.20260437151010013,2.9968070755339674e-9,15,871145.9468960584,88987.5257133852,87.11459468960584,0.8711459468960584
