id,jaar,Aanwezig,x,y,gemeente,provincie,aantal,gedrag,methode,typewaarne,status,bijzonderh,periode_3jaar,periode_2jaar,TAG,Shape_Leng,Shape_Area,UIDN,OIDN,TERRID,NISCODE,NAAM,DATPUBLBS,NUMAC,LENGTE,OPPERVL,geometry,
144960805,2017,2,240291.1206,208525.211,Bree,Limburg,1,ter plaatse,onbekend,losse waarneming,Goedgekeurd op basis van bewijsmateriaal,,4,5,FS87D,21468.3672464,19185855.1099,373,65,14,72004,Bree,1982-07-17,1982001074,41029.99,64990207.5,c(5.66004209508459, 51.1796512930076)
145087196,2017,2,240151.0285,208608.0198,Bree,Limburg,1,ter plaatse,onbekend,losse waarneming,Goedgekeurd op basis van bewijsmateriaal,,4,5,FS87D,21468.3672464,19185855.1099,373,65,14,72004,Bree,1982-07-17,1982001074,41029.99,64990207.5,c(5.65805956536479, 51.180417402251)
145120984,2017,2,240057.5505,208603.0818,Bree,Limburg,1,ter plaatse,onbekend,losse waarneming,Goedgekeurd op basis van bewijsmateriaal,,4,5,FS87D,21468.3672464,19185855.1099,373,65,14,72004,Bree,1982-07-17,1982001074,41029.99,64990207.5,c(5.65672172518955, 51.1803876129218)
145158144,2017,2,240319.3831,208556.8339,Bree,Limburg,1,ter plaatse,onbekend,losse waarneming,Goedgekeurd op basis van bewijsmateriaal,,4,5,FS87D,21468.3672464,19185855.1099,373,65,14,72004,Bree,1982-07-17,1982001074,41029.99,64990207.5,c(5.66045407623827, 51.1799310725058)
145226854,2017,2,240069.6665,208596.143,Bree,Limburg,5,ter plaatse,onbekend,losse waarneming,Goedgekeurd op basis van bewijsmateriaal,,4,5,FS87D,21468.3672464,19185855.1099,373,65,14,72004,Bree,1982-07-17,1982001074,41029.99,64990207.5,c(5.65689324589211, 51.1803233626189)
145226854,2017,2,240069.6665,208596.143,Bree,Limburg,3,ter plaatse,onbekend,losse waarneming,Goedgekeurd op basis van bewijsmateriaal,,4,5,FS87D,21468.3672464,19185855.1099,373,65,14,72004,Bree,1982-07-17,1982001074,41029.99,64990207.5,c(5.65689324589211, 51.1803233626189)
145329016,2017,2,240050.4599,208636.3952,Bree,Limburg,1,ter plaatse,onbekend,losse waarneming,Goedgekeurd op basis van bewijsmateriaal,,4,5,FS87D,21468.3672464,19185855.1099,373,65,14,72004,Bree,1982-07-17,1982001074,41029.99,64990207.5,c(5.65662860608615, 51.1806881121886)
145523071,2017,2,240050.5051,208749.6352,Bree,Limburg,1,ter plaatse,onbekend,losse waarneming,Goedgekeurd op basis van bewijsmateriaal,,4,5,FS87D,21468.3672464,19185855.1099,373,65,14,72004,Bree,1982-07-17,1982001074,41029.99,64990207.5,c(5.65665735552086, 51.1817058121788)
145525576,2017,2,240155.7348,208623.2566,Bree,Limburg,1,ter plaatse,onbekend,losse waarneming,Goedgekeurd op basis van bewijsmateriaal,,4,5,FS87D,21468.3672464,19185855.1099,373,65,14,72004,Bree,1982-07-17,1982001074,41029.99,64990207.5,c(5.65813064501867, 51.1805536030173)
146937643,2017,2,239662.1294,208573.2352,Bree,Limburg,3,vluchtend,gezien,losse waarneming,Goedgekeurd op basis van bewijsmateriaal,,4,5,FS87D,21468.3672464,19185855.1099,373,65,14,72004,Bree,1982-07-17,1982001074,41029.99,64990207.5,c(5.65106033550492, 51.1801809229661)
147319806,2017,2,240145.2956,208619.4645,Bree,Limburg,4,ter plaatse,gezien,losse waarneming,Goedgekeurd op basis van bewijsmateriaal,,4,5,FS87D,21468.3672464,19185855.1099,373,65,14,72004,Bree,1982-07-17,1982001074,41029.99,64990207.5,c(5.65798043549178, 51.1805211528847)
149117482,2018,1,240012.882,208568.1368,Bree,Limburg,3,ter plaatse,onbekend,losse waarneming,Goedgekeurd op basis van bewijsmateriaal,,4,6,FS87D,21468.3672464,19185855.1099,373,65,14,72004,Bree,1982-07-17,1982001074,41029.99,64990207.5,c(5.65607435522266, 51.1800805223066)
150687575,2018,1,240107.8054,208632.6463,Bree,Limburg,1,ter plaatse,onbekend,losse waarneming,Goedgekeurd op basis van bewijsmateriaal,,4,6,FS87D,21468.3672464,19185855.1099,373,65,14,72004,Bree,1982-07-17,1982001074,41029.99,64990207.5,c(5.65744764632559, 51.1806454725951)
150775421,2018,1,240201.3108,208649.9712,Bree,Limburg,6,ter plaatse,onbekend,losse waarneming,Goedgekeurd op basis van bewijsmateriaal,,4,6,FS87D,21468.3672464,19185855.1099,373,65,14,72004,Bree,1982-07-17,1982001074,41029.99,64990207.5,c(5.65878896532243, 51.1807865725495)
150777743,2018,1,239964.9647,208542.2056,Bree,Limburg,1,ter plaatse,onbekend,losse waarneming,Goedgekeurd op basis van bewijsmateriaal,,4,6,FS87D,21468.3672464,19185855.1099,373,65,14,72004,Bree,1982-07-17,1982001074,41029.99,64990207.5,c(5.65538277548564, 51.1798549429864)
161977656,2018,1,240202.5562,208578.9816,Bree,Limburg,1,ter plaatse,gezien,losse waarneming,Goedgekeurd op basis van bewijsmateriaal,,4,6,FS87D,21468.3672464,19185855.1099,373,65,14,72004,Bree,1982-07-17,1982001074,41029.99,64990207.5,c(5.65878912617231, 51.1801483825632)
161978441,2018,1,240061.2263,208593.6565,Bree,Limburg,1,ter plaatse,onbekend,losse waarneming,Goedgekeurd op basis van bewijsmateriaal,,4,6,FS87D,21468.3672464,19185855.1099,373,65,14,72004,Bree,1982-07-17,1982001074,41029.99,64990207.5,c(5.65677194504742, 51.1803023327268)
162741659,2018,1,240005.9012,208533.1661,Bree,Limburg,6,ter plaatse,gezien,iObs,Goedgekeurd op basis van bewijsmateriaal,,4,6,FS87D,21468.3672464,19185855.1099,373,65,14,72004,Bree,1982-07-17,1982001074,41029.99,64990207.5,c(5.65596586548402, 51.1797673228619)
163269667,2018,1,240341.5786,208867.9314,Bree,Limburg,1,ter plaatse,onbekend,losse waarneming,Goedgekeurd op basis van bewijsmateriaal,,4,6,FS87D,21468.3672464,19185855.1099,373,65,14,72004,Bree,1982-07-17,1982001074,41029.99,64990207.5,c(5.66084889550633, 51.1827234827538)
163957881,2018,1,240419.8991,208851.3368,Bree,Limburg,6,ter plaatse,onbekend,losse waarneming,Goedgekeurd op basis van bewijsmateriaal,,4,6,FS87D,21468.3672464,19185855.1099,373,65,14,72004,Bree,1982-07-17,1982001074,41029.99,64990207.5,c(5.66196469596782, 51.1825620828091)
163984064,2018,1,239841.5679,208668.4403,Bree,Limburg,3,ter plaatse,onbekend,losse waarneming,Goedgekeurd op basis van bewijsmateriaal,,4,6,FS87D,21468.3672464,19185855.1099,373,65,14,72004,Bree,1982-07-17,1982001074,41029.99,64990207.5,c(5.65364963504333, 51.1810086523678)
163996993,2018,1,240000.2802,208549.7864,Bree,Limburg,3,ter plaatse,gezien,iObs,Goedgekeurd op basis van bewijsmateriaal,,4,6,FS87D,21468.3672464,19185855.1099,373,65,14,72004,Bree,1982-07-17,1982001074,41029.99,64990207.5,c(5.65588961572316, 51.1799175686988)
164151255,2018,1,240039.7704,208762.9181,Bree,Limburg,7,ter plaatse,onbekend,losse waarneming,Goedgekeurd op basis van bewijsmateriaal,,4,6,FS87D,21468.3672464,19185855.1099,373,65,14,72004,Bree,1982-07-17,1982001074,41029.99,64990207.5,c(5.65650715508003, 51.1818268621617)
164190749,2018,1,240000.0953,208543.2483,Bree,Limburg,2,ter plaatse,gezien,iObs,Goedgekeurd op basis van bewijsmateriaal,,4,6,FS87D,21468.3672464,19185855.1099,373,65,14,72004,Bree,1982-07-17,1982001074,41029.99,64990207.5,c(5.65588535033764, 51.1798588384724)
82791203,2014,5,240163.821,208643.7578,Bree,Limburg,7,ter plaatse,,losse waarneming,Goedgekeurd op basis van kennisregels,2 oude exemplaren. +- 5 jonge exemplaren. Van veraf waargenomen_ vandaar de onzekerheid over het aantal jonge exemplaren.,3,4,FS87D,21468.3672464,19185855.1099,373,65,14,72004,Bree,1982-07-17,1982001074,41029.99,64990207.5,c(5.65825136165478, 51.1807365879281)
89292686,2014,5,240962.2941,208155.3714,Bree,Limburg,1,sporen,,losse waarneming,Goedgekeurd op basis van kennisregels,,3,4,FS87D,21468.3672464,19185855.1099,373,65,14,72004,Bree,1982-07-17,1982001074,41029.99,64990207.5,c(5.66954612250933, 51.1762221311237)
98452508,2015,4,239996.4925,208540.7884,Bree,Limburg,6,foeragerend,,ObsMapp,Goedgekeurd op basis van kennisregels,,3,4,FS87D,21468.3672464,19185855.1099,373,65,14,72004,Bree,1982-07-17,1982001074,41029.99,64990207.5,c(5.65583322547778, 51.1798372925488)
98385209,2015,4,241075.0498,208321.7919,Bree,Limburg,1,sporen,,iObs,Goedgekeurd op basis van kennisregels,,3,4,FS87D,21468.3672464,19185855.1099,373,65,14,72004,Bree,1982-07-17,1982001074,41029.99,64990207.5,c(5.67119999611559, 51.1777000026585)
103293605,2015,4,240991.0329,208115.2507,Bree,Limburg,1,sporen,,losse waarneming,Goedgekeurd op basis van kennisregels,,3,4,FS87D,21468.3672464,19185855.1099,373,65,14,72004,Bree,1982-07-17,1982001074,41029.99,64990207.5,c(5.66994695341478, 51.1758570316953)
108055325,2015,4,240897.1211,208492.0504,Bree,Limburg,1,ter plaatse,,ObsMapp,Goedgekeurd op basis van kennisregels,,3,4,FS87D,21468.3672464,19185855.1099,373,65,14,72004,Bree,1982-07-17,1982001074,41029.99,64990207.5,c(5.66869864650426, 51.1792581816058)
113021041,2015,4,240898.6236,208119.7382,Bree,Limburg,1,sporen,,losse waarneming,Goedgekeurd op basis van kennisregels,,3,4,FS87D,21468.3672464,19185855.1099,373,65,14,72004,Bree,1982-07-17,1982001074,41029.99,64990207.5,c(5.66862687650546, 51.175911917185)
138201665,2017,2,240918.7074,208066.3462,Bree,Limburg,1,ter plaatse,onbekend,ObsMapp,Goedgekeurd op basis van kennisregels,,4,5,FS87D,21468.3672464,19185855.1099,373,65,14,72004,Bree,1982-07-17,1982001074,41029.99,64990207.5,c(5.66890064538258, 51.1754289124332)
138288989,2017,2,240919.6416,208067.3584,Bree,Limburg,1,ter plaatse,onbekend,ObsMapp,Goedgekeurd op basis van kennisregels,,4,5,FS87D,21468.3672464,19185855.1099,373,65,14,72004,Bree,1982-07-17,1982001074,41029.99,64990207.5,c(5.66891425533124, 51.1754378621343)
145327408,2017,2,240004.596,208570.1484,Bree,Limburg,1,ter plaatse,gezien,losse waarneming,Goedgekeurd op basis van kennisregels,,4,5,FS87D,21468.3672464,19185855.1099,373,65,14,72004,Bree,1982-07-17,1982001074,41029.99,64990207.5,c(5.65595637590791, 51.1800998927416)
149958876,2018,1,240190.7982,208387.7633,Bree,Limburg,1,ter plaatse,onbekend,ObsMapp,Goedgekeurd op basis van kennisregels,,4,6,FS87D,21468.3672464,19185855.1099,373,65,14,72004,Bree,1982-07-17,1982001074,41029.99,64990207.5,c(5.65857347774529, 51.1784317078569)
156601616,2018,1,240246.7836,208425.4305,Bree,Limburg,1,ter plaatse,prenten,ObsMapp,Goedgekeurd op basis van kennisregels,,4,6,FS87D,21468.3672464,19185855.1099,373,65,14,72004,Bree,1982-07-17,1982001074,41029.99,64990207.5,c(5.65938332939208, 51.1787614809757)
158322875,2018,1,239987.7873,208537.4924,Bree,Limburg,5,ter plaatse,onbekend,iObs,Goedgekeurd op basis van kennisregels,,4,6,FS87D,21468.3672464,19185855.1099,373,65,14,72004,Bree,1982-07-17,1982001074,41029.99,64990207.5,c(5.65570793651992, 51.1798090277507)
164008374,2018,1,240334.7444,208915.7052,Bree,Limburg,3,ter plaatse,onbekend,losse waarneming,Goedgekeurd op basis van kennisregels,,4,6,FS87D,21468.3672464,19185855.1099,373,65,14,72004,Bree,1982-07-17,1982001074,41029.99,64990207.5,c(5.66076306500486, 51.1831539027277)
95295790,2014,5,204163.56,221161.3707,Mol,Antwerpen,8,ter plaatse,,ObsMapp,Goedgekeurd op basis van expertoordeel,,3,4,FS48B,19498.7212257,20778458.1398,375,67,3,13025,Mol,1831-02-07,NA,78283.77,114561231.47,c(5.14531104531134, 51.2977434028063)
143144609,2017,2,204213.8562,221058.099,Mol,Antwerpen,2,foeragerend,gezien,losse waarneming,Goedgekeurd op basis van kennisregels,,4,5,FS48B,19498.7212257,20778458.1398,375,67,3,13025,Mol,1831-02-07,NA,78283.77,114561231.47,c(5.14601658520385, 51.2968105022508)
145619834,2017,2,204395.857,220403.1804,Mol,Antwerpen,1,ter plaatse,vraatsporen,losse waarneming,Goedgekeurd op basis van kennisregels,,4,5,FS48D,20003.2899278,25008225.2941,375,67,3,13025,Mol,1831-02-07,NA,78283.77,114561231.47,c(5.14852702645549, 51.290907172092)
142373872,2017,2,208860.8831,214969.1474,Mol,Antwerpen,1,ter plaatse,prenten,ObsMapp,Goedgekeurd op basis van expertoordeel,,4,5,FS57A,20002.7091806,25006773.2064,375,67,3,13025,Mol,1831-02-07,NA,78283.77,114561231.47,c(5.21164319521397, 51.2416289025462)
142373874,2017,2,209029.5959,215129.4864,Mol,Antwerpen,1,ter plaatse,andere sporen,ObsMapp,Goedgekeurd op basis van expertoordeel,,4,5,FS57A,20002.7091806,25006773.2064,375,67,3,13025,Mol,1831-02-07,NA,78283.77,114561231.47,c(5.21408510586583, 51.2430527326486)
122280914,2016,3,208328.8297,222747.7328,Mol,Antwerpen,1,dood,,losse waarneming,Goedgekeurd op basis van bewijsmateriaal,,3,5,FS58A,14521.2215357,11543360.5827,375,67,3,13025,Mol,1831-02-07,NA,78283.77,114561231.47,c(5.20528077579246, 51.3115939085797)
134770881,2017,2,208487.3497,223461.4155,Mol,Antwerpen,1,ter plaatse,,losse waarneming,Goedgekeurd op basis van bewijsmateriaal,Vanaf zuidzijde naar boven en weer terug gegaan,4,5,FS58A,14521.2215357,11543360.5827,375,67,3,13025,Mol,1831-02-07,NA,78283.77,114561231.47,c(5.20766972532474, 51.3179920222796)
74885163,2013,6,204775.3687,221402.089,Mol,Antwerpen,1,sporen,,losse waarneming,Goedgekeurd op basis van expertoordeel,omgewoelde grond,2,3,FS58A,14521.2215357,11543360.5827,375,67,3,13025,Mol,1831-02-07,NA,78283.77,114561231.47,c(5.15411853260384, 51.2998489959974)
89523111,2014,5,205237.2964,221731.6576,Mol,Antwerpen,1,sporen,,ObsMapp,Goedgekeurd op basis van expertoordeel,,3,4,FS58A,14521.2215357,11543360.5827,375,67,3,13025,Mol,1831-02-07,NA,78283.77,114561231.47,c(5.1607915157559, 51.30276688279)
89523119,2014,5,206203.6044,221767.0037,Mol,Antwerpen,1,sporen,,ObsMapp,Goedgekeurd op basis van expertoordeel,,3,4,FS58A,14521.2215357,11543360.5827,375,67,3,13025,Mol,1831-02-07,NA,78283.77,114561231.47,c(5.17465156606995, 51.3029910227188)
95295804,2014,5,204962.4912,221213.5415,Mol,Antwerpen,1,sporen,,ObsMapp,Goedgekeurd op basis van expertoordeel,,3,4,FS58A,14521.2215357,11543360.5827,375,67,3,13025,Mol,1831-02-07,NA,78283.77,114561231.47,c(5.15677254577936, 51.2981365723127)
138329088,2017,2,206881.905,222432.7473,Mol,Antwerpen,1,sporen,onbekend,ObsMapp,Goedgekeurd op basis van expertoordeel,,4,5,FS58A,14521.2215357,11543360.5827,375,67,3,13025,Mol,1831-02-07,NA,78283.77,114561231.47,c(5.18448176402745, 51.3089077895448)
109551405,2015,4,208463.4501,223295.134,Mol,Antwerpen,2,sporen,,iObs,Goedgekeurd op basis van kennisregels,,3,4,FS58A,14521.2215357,11543360.5827,375,67,3,13025,Mol,1831-02-07,NA,78283.77,114561231.47,c(5.20729999544152, 51.316500002578)
109551413,2015,4,208453.4607,223562.0599,Mol,Antwerpen,1,sporen,,iObs,Goedgekeurd op basis van kennisregels,,3,4,FS58A,14521.2215357,11543360.5827,375,67,3,13025,Mol,1831-02-07,NA,78283.77,114561231.47,c(5.20719999530835, 51.318900002448)
115890572,2016,3,208426.5806,223472.7432,Mol,Antwerpen,1,sporen,,iObs,Goedgekeurd op basis van kennisregels,,3,5,FS58A,14521.2215357,11543360.5827,375,67,3,13025,Mol,1831-02-07,NA,78283.77,114561231.47,c(5.20679999617447, 51.3181000023435)
123342700,2016,3,208727.4923,223376.0116,Mol,Antwerpen,1,sporen,,iObs,Goedgekeurd op basis van kennisregels,,3,5,FS58A,14521.2215357,11543360.5827,375,67,3,13025,Mol,1831-02-07,NA,78283.77,114561231.47,c(5.21109999576892, 51.3172000026692)
125855633,2016,3,208698.3431,223486.9469,Mol,Antwerpen,1,sporen,,iObs,Goedgekeurd op basis van kennisregels,,3,5,FS58A,14521.2215357,11543360.5827,375,67,3,13025,Mol,1831-02-07,NA,78283.77,114561231.47,c(5.21069999516774, 51.3182000022654)
113263834,2015,4,205391.5286,220237.6997,Mol,Antwerpen,4,ter plaatse,,losse waarneming,Goedgekeurd op basis van bewijsmateriaal,,3,4,FS58C,20002.9152491,25007288.9556,375,67,3,13025,Mol,1831-02-07,NA,78283.77,114561231.47,c(5.16277357483652, 51.2893249694303)
122921057,2016,3,205532.6498,220200.3915,Mol,Antwerpen,1,ter plaatse,,losse waarneming,Goedgekeurd op basis van bewijsmateriaal,,3,5,FS58C,20002.9152491,25007288.9556,375,67,3,13025,Mol,1831-02-07,NA,78283.77,114561231.47,c(5.16479059570399, 51.2889760645588)
124463037,2016,3,205788.1913,219684.4255,Mol,Antwerpen,1,sporen,onbekend,losse waarneming,Goedgekeurd op basis van bewijsmateriaal,Allesbehalve zeldzaam in de regio !,3,5,FS58C,20002.9152491,25007288.9556,375,67,3,13025,Mol,1831-02-07,NA,78283.77,114561231.47,c(5.16837365216771, 51.284314053551)
134524284,2017,2,204723.5873,220262.9372,Mol,Antwerpen,2,ter plaatse,,losse waarneming,Goedgekeurd op basis van bewijsmateriaal,,4,5,FS58C,20002.9152491,25007288.9556,375,67,3,13025,Mol,1831-02-07,NA,78283.77,114561231.47,c(5.15320345506907, 51.2896156626986)
135114207,2017,2,204752.9555,220316.9983,Mol,Antwerpen,1,ter plaatse,onbekend,losse waarneming,Goedgekeurd op basis van bewijsmateriaal,,4,5,FS58C,20002.9152491,25007288.9556,375,67,3,13025,Mol,1831-02-07,NA,78283.77,114561231.47,c(5.15363260570953, 51.2900987521185)
139410732,2017,2,206339.0195,218113.6016,Mol,Antwerpen,5,ter plaatse,onbekend,losse waarneming,Goedgekeurd op basis van bewijsmateriaal,,4,5,FS58C,20002.9152491,25007288.9556,375,67,3,13025,Mol,1831-02-07,NA,78283.77,114561231.47,c(5.17602309627953, 51.2701424121004)
77066970,2013,6,205603.3417,220213.1421,Mol,Antwerpen,1,ter plaatse,,losse waarneming,Goedgekeurd op basis van expertoordeel,stront,2,3,FS58C,20002.9152491,25007288.9556,375,67,3,13025,Mol,1831-02-07,NA,78283.77,114561231.47,c(5.16580581312487, 51.2890838400691)
77066990,2013,6,204777.7031,220144.6126,Mol,Antwerpen,1,ter plaatse,,losse waarneming,Goedgekeurd op basis van expertoordeel,wroetspoor,2,3,FS58C,20002.9152491,25007288.9556,375,67,3,13025,Mol,1831-02-07,NA,78283.77,114561231.47,c(5.15396117743735, 51.288547058638)
77401714,2013,6,204600.4709,219915.781,Mol,Antwerpen,2,ter plaatse,,losse waarneming,Goedgekeurd op basis van expertoordeel,sporen_ groter en kleiner,2,3,FS58C,20002.9152491,25007288.9556,375,67,3,13025,Mol,1831-02-07,NA,78283.77,114561231.47,c(5.15138625609149, 51.286507234756)
77401721,2013,6,205904.5209,220049.1564,Mol,Antwerpen,2,ter plaatse,,losse waarneming,Goedgekeurd op basis van expertoordeel,wroetsporen,2,3,FS58C,20002.9152491,25007288.9556,375,67,3,13025,Mol,1831-02-07,NA,78283.77,114561231.47,c(5.17009734612071, 51.2875808371819)
79035127,2013,6,205497.9452,219757.5402,Mol,Antwerpen,1,sporen,,losse waarneming,Goedgekeurd op basis van expertoordeel,,2,3,FS58C,20002.9152491,25007288.9556,375,67,3,13025,Mol,1831-02-07,NA,78283.77,114561231.47,c(5.16422509668827, 51.2849992269677)
89195728,2014,5,205576.1197,220099.3726,Mol,Antwerpen,1,ter plaatse,,losse waarneming,Goedgekeurd op basis van expertoordeel,,3,4,FS58C,20002.9152491,25007288.9556,375,67,3,13025,Mol,1831-02-07,NA,78283.77,114561231.47,c(5.16539811717003, 51.2880639508186)
89195735,2014,5,205445.2499,219982.9962,Mol,Antwerpen,1,ter plaatse,,losse waarneming,Goedgekeurd op basis van expertoordeel,,3,4,FS58C,20002.9152491,25007288.9556,375,67,3,13025,Mol,1831-02-07,NA,78283.77,114561231.47,c(5.1635044767169, 51.2870306191326)
89523090,2014,5,206656.7932,218388.4802,Mol,Antwerpen,1,sporen,,ObsMapp,Goedgekeurd op basis van expertoordeel,,3,4,FS58C,20002.9152491,25007288.9556,375,67,3,13025,Mol,1831-02-07,NA,78283.77,114561231.47,c(5.18061911598901, 51.2725817624088)
89523097,2014,5,207163.2223,218620.3077,Mol,Antwerpen,1,sporen,,ObsMapp,Goedgekeurd op basis van expertoordeel,,3,4,FS58C,20002.9152491,25007288.9556,375,67,3,13025,Mol,1831-02-07,NA,78283.77,114561231.47,c(5.18791205587703, 51.2746153120962)
89532827,2014,5,206415.4764,217447.9367,Mol,Antwerpen,1,sporen,,ObsMapp,Goedgekeurd op basis van expertoordeel,,3,4,FS58C,20002.9152491,25007288.9556,375,67,3,13025,Mol,1831-02-07,NA,78283.77,114561231.47,c(5.17701462534785, 51.2641521421955)
89532834,2014,5,207644.4202,217280.5366,Mol,Antwerpen,1,sporen,,ObsMapp,Goedgekeurd op basis van expertoordeel,,3,4,FS58C,20002.9152491,25007288.9556,375,67,3,13025,Mol,1831-02-07,NA,78283.77,114561231.47,c(5.19459338561503, 51.262525952748)
89532858,2014,5,205879.7391,219254.0806,Mol,Antwerpen,1,sporen,,ObsMapp,Goedgekeurd op basis van expertoordeel,,3,4,FS58C,20002.9152491,25007288.9556,375,67,3,13025,Mol,1831-02-07,NA,78283.77,114561231.47,c(5.16961912544628, 51.2804373924798)
89532879,2014,5,205316.4301,218715.1875,Mol,Antwerpen,3,ter plaatse,,ObsMapp,Goedgekeurd op basis van expertoordeel,,3,4,FS58C,20002.9152491,25007288.9556,375,67,3,13025,Mol,1831-02-07,NA,78283.77,114561231.47,c(5.1614639557432, 51.275648382253)
95512650,2014,5,209048.807,217358.9408,Mol,Antwerpen,1,sporen,,ObsMapp,Goedgekeurd op basis van expertoordeel,,3,4,FS58C,20002.9152491,25007288.9556,375,67,3,13025,Mol,1831-02-07,NA,78283.77,114561231.47,c(5.21472422588746, 51.2630884021337)
139411708,2017,2,206226.323,218098.2761,Mol,Antwerpen,1,ter plaatse,onbekend,losse waarneming,Goedgekeurd op basis van expertoordeel,,4,5,FS58C,20002.9152491,25007288.9556,375,67,3,13025,Mol,1831-02-07,NA,78283.77,114561231.47,c(5.17440604515738, 51.2700156824564)
139411701,2017,2,206226.323,218098.2761,Mol,Antwerpen,1,ter plaatse,onbekend,losse waarneming,Goedgekeurd op basis van expertoordeel,,4,5,FS58C,20002.9152491,25007288.9556,375,67,3,13025,Mol,1831-02-07,NA,78283.77,114561231.47,c(5.17440604515738, 51.2700156824564)
139411676,2017,2,206226.323,218098.2761,Mol,Antwerpen,1,ter plaatse,onbekend,losse waarneming,Goedgekeurd op basis van expertoordeel,gestreepte big,4,5,FS58C,20002.9152491,25007288.9556,375,67,3,13025,Mol,1831-02-07,NA,78283.77,114561231.47,c(5.17440604515738, 51.2700156824564)
139411689,2017,2,206226.323,218098.2761,Mol,Antwerpen,1,ter plaatse,onbekend,losse waarneming,Goedgekeurd op basis van expertoordeel,groot ex,4,5,FS58C,20002.9152491,25007288.9556,375,67,3,13025,Mol,1831-02-07,NA,78283.77,114561231.47,c(5.17440604515738, 51.2700156824564)
139411730,2017,2,206226.323,218098.2761,Mol,Antwerpen,1,ter plaatse,onbekend,losse waarneming,Goedgekeurd op basis van expertoordeel,groot ex,4,5,FS58C,20002.9152491,25007288.9556,375,67,3,13025,Mol,1831-02-07,NA,78283.77,114561231.47,c(5.17440604515738, 51.2700156824564)
139411718,2017,2,206226.323,218098.2761,Mol,Antwerpen,2,ter plaatse,onbekend,losse waarneming,Goedgekeurd op basis van expertoordeel,,4,5,FS58C,20002.9152491,25007288.9556,375,67,3,13025,Mol,1831-02-07,NA,78283.77,114561231.47,c(5.17440604515738, 51.2700156824564)
139478619,2017,2,207312.5774,217445.9302,Mol,Antwerpen,1,verkeersslachtoffer,onbekend,ObsMapp,Goedgekeurd op basis van expertoordeel,,4,5,FS58C,20002.9152491,25007288.9556,375,67,3,13025,Mol,1831-02-07,NA,78283.77,114561231.47,c(5.18986589848633, 51.2640455637247)
86946133,2014,5,205050.2649,220098.7224,Mol,Antwerpen,1,sporen,,ObsMapp,Goedgekeurd op basis van kennisregels,,3,4,FS58C,20002.9152491,25007288.9556,375,67,3,13025,Mol,1831-02-07,NA,78283.77,114561231.47,c(5.15786088081884, 51.2881086206379)
122424174,2016,3,206805.3973,218071.8255,Mol,Antwerpen,5,ter plaatse,,losse waarneming,Goedgekeurd op basis van kennisregels,?�?�n zeug en 4 grote jongen,3,5,FS58C,20002.9152491,25007288.9556,375,67,3,13025,Mol,1831-02-07,NA,78283.77,114561231.47,c(5.18269857948201, 51.2697211406708)
121824614,2016,3,205391.5745,218482.0645,Mol,Antwerpen,1,sporen,,losse waarneming,Goedgekeurd op basis van kennisregels,,3,5,FS58C,20002.9152491,25007288.9556,375,67,3,13025,Mol,1831-02-07,NA,78283.77,114561231.47,c(5.16250497865518, 51.2735459260504)
122424215,2016,3,206549.1994,218335.7632,Mol,Antwerpen,3,sporen,,losse waarneming,Goedgekeurd op basis van kennisregels,sporen van heel kleine biggetjes,3,5,FS58C,20002.9152491,25007288.9556,375,67,3,13025,Mol,1831-02-07,NA,78283.77,114561231.47,c(5.17906922851092, 51.2721185324977)
123949320,2016,3,206102.039,218002.3455,Mol,Antwerpen,1,ter plaatse,,losse waarneming,Goedgekeurd op basis van kennisregels,,3,5,FS58C,20002.9152491,25007288.9556,375,67,3,13025,Mol,1831-02-07,NA,78283.77,114561231.47,c(5.1726104689629, 51.2691656062505)
123949357,2016,3,206663.691,218033.258,Mol,Antwerpen,2,met fotoval,,losse waarneming,Goedgekeurd op basis van kennisregels,,3,5,FS58C,20002.9152491,25007288.9556,375,67,3,13025,Mol,1831-02-07,NA,78283.77,114561231.47,c(5.18066224584518, 51.2693884649875)
123949371,2016,3,206663.691,218033.258,Mol,Antwerpen,1,met fotoval,,losse waarneming,Goedgekeurd op basis van kennisregels,,3,5,FS58C,20002.9152491,25007288.9556,375,67,3,13025,Mol,1831-02-07,NA,78283.77,114561231.47,c(5.18066224584518, 51.2693884649875)
124092264,2016,3,206638.8327,218030.2376,Mol,Antwerpen,5,ter plaatse,,losse waarneming,Goedgekeurd op basis van kennisregels,,3,5,FS58C,20002.9152491,25007288.9556,375,67,3,13025,Mol,1831-02-07,NA,78283.77,114561231.47,c(5.18030561959443, 51.2693637632549)
124092618,2016,3,206100.9182,217995.2233,Mol,Antwerpen,1,ter plaatse,,losse waarneming,Goedgekeurd op basis van kennisregels,,3,5,FS58C,20002.9152491,25007288.9556,375,67,3,13025,Mol,1831-02-07,NA,78283.77,114561231.47,c(5.17259330526816, 51.2691017033162)
125934608,2016,3,206706.5741,218225.6391,Mol,Antwerpen,1,ter plaatse,,losse waarneming,Goedgekeurd op basis van kennisregels,,3,5,FS58C,20002.9152491,25007288.9556,375,67,3,13025,Mol,1831-02-07,NA,78283.77,114561231.47,c(5.18130683566487, 51.2711133028902)
