id,naam_nl,naam_lat,speciesid,datum,invoerdatum,aantal,gedrag,methode,kleed,geslacht,x,y,lon,lat,utm1,gebied,gemeente,deelgemeente,provincie,typewaarneming,status,embargo_datum,toestemming_wnr,bijzonderheden,precisie,soortgroep,familie,aanleverdatum,jaar,TAG,Shape_Leng,Shape_Area,UIDN,OIDN,TERRID,NISCODE,NAAM,DATPUBLBS,NUMAC,LENGTE,OPPERVL,geometry
139411689,Everzwijn,Sus scrofa,432,2017-05-24,2/06/2017,1,ter plaatse,onbekend,onbekend,Vrouw,206226.323,218098.2761,5.17440605,51.27001568,FS5182,Dessel/Mol - Groesgoor en Koemoek,Mol,Mol,Antwerpen,Site,Goedgekeurd op basis van expertoordeel,1/01/1980,3,groot ex,100,Zoogdieren,Suidae,5/08/2022,2017,FS58C,20002.9152491,25007288.9556,375,67,3,13025,Mol,1831-02-07,NA,78283.77,114561231.47,"c(5.17440604515738, 51.2700156824564)"
139411730,Everzwijn,Sus scrofa,432,2017-05-24,2/06/2017,1,ter plaatse,onbekend,onbekend,Vrouw,206226.323,218098.2761,5.17440605,51.27001568,FS5182,Dessel/Mol - Groesgoor en Koemoek,Mol,Mol,Antwerpen,Site,Goedgekeurd op basis van expertoordeel,1/01/1980,3,groot ex,100,Zoogdieren,Suidae,5/08/2022,2017,FS58C,20002.9152491,25007288.9556,375,67,3,13025,Mol,1831-02-07,NA,78283.77,114561231.47,"c(5.17440604515738, 51.2700156824564)"
139411745,Everzwijn,Sus scrofa,432,2017-05-01,2/06/2017,1,ter plaatse,onbekend,onbekend,Man,206226.323,218098.2761,5.17440605,51.27001568,FS5182,Dessel/Mol - Groesgoor en Koemoek,Mol,Mol,Antwerpen,Site,Goedgekeurd op basis van kennisregels,1/01/1980,3,groot !,100,Zoogdieren,Suidae,5/08/2022,2017,FS58C,20002.9152491,25007288.9556,375,67,3,13025,Mol,1831-02-07,NA,78283.77,114561231.47,"c(5.17440604515738, 51.2700156824564)"
141578378,Everzwijn,Sus scrofa,432,2017-06-14,14/07/2017,1,ter plaatse,onbekend,subadult,onbekend,206694.8091,218249.6477,5.18114204,51.27133024,FS5282,Dessel/Mol - Groesgoor en Koemoek,Mol,Mol,Antwerpen,Site,Goedgekeurd op basis van kennisregels,1/01/1980,3,met maar drie poten,100,Zoogdieren,Suidae,5/08/2022,2017,FS58C,20002.9152491,25007288.9556,375,67,3,13025,Mol,1831-02-07,NA,78283.77,114561231.47,"c(5.18114203550451, 51.2713302422166)"
141578396,Everzwijn,Sus scrofa,432,2017-06-24,14/07/2017,9,ter plaatse,onbekend,onbekend,onbekend,206694.8091,218249.6477,5.18114204,51.27133024,FS5282,Dessel/Mol - Groesgoor en Koemoek,Mol,Mol,Antwerpen,Site,Goedgekeurd op basis van kennisregels,1/01/1980,3,zeug met 8 gestreepte biggetjes,100,Zoogdieren,Suidae,5/08/2022,2017,FS58C,20002.9152491,25007288.9556,375,67,3,13025,Mol,1831-02-07,NA,78283.77,114561231.47,"c(5.18114203550451, 51.2713302422166)"
141578411,Everzwijn,Sus scrofa,432,2017-06-28,14/07/2017,5,ter plaatse,onbekend,onbekend,onbekend,206694.8091,218249.6477,5.18114204,51.27133024,FS5282,Dessel/Mol - Groesgoor en Koemoek,Mol,Mol,Antwerpen,Site,Goedgekeurd op basis van kennisregels,1/01/1980,3,zeug met 4 biggetjes,100,Zoogdieren,Suidae,5/08/2022,2017,FS58C,20002.9152491,25007288.9556,375,67,3,13025,Mol,1831-02-07,NA,78283.77,114561231.47,"c(5.18114203550451, 51.2713302422166)"
141578573,Everzwijn,Sus scrofa,432,2017-06-20,14/07/2017,2,ter plaatse,onbekend,subadult,onbekend,206453.5779,218024.0318,5.17765045,51.26932617,FS5182,Dessel/Mol - Groesgoor en Koemoek,Mol,Mol,Antwerpen,Site,Goedgekeurd op basis van kennisregels,1/01/1980,3,één met drie poten maar,100,Zoogdieren,Suidae,5/08/2022,2017,FS58C,20002.9152491,25007288.9556,375,67,3,13025,Mol,1831-02-07,NA,78283.77,114561231.47,"c(5.17765044545178, 51.2693261722552)"
141578595,Everzwijn,Sus scrofa,432,2017-06-22,14/07/2017,2,ter plaatse,onbekend,subadult,onbekend,206453.5779,218024.0318,5.17765045,51.26932617,FS5182,Dessel/Mol - Groesgoor en Koemoek,Mol,Mol,Antwerpen,Site,Goedgekeurd op basis van kennisregels,1/01/1980,3,allebei normaal lopend,100,Zoogdieren,Suidae,5/08/2022,2017,FS58C,20002.9152491,25007288.9556,375,67,3,13025,Mol,1831-02-07,NA,78283.77,114561231.47,"c(5.17765044545178, 51.2693261722552)"
141579786,Everzwijn,Sus scrofa,432,2017-06-26,14/07/2017,4,ter plaatse,onbekend,adult,Vrouw,206070.736,217972.0717,5.17215729,51.26889656,FS5181,Dessel/Mol - Groesgoor en Koemoek,Mol,Mol,Antwerpen,Site,Goedgekeurd op basis van kennisregels,1/01/1980,3,2 zeug_ 2 big,100,Zoogdieren,Suidae,5/08/2022,2017,FS58C,20002.9152491,25007288.9556,375,67,3,13025,Mol,1831-02-07,NA,78283.77,114561231.47,"c(5.17215728510239, 51.2688965625981)"
141579889,Everzwijn,Sus scrofa,432,2017-07-09,14/07/2017,6,ter plaatse,onbekend,onbekend,Vrouw,206070.736,217972.0717,5.17215729,51.26889656,FS5181,Dessel/Mol - Groesgoor en Koemoek,Mol,Mol,Antwerpen,Site,Goedgekeurd op basis van kennisregels,1/01/1980,3,één zeug_ 5 big,100,Zoogdieren,Suidae,5/08/2022,2017,FS58C,20002.9152491,25007288.9556,375,67,3,13025,Mol,1831-02-07,NA,78283.77,114561231.47,"c(5.17215728510239, 51.2688965625981)"
143243674,Everzwijn,Sus scrofa,432,2017-07-15,25/08/2017,4,ter plaatse,onbekend,onbekend,onbekend,206151.5106,218042.0773,5.17332544,51.26951788,FS5182,Dessel/Mol - Groesgoor en Koemoek,Mol,Mol,Antwerpen,Site,Goedgekeurd op basis van kennisregels,1/01/1980,3,zeug met 3 juv,100,Zoogdieren,Suidae,5/08/2022,2017,FS58C,20002.9152491,25007288.9556,375,67,3,13025,Mol,1831-02-07,NA,78283.77,114561231.47,"c(5.17332543561153, 51.2695178829195)"
143327614,Everzwijn,Sus scrofa,432,2017-07-31,27/08/2017,10,ter plaatse,onbekend,subadult,onbekend,206620.1322,218242.02,5.18007088,51.27126903,FS5282,Dessel/Mol - Groesgoor en Koemoek,Mol,Mol,Antwerpen,Site,Goedgekeurd op basis van kennisregels,1/01/1980,3,één zeug met 9 subad,100,Zoogdieren,Suidae,5/08/2022,2017,FS58C,20002.9152491,25007288.9556,375,67,3,13025,Mol,1831-02-07,NA,78283.77,114561231.47,"c(5.18007087569859, 51.2712690320365)"
143327701,Everzwijn,Sus scrofa,432,2017-07-15,27/08/2017,4,ter plaatse,onbekend,onbekend,onbekend,206077.659,218018.7515,5.17226372,51.26931543,FS5182,Dessel/Mol - Groesgoor en Koemoek,Mol,Mol,Antwerpen,Site,Goedgekeurd op basis van kennisregels,1/01/1980,3,zeug plus 3 big,100,Zoogdieren,Suidae,5/08/2022,2017,FS58C,20002.9152491,25007288.9556,375,67,3,13025,Mol,1831-02-07,NA,78283.77,114561231.47,"c(5.17226371605009, 51.2693154320543)"
144739279,Everzwijn,Sus scrofa,432,2017-08-27,6/10/2017,4,ter plaatse,onbekend,onbekend,onbekend,206146.0885,218032.4509,5.17324626,51.26943189,FS5182,Dessel/Mol - Groesgoor en Koemoek,Mol,Mol,Antwerpen,Site,Goedgekeurd op basis van kennisregels,1/01/1980,3,zeug plus 3 jong,100,Zoogdieren,Suidae,5/08/2022,2017,FS58C,20002.9152491,25007288.9556,375,67,3,13025,Mol,1831-02-07,NA,78283.77,114561231.47,"c(5.17324625546425, 51.2694318923932)"
144739286,Everzwijn,Sus scrofa,432,2017-08-29,6/10/2017,2,ter plaatse,onbekend,onbekend,onbekend,206146.0885,218032.4509,5.17324626,51.26943189,FS5182,Dessel/Mol - Groesgoor en Koemoek,Mol,Mol,Antwerpen,Site,Goedgekeurd op basis van kennisregels,1/01/1980,3,zeug plus jong,100,Zoogdieren,Suidae,5/08/2022,2017,FS58C,20002.9152491,25007288.9556,375,67,3,13025,Mol,1831-02-07,NA,78283.77,114561231.47,"c(5.17324625546425, 51.2694318923932)"
144739402,Everzwijn,Sus scrofa,432,2017-09-23,6/10/2017,4,ter plaatse,onbekend,onbekend,onbekend,206146.0885,218032.4509,5.17324626,51.26943189,FS5182,Dessel/Mol - Groesgoor en Koemoek,Mol,Mol,Antwerpen,Site,Goedgekeurd op basis van kennisregels,1/01/1980,3,zeug plus 3 juv,100,Zoogdieren,Suidae,5/08/2022,2017,FS58C,20002.9152491,25007288.9556,375,67,3,13025,Mol,1831-02-07,NA,78283.77,114561231.47,"c(5.17324625546425, 51.2694318923932)"
147944726,Everzwijn,Sus scrofa,432,2018-01-24,26/01/2018,1,ter plaatse,prenten,juveniel,onbekend,206367.3784,218237.9992,5.17644882,51.27125768,FS5182,Dessel/Mol - Groesgoor en Koemoek,Mol,Mol,Antwerpen,Site,Goedgekeurd op basis van kennisregels,1/01/1980,3,sporen van jonge biggetjes ! de eerste dus al weer geboren......,100,Zoogdieren,Suidae,5/08/2022,2018,FS58C,20002.9152491,25007288.9556,375,67,3,13025,Mol,1831-02-07,NA,78283.77,114561231.47,"c(5.17644881531619, 51.2712576828815)"
160857945,Everzwijn,Sus scrofa,432,2018-07-06,3/08/2018,1,ter plaatse,onbekend,onbekend,Vrouw,206480.846,218090.0069,5.17805144,51.26991646,FS5182,Dessel/Mol - Groesgoor en Koemoek,Mol,Mol,Antwerpen,Site,Onbehandeld,1/01/1980,3,met twee biggen,100,Zoogdieren,Suidae,5/08/2022,2018,FS58C,20002.9152491,25007288.9556,375,67,3,13025,Mol,1831-02-07,NA,78283.77,114561231.47,"c(5.17805143576446, 51.2699164621435)"
160858024,Everzwijn,Sus scrofa,432,2018-07-07,3/08/2018,1,ter plaatse,onbekend,onbekend,Vrouw,206480.846,218090.0069,5.17805144,51.26991646,FS5182,Dessel/Mol - Groesgoor en Koemoek,Mol,Mol,Antwerpen,Site,Onbehandeld,1/01/1980,3,plus één big,100,Zoogdieren,Suidae,5/08/2022,2018,FS58C,20002.9152491,25007288.9556,375,67,3,13025,Mol,1831-02-07,NA,78283.77,114561231.47,"c(5.17805143576446, 51.2699164621435)"
162240165,Everzwijn,Sus scrofa,432,2018-09-07,7/09/2018,1,foeragerend,onbekend,onbekend,onbekend,205043.183,220138.1429,5.157765388,51.28846359,FS5084,Postel - Ronde Put,Mol,Mol,Antwerpen,ObsMapp,Goedgekeurd op basis van kennisregels,1/01/2007,3,NULL,25,Zoogdieren,Suidae,5/08/2022,2018,FS58C,20002.9152491,25007288.9556,375,67,3,13025,Mol,1831-02-07,NA,78283.77,114561231.47,"c(5.15776538456075, 51.2884635946534)"
164689204,Everzwijn,Sus scrofa,432,2018-11-18,18/11/2018,2,ter plaatse,onbekend,adult,onbekend,204927.7041,220618.2296,5.156183243,51.29278946,FS5084,Postel - Omgeving Ronde Put,Mol,Mol,Antwerpen,ObsMapp,Goedgekeurd op basis van kennisregels,1/01/2007,3,Jachtbuit passerende jagers,25,Zoogdieren,Suidae,5/08/2022,2018,FS58C,20002.9152491,25007288.9556,375,67,3,13025,Mol,1831-02-07,NA,78283.77,114561231.47,"c(5.15618323921089, 51.2927894620461)"
165838799,Everzwijn,Sus scrofa,432,2018-12-08,23/12/2018,1,ter plaatse,onbekend,onbekend,Vrouw,206314.8987,218106.1705,5.17567635,51.27007798,FS5182,Dessel/Mol - Groesgoor en Koemoek,Mol,Mol,Antwerpen,Site,Goedgekeurd op basis van kennisregels,1/01/1980,3,met 5 biggetjes,100,Zoogdieren,Suidae,5/08/2022,2018,FS58C,20002.9152491,25007288.9556,375,67,3,13025,Mol,1831-02-07,NA,78283.77,114561231.47,"c(5.17567634590835, 51.2700779823524)"
165838961,Everzwijn,Sus scrofa,432,2018-10-24,23/12/2018,1,ter plaatse,onbekend,onbekend,onbekend,206498.0428,218341.1795,5.1783371,51.27217223,FS5182,Dessel/Mol - Groesgoor en Koemoek,Mol,Mol,Antwerpen,Site,Goedgekeurd op basis van kennisregels,1/01/1980,3,met oormerkt rechteroor,100,Zoogdieren,Suidae,5/08/2022,2018,FS58C,20002.9152491,25007288.9556,375,67,3,13025,Mol,1831-02-07,NA,78283.77,114561231.47,"c(5.17833709521058, 51.2721722322443)"
166904534,Everzwijn,Sus scrofa,432,2018-12-25,25/01/2019,1,ter plaatse,onbekend,onbekend,Vrouw,206488.8013,218090.1405,5.17816544,51.26991688,FS5182,Dessel/Mol - Groesgoor en Koemoek,Mol,Mol,Antwerpen,Site,Goedgekeurd op basis van kennisregels,1/01/1980,3,met biggen,100,Zoogdieren,Suidae,5/08/2022,2018,FS58C,20002.9152491,25007288.9556,375,67,3,13025,Mol,1831-02-07,NA,78283.77,114561231.47,"c(5.17816543611578, 51.2699168828375)"
166904543,Everzwijn,Sus scrofa,432,2018-12-27,25/01/2019,6,ter plaatse,onbekend,onbekend,Vrouw,206488.8013,218090.1405,5.17816544,51.26991688,FS5182,Dessel/Mol - Groesgoor en Koemoek,Mol,Mol,Antwerpen,Site,Goedgekeurd op basis van kennisregels,1/01/1980,3,zeug met 5 biggetjes,100,Zoogdieren,Suidae,5/08/2022,2018,FS58C,20002.9152491,25007288.9556,375,67,3,13025,Mol,1831-02-07,NA,78283.77,114561231.47,"c(5.17816543611578, 51.2699168828375)"
166904556,Everzwijn,Sus scrofa,432,2018-12-31,25/01/2019,1,ter plaatse,onbekend,onbekend,Vrouw,206488.8013,218090.1405,5.17816544,51.26991688,FS5182,Dessel/Mol - Groesgoor en Koemoek,Mol,Mol,Antwerpen,Site,Goedgekeurd op basis van kennisregels,1/01/1980,3,met twee biggen,100,Zoogdieren,Suidae,5/08/2022,2018,FS58C,20002.9152491,25007288.9556,375,67,3,13025,Mol,1831-02-07,NA,78283.77,114561231.47,"c(5.17816543611578, 51.2699168828375)"
166904558,Everzwijn,Sus scrofa,432,2019-01-04,25/01/2019,1,ter plaatse,onbekend,onbekend,Vrouw,206488.8013,218090.1405,5.17816544,51.26991688,FS5182,Dessel/Mol - Groesgoor en Koemoek,Mol,Mol,Antwerpen,Site,Goedgekeurd op basis van kennisregels,1/01/1980,3,met één big,100,Zoogdieren,Suidae,5/08/2022,2019,FS58C,20002.9152491,25007288.9556,375,67,3,13025,Mol,1831-02-07,NA,78283.77,114561231.47,"c(5.17816543611578, 51.2699168828375)"
166905003,Everzwijn,Sus scrofa,432,2019-01-17,25/01/2019,1,ter plaatse,onbekend,onbekend,Vrouw,206529.7895,218365.3309,5.17879575,51.27238618,FS5182,Dessel/Mol - Groesgoor en Koemoek,Mol,Mol,Antwerpen,Site,Goedgekeurd op basis van kennisregels,1/01/1980,3,met biggen,100,Zoogdieren,Suidae,5/08/2022,2019,FS58C,20002.9152491,25007288.9556,375,67,3,13025,Mol,1831-02-07,NA,78283.77,114561231.47,"c(5.17879574621815, 51.2723861822546)"
168278826,Everzwijn,Sus scrofa,432,2019-01-24,4/03/2019,1,ter plaatse,onbekend,juveniel,onbekend,206108.0891,218032.1324,5.17270178,51.26943273,FS5182,Dessel/Mol - Groesgoor en Koemoek,Mol,Mol,Antwerpen,Site,Goedgekeurd op basis van kennisregels,1/01/1980,3,gestreept nog,100,Zoogdieren,Suidae,5/08/2022,2019,FS58C,20002.9152491,25007288.9556,375,67,3,13025,Mol,1831-02-07,NA,78283.77,114561231.47,"c(5.17270177528619, 51.2694327322428)"
168278854,Everzwijn,Sus scrofa,432,2019-02-13,4/03/2019,3,ter plaatse,onbekend,onbekend,onbekend,206108.0891,218032.1324,5.17270178,51.26943273,FS5182,Dessel/Mol - Groesgoor en Koemoek,Mol,Mol,Antwerpen,Site,Goedgekeurd op basis van kennisregels,1/01/1980,3,zeug met twee big,100,Zoogdieren,Suidae,5/08/2022,2019,FS58C,20002.9152491,25007288.9556,375,67,3,13025,Mol,1831-02-07,NA,78283.77,114561231.47,"c(5.17270177528619, 51.2694327322428)"
168278888,Everzwijn,Sus scrofa,432,2019-02-18,4/03/2019,7,ter plaatse,onbekend,onbekend,onbekend,206108.0891,218032.1324,5.17270178,51.26943273,FS5182,Dessel/Mol - Groesgoor en Koemoek,Mol,Mol,Antwerpen,Site,Goedgekeurd op basis van kennisregels,1/01/1980,3,zeug met 6 big,100,Zoogdieren,Suidae,5/08/2022,2019,FS58C,20002.9152491,25007288.9556,375,67,3,13025,Mol,1831-02-07,NA,78283.77,114561231.47,"c(5.17270177528619, 51.2694327322428)"
168279334,Everzwijn,Sus scrofa,432,2019-02-02,4/03/2019,3,ter plaatse,onbekend,onbekend,onbekend,206263.5382,218422.2692,5.1749897,51.27292399,FS5182,Dessel/Mol - Groesgoor en Koemoek,Mol,Mol,Antwerpen,Site,Goedgekeurd op basis van kennisregels,1/01/1980,3,zeug plus twee big,100,Zoogdieren,Suidae,5/08/2022,2019,FS58C,20002.9152491,25007288.9556,375,67,3,13025,Mol,1831-02-07,NA,78283.77,114561231.47,"c(5.17498969618915, 51.2729239928244)"
168279354,Everzwijn,Sus scrofa,432,2019-02-26,4/03/2019,4,ter plaatse,onbekend,onbekend,onbekend,206263.5382,218422.2692,5.1749897,51.27292399,FS5182,Dessel/Mol - Groesgoor en Koemoek,Mol,Mol,Antwerpen,Site,Goedgekeurd op basis van kennisregels,1/01/1980,3,zeug plus drie big,100,Zoogdieren,Suidae,5/08/2022,2019,FS58C,20002.9152491,25007288.9556,375,67,3,13025,Mol,1831-02-07,NA,78283.77,114561231.47,"c(5.17498969618915, 51.2729239928244)"
169193377,Everzwijn,Sus scrofa,432,2019-03-01,29/03/2019,8,ter plaatse,onbekend,onbekend,onbekend,206078.2682,218019.8597,5.17227262,51.26932533,FS5182,Dessel/Mol - Groesgoor en Koemoek,Mol,Mol,Antwerpen,Site,Goedgekeurd op basis van kennisregels,1/01/1980,3,drie zeug en vijf biggen,100,Zoogdieren,Suidae,5/08/2022,2019,FS58C,20002.9152491,25007288.9556,375,67,3,13025,Mol,1831-02-07,NA,78283.77,114561231.47,"c(5.17227261622617, 51.2693253329015)"
169214883,Everzwijn,Sus scrofa,432,2019-03-26,29/03/2019,4,ter plaatse,onbekend,onbekend,onbekend,206481.8079,218370.781,5.17810911,51.27243987,FS5182,Dessel/Mol - Groesgoor en Koemoek,Mol,Mol,Antwerpen,Site,Goedgekeurd op basis van kennisregels,1/01/1980,3,zeug met drie big,100,Zoogdieren,Suidae,5/08/2022,2019,FS58C,20002.9152491,25007288.9556,375,67,3,13025,Mol,1831-02-07,NA,78283.77,114561231.47,"c(5.17810910591876, 51.2724398727702)"
175077981,Everzwijn,Sus scrofa,432,2019-03-31,24/06/2019,6,ter plaatse,onbekend,onbekend,onbekend,206074.7347,218019.8959,5.172222,51.269326,FS5182,Dessel/Mol - Groesgoor en Koemoek,Mol,Mol,Antwerpen,Site,Goedgekeurd op basis van kennisregels,1/01/1980,3,3 ad _ 3 jong,25,Zoogdieren,Suidae,5/08/2022,2019,FS58C,20002.9152491,25007288.9556,375,67,3,13025,Mol,1831-02-07,NA,78283.77,114561231.47,"c(5.17222199626252, 51.2693260022273)"
175078006,Everzwijn,Sus scrofa,432,2019-04-01,24/06/2019,2,ter plaatse,onbekend,onbekend,onbekend,206074.7347,218019.8959,5.172222,51.269326,FS5182,Dessel/Mol - Groesgoor en Koemoek,Mol,Mol,Antwerpen,Site,Goedgekeurd op basis van kennisregels,1/01/1980,3,ad plus jong,25,Zoogdieren,Suidae,5/08/2022,2019,FS58C,20002.9152491,25007288.9556,375,67,3,13025,Mol,1831-02-07,NA,78283.77,114561231.47,"c(5.17222199626252, 51.2693260022273)"
175078033,Everzwijn,Sus scrofa,432,2019-04-08,24/06/2019,3,ter plaatse,onbekend,onbekend,onbekend,206074.7347,218019.8959,5.172222,51.269326,FS5182,Dessel/Mol - Groesgoor en Koemoek,Mol,Mol,Antwerpen,Site,Goedgekeurd op basis van kennisregels,1/01/1980,3,zeug plus 2 juv,25,Zoogdieren,Suidae,5/08/2022,2019,FS58C,20002.9152491,25007288.9556,375,67,3,13025,Mol,1831-02-07,NA,78283.77,114561231.47,"c(5.17222199626252, 51.2693260022273)"
175078091,Everzwijn,Sus scrofa,432,2019-04-05,24/06/2019,4,ter plaatse,onbekend,onbekend,onbekend,206498.3686,218311.3098,5.178337097,51.27190374,FS5182,Dessel/Mol - Groesgoor en Koemoek,Mol,Mol,Antwerpen,Site,Goedgekeurd op basis van kennisregels,1/01/1980,3,2 zeug _ 2 juv,60,Zoogdieren,Suidae,5/08/2022,2019,FS58C,20002.9152491,25007288.9556,375,67,3,13025,Mol,1831-02-07,NA,78283.77,114561231.47,"c(5.17833709277997, 51.2719037413878)"
177492887,Everzwijn,Sus scrofa,432,2019-07-08,5/08/2019,4,ter plaatse,onbekend,onbekend,onbekend,206479.7721,218096.0635,5.178037,51.269971,FS5182,Dessel/Mol - Groesgoor en Koemoek,Mol,Mol,Antwerpen,Site,Goedgekeurd op basis van kennisregels,1/01/1980,3,2 ad 2 big,25,Zoogdieren,Suidae,5/08/2022,2019,FS58C,20002.9152491,25007288.9556,375,67,3,13025,Mol,1831-02-07,NA,78283.77,114561231.47,"c(5.17803699611355, 51.2699710021862)"
177669139,Everzwijn,Sus scrofa,432,2019-07-05,8/08/2019,5,ter plaatse,onbekend,onbekend,onbekend,206452.6644,218382.5061,5.177693367,51.27254811,FS5182,Dessel/Mol - Groesgoor en Koemoek,Mol,Mol,Antwerpen,Site,Goedgekeurd op basis van kennisregels,1/01/1980,3,zeug plus 4 jong,60,Zoogdieren,Suidae,5/08/2022,2019,FS58C,20002.9152491,25007288.9556,375,67,3,13025,Mol,1831-02-07,NA,78283.77,114561231.47,"c(5.17769336205646, 51.272548110986)"
178891271,Everzwijn,Sus scrofa,432,2019-08-27,1/09/2019,1,ter plaatse,uitwerpselen,onbekend,onbekend,204724.6677,219698.4429,5.153133392,51.28454208,FS5083,Postel - Omgeving Ronde Put,Mol,Mol,Antwerpen,ObsMapp,Goedgekeurd op basis van kennisregels,1/01/2007,3,NULL,25,Zoogdieren,Suidae,5/08/2022,2019,FS58C,20002.9152491,25007288.9556,375,67,3,13025,Mol,1831-02-07,NA,78283.77,114561231.47,"c(5.1531333877505, 51.2845420863356)"
179494412,Everzwijn,Sus scrofa,432,2019-09-13,13/09/2019,1,ter plaatse,vraatsporen,onbekend,onbekend,205973.6982,220057.2935,5.171090126,51.28764725,FS5184,Postel - Ronde Put,Mol,Mol,Antwerpen,ObsMapp,Onbehandeld,1/01/2007,3,NULL,25,Zoogdieren,Suidae,5/08/2022,2019,FS58C,20002.9152491,25007288.9556,375,67,3,13025,Mol,1831-02-07,NA,78283.77,114561231.47,"c(5.17109012150741, 51.2876472501092)"
179494418,Everzwijn,Sus scrofa,432,2019-09-13,13/09/2019,1,ter plaatse,prenten,onbekend,onbekend,206028.9493,219759.9352,5.171835899,51.28496933,FS5183,Postel - Omgeving Ronde Put,Mol,Mol,Antwerpen,ObsMapp,Goedgekeurd op basis van kennisregels,1/01/2007,3,NULL,25,Zoogdieren,Suidae,5/08/2022,2019,FS58C,20002.9152491,25007288.9556,375,67,3,13025,Mol,1831-02-07,NA,78283.77,114561231.47,"c(5.1718358946832, 51.2849693326475)"
179494439,Everzwijn,Sus scrofa,432,2019-09-13,13/09/2019,1,ter plaatse,prenten,onbekend,onbekend,204906.007,219976.2481,5.155774593,51.28702164,FS5083,Postel - Ronde Put,Mol,Mol,Antwerpen,ObsMapp,Goedgekeurd op basis van kennisregels,1/01/2007,3,NULL,25,Zoogdieren,Suidae,5/08/2022,2019,FS58C,20002.9152491,25007288.9556,375,67,3,13025,Mol,1831-02-07,NA,78283.77,114561231.47,"c(5.15577458943786, 51.2870216394375)"
179539789,Everzwijn,Sus scrofa,432,2019-08-02,14/09/2019,6,ter plaatse,onbekend,onbekend,Vrouw,206484.6047,218063.1823,5.1781011,51.269675,FS5182,Dessel/Mol - Groesgoor en Koemoek,Mol,Mol,Antwerpen,Site,Goedgekeurd op basis van kennisregels,1/01/1980,3,zeug met 5 kleine biggen,30,Zoogdieren,Suidae,5/08/2022,2019,FS58C,20002.9152491,25007288.9556,375,67,3,13025,Mol,1831-02-07,NA,78283.77,114561231.47,"c(5.17810109551196, 51.2696750028103)"
179540786,Everzwijn,Sus scrofa,432,2019-08-15,14/09/2019,3,ter plaatse,onbekend,onbekend,Vrouw,206471.4211,218036.224,5.177908,51.269434,FS5182,Dessel/Mol - Groesgoor en Koemoek,Mol,Mol,Antwerpen,Site,Goedgekeurd op basis van kennisregels,1/01/1980,3,zeug met twee big,25,Zoogdieren,Suidae,5/08/2022,2019,FS58C,20002.9152491,25007288.9556,375,67,3,13025,Mol,1831-02-07,NA,78283.77,114561231.47,"c(5.177907995756, 51.2694340029005)"
179540840,Everzwijn,Sus scrofa,432,2019-09-08,14/09/2019,2,ter plaatse,onbekend,onbekend,Vrouw,206471.4211,218036.224,5.177908,51.269434,FS5182,Dessel/Mol - Groesgoor en Koemoek,Mol,Mol,Antwerpen,Site,Goedgekeurd op basis van kennisregels,1/01/1980,3,zeug met groot big,25,Zoogdieren,Suidae,5/08/2022,2019,FS58C,20002.9152491,25007288.9556,375,67,3,13025,Mol,1831-02-07,NA,78283.77,114561231.47,"c(5.177907995756, 51.2694340029005)"
181519247,Everzwijn,Sus scrofa,432,2019-09-12,25/10/2019,3,ter plaatse,onbekend,onbekend,onbekend,206414.6811,218298.4098,5.177136,51.271796,FS5182,Dessel/Mol - Groesgoor en Koemoek,Mol,Mol,Antwerpen,Site,Goedgekeurd op basis van kennisregels,1/01/1980,3,één zeug_ twee big,25,Zoogdieren,Suidae,5/08/2022,2019,FS58C,20002.9152491,25007288.9556,375,67,3,13025,Mol,1831-02-07,NA,78283.77,114561231.47,"c(5.17713599567759, 51.2717960026999)"
181519273,Everzwijn,Sus scrofa,432,2019-09-15,25/10/2019,5,ter plaatse,onbekend,onbekend,onbekend,206414.6811,218298.4098,5.177136,51.271796,FS5182,Dessel/Mol - Groesgoor en Koemoek,Mol,Mol,Antwerpen,Site,Goedgekeurd op basis van kennisregels,1/01/1980,3,één zeug_ vier big,25,Zoogdieren,Suidae,5/08/2022,2019,FS58C,20002.9152491,25007288.9556,375,67,3,13025,Mol,1831-02-07,NA,78283.77,114561231.47,"c(5.17713599567759, 51.2717960026999)"
181519714,Everzwijn,Sus scrofa,432,2019-10-11,25/10/2019,6,ter plaatse,onbekend,onbekend,onbekend,206414.6811,218298.4098,5.177136,51.271796,FS5182,Dessel/Mol - Groesgoor en Koemoek,Mol,Mol,Antwerpen,Site,Goedgekeurd op basis van kennisregels,1/01/1980,3,twee zeug_ 4 big,25,Zoogdieren,Suidae,5/08/2022,2019,FS58C,20002.9152491,25007288.9556,375,67,3,13025,Mol,1831-02-07,NA,78283.77,114561231.47,"c(5.17713599567759, 51.2717960026999)"
181519765,Everzwijn,Sus scrofa,432,2019-10-18,25/10/2019,6,ter plaatse,onbekend,onbekend,onbekend,206088.2689,218014.0343,5.172415,51.269272,FS5182,Dessel/Mol - Groesgoor en Koemoek,Mol,Mol,Antwerpen,Site,Goedgekeurd op basis van kennisregels,1/01/1980,3,drie adult_ drie betes rousses,25,Zoogdieren,Suidae,5/08/2022,2019,FS58C,20002.9152491,25007288.9556,375,67,3,13025,Mol,1831-02-07,NA,78283.77,114561231.47,"c(5.17241499526758, 51.2692720024013)"
