id;jaar;Aanwezig;x;y;gemeente;provincie;aantal;gedrag;methode;typewaarne;status;bijzonderh;periode_3jaar;periode_2jaar
139646431;2017;2;223817,40910000000;217920,16300000000;Neerpelt;Limburg;10;ter plaatse;onbekend;ObsMapp;Goedgekeurd op basis van bewijsmateriaal;;4,00000000000;5
139679818;2017;2;211239,76070000000;216332,06840000000;Lommel;Limburg;1;sporen;onbekend;ObsMapp;Goedgekeurd op basis van bewijsmateriaal;;4,00000000000;5
140504208;2017;2;240119,52730000000;181188,07380000000;Lanaken;Limburg;6;ter plaatse;onbekend;losse waarneming;Goedgekeurd op basis van bewijsmateriaal;;4,00000000000;5
140760852;2017;2;220863,06120000000;209300,54440000000;Overpelt;Limburg;3;ter plaatse;onbekend;losse waarneming;Goedgekeurd op basis van bewijsmateriaal;;4,00000000000;5
141048836;2017;2;227085,28580000000;183381,95690000000;Genk;Limburg;3;ter plaatse;onbekend;copied observation;Goedgekeurd op basis van bewijsmateriaal;;4,00000000000;5
141445372;2017;2;219150,14930000000;195087,32790000000;Houthalen-Helchteren;Limburg;2;ter plaatse;cameraval;losse waarneming;Goedgekeurd op basis van bewijsmateriaal;;4,00000000000;5
141554720;2017;2;232587,49920000000;195189,92900000000;Meeuwen-Gruitrode;Limburg;6;ter plaatse;gezien;losse waarneming;Goedgekeurd op basis van bewijsmateriaal;;4,00000000000;5
141539250;2017;2;220700,73990000000;209178,62080000000;Overpelt;Limburg;5;ter plaatse;onbekend;losse waarneming;Goedgekeurd op basis van bewijsmateriaal;;4,00000000000;5
142077331;2017;2;224680,35800000000;181747,49060000000;Diepenbeek;Limburg;3;verkeersslachtoffer;gezien;losse waarneming;Goedgekeurd op basis van bewijsmateriaal;;4,00000000000;5
142200072;2017;2;223504,74310000000;194072,21940000000;Houthalen-Helchteren;Limburg;1;vluchtend;cameraval;losse waarneming;Goedgekeurd op basis van bewijsmateriaal;;4,00000000000;5
143731555;2017;2;171534,36660000000;166377,84040000000;Oud-Heverlee;Vlaams-Brabant;1;sporen;onbekend;ObsMapp;Goedgekeurd op basis van bewijsmateriaal;;4,00000000000;5
144132491;2017;2;216898,48010000000;192535,80090000000;Heusden-Zolder;Limburg;1;ter plaatse;vraatsporen;ObsMapp;Goedgekeurd op basis van bewijsmateriaal;;4,00000000000;5
144960805;2017;2;240291,12060000000;208525,21100000000;Bree;Limburg;1;ter plaatse;onbekend;losse waarneming;Goedgekeurd op basis van bewijsmateriaal;;4,00000000000;5
145087196;2017;2;240151,02850000000;208608,01980000000;Bree;Limburg;1;ter plaatse;onbekend;losse waarneming;Goedgekeurd op basis van bewijsmateriaal;;4,00000000000;5
145120984;2017;2;240057,55050000000;208603,08180000000;Bree;Limburg;1;ter plaatse;onbekend;losse waarneming;Goedgekeurd op basis van bewijsmateriaal;;4,00000000000;5
145158144;2017;2;240319,38310000000;208556,83390000000;Bree;Limburg;1;ter plaatse;onbekend;losse waarneming;Goedgekeurd op basis van bewijsmateriaal;;4,00000000000;5
145226854;2017;2;240069,66650000000;208596,14300000000;Bree;Limburg;5;ter plaatse;onbekend;losse waarneming;Goedgekeurd op basis van bewijsmateriaal;;4,00000000000;5
145226854;2017;2;240069,66650000000;208596,14300000000;Bree;Limburg;3;ter plaatse;onbekend;losse waarneming;Goedgekeurd op basis van bewijsmateriaal;;4,00000000000;5
145329016;2017;2;240050,45990000000;208636,39520000000;Bree;Limburg;1;ter plaatse;onbekend;losse waarneming;Goedgekeurd op basis van bewijsmateriaal;;4,00000000000;5
145397780;2017;2;197356,20890000000;233940,92700000000;Ravels;Antwerpen;1;ter plaatse;andere sporen;iObs;Goedgekeurd op basis van bewijsmateriaal;;4,00000000000;5
145523071;2017;2;240050,50510000000;208749,63520000000;Bree;Limburg;1;ter plaatse;onbekend;losse waarneming;Goedgekeurd op basis van bewijsmateriaal;;4,00000000000;5
145525576;2017;2;240155,73480000000;208623,25660000000;Bree;Limburg;1;ter plaatse;onbekend;losse waarneming;Goedgekeurd op basis van bewijsmateriaal;;4,00000000000;5
145627395;2017;2;229376,42640000000;192943,75290000000;Meeuwen-Gruitrode;Limburg;6;sociaal gedrag;gezien;losse waarneming;Goedgekeurd op basis van bewijsmateriaal;;4,00000000000;5
145757125;2017;2;233817,72860000000;185529,23900000000;Genk;Limburg;13;verkeersslachtoffer;onbekend;losse waarneming;Goedgekeurd op basis van bewijsmateriaal;Aanrijding met vrachtwagen en personenwagen...;4,00000000000;5
146069489;2017;2;183760,06160000000;166512,32520000000;Boutersem;Vlaams-Brabant;1;ter plaatse;onbekend;ObsMapp;Goedgekeurd op basis van bewijsmateriaal;Grote ever keiler;4,00000000000;5
146734058;2017;2;223638,23220000000;192579,15960000000;Houthalen-Helchteren;Limburg;1;ter plaatse;cameraval;losse waarneming;Goedgekeurd op basis van bewijsmateriaal;;4,00000000000;5
146734976;2017;2;223964,70950000000;192375,16990000000;Houthalen-Helchteren;Limburg;1;ter plaatse;cameraval;losse waarneming;Goedgekeurd op basis van bewijsmateriaal;kijkt in camera;4,00000000000;5
146932811;2017;2;223442,53460000000;217594,89260000000;Neerpelt;Limburg;10;ter plaatse;onbekend;ObsMapp;Goedgekeurd op basis van bewijsmateriaal;;4,00000000000;5
146945582;2017;2;204278,24300000000;220065,41110000000;Retie;Antwerpen;1;ter plaatse;onbekend;copied observation;Goedgekeurd op basis van bewijsmateriaal;;4,00000000000;5
146937643;2017;2;239662,12940000000;208573,23520000000;Bree;Limburg;3;vluchtend;gezien;losse waarneming;Goedgekeurd op basis van bewijsmateriaal;;4,00000000000;5
147319806;2017;2;240145,29560000000;208619,46450000000;Bree;Limburg;4;ter plaatse;gezien;losse waarneming;Goedgekeurd op basis van bewijsmateriaal;;4,00000000000;5
147299104;2018;1;224794,59880000000;206376,67970000000;Peer;Limburg;1;ter plaatse;vraatsporen;ObsMapp;Goedgekeurd op basis van bewijsmateriaal;;4,00000000000;6
147322184;2018;1;223388,50620000000;217387,28100000000;Neerpelt;Limburg;9;foeragerend;onbekend;ObsMapp;Goedgekeurd op basis van bewijsmateriaal;Minimaal 9;4,00000000000;6
148996189;2018;1;231872,05580000000;176620,52050000000;Bilzen;Limburg;2;ter plaatse;onbekend;losse waarneming;Goedgekeurd op basis van bewijsmateriaal;;4,00000000000;6
149117482;2018;1;240012,88200000000;208568,13680000000;Bree;Limburg;3;ter plaatse;onbekend;losse waarneming;Goedgekeurd op basis van bewijsmateriaal;;4,00000000000;6
149965354;2018;1;169069,60240000000;165641,66490000000;Oud-Heverlee;Vlaams-Brabant;13;ter plaatse;onbekend;ObsMapp;Goedgekeurd op basis van bewijsmateriaal;;4,00000000000;6
149965354;2018;1;169069,60240000000;165641,66490000000;Oud-Heverlee;Vlaams-Brabant;2;ter plaatse;onbekend;ObsMapp;Goedgekeurd op basis van bewijsmateriaal;;4,00000000000;6
150687575;2018;1;240107,80540000000;208632,64630000000;Bree;Limburg;1;ter plaatse;onbekend;losse waarneming;Goedgekeurd op basis van bewijsmateriaal;;4,00000000000;6
150775421;2018;1;240201,31080000000;208649,97120000000;Bree;Limburg;6;ter plaatse;onbekend;losse waarneming;Goedgekeurd op basis van bewijsmateriaal;;4,00000000000;6
150777743;2018;1;239964,96470000000;208542,20560000000;Bree;Limburg;1;ter plaatse;onbekend;losse waarneming;Goedgekeurd op basis van bewijsmateriaal;;4,00000000000;6
154733094;2018;1;169082,48770000000;165640,02050000000;Oud-Heverlee;Vlaams-Brabant;3;ter plaatse;onbekend;ObsMapp;Goedgekeurd op basis van bewijsmateriaal;;4,00000000000;6
154733094;2018;1;169082,48770000000;165640,02050000000;Oud-Heverlee;Vlaams-Brabant;9;ter plaatse;onbekend;ObsMapp;Goedgekeurd op basis van bewijsmateriaal;;4,00000000000;6
155520226;2018;1;166457,26650000000;165229,32770000000;Huldenberg;Vlaams-Brabant;3;ter plaatse;cameraval;losse waarneming;Goedgekeurd op basis van bewijsmateriaal;1 adult 2 biggen;4,00000000000;6
155462190;2018;1;169330,84410000000;164926,30030000000;Huldenberg;Vlaams-Brabant;11;vluchtend;gezien;losse waarneming;Goedgekeurd op basis van bewijsmateriaal;;4,00000000000;6
158175276;2018;1;233600,11840000000;195481,16720000000;Meeuwen-Gruitrode;Limburg;4;ter plaatse;cameraval;losse waarneming;Goedgekeurd op basis van bewijsmateriaal;;4,00000000000;6
157064745;2018;1;171830,72880000000;166596,32830000000;Oud-Heverlee;Vlaams-Brabant;1;ter plaatse;cameraval;losse waarneming;Goedgekeurd op basis van bewijsmateriaal;;4,00000000000;6
156996454;2018;1;222225,01660000000;217520,23280000000;Lommel;Limburg;1;foeragerend;gezien;ObsMapp;Goedgekeurd op basis van bewijsmateriaal;;4,00000000000;6
157072106;2018;1;224060,11700000000;218626,52000000000;Neerpelt;Limburg;4;ter plaatse;gezien;ObsMapp;Goedgekeurd op basis van bewijsmateriaal;Minstens 4 jongen kunnen zien;4,00000000000;6
157072106;2018;1;224060,11700000000;218626,52000000000;Neerpelt;Limburg;1;ter plaatse;gezien;ObsMapp;Goedgekeurd op basis van bewijsmateriaal;Minstens 4 jongen kunnen zien;4,00000000000;6
157436074;2018;1;221525,07520000000;209070,63740000000;Overpelt;Limburg;1;verkeersslachtoffer;onbekend;Dieren onder de wielen 2.0;Goedgekeurd op basis van bewijsmateriaal;Adult _aangereden als het de weg overstak_auto perte totale;4,00000000000;6
157617858;2018;1;171850,90820000000;166585,47670000000;Oud-Heverlee;Vlaams-Brabant;1;ter plaatse;cameraval;losse waarneming;Goedgekeurd op basis van bewijsmateriaal;;4,00000000000;6
157656230;2018;1;242468,56770000000;196314,26360000000;Maaseik;Limburg;5;ter plaatse;gezien en gehoord;iObs;Goedgekeurd op basis van bewijsmateriaal;;4,00000000000;6
158489128;2018;1;171824,59590000000;166616,28820000000;Oud-Heverlee;Vlaams-Brabant;1;ter plaatse;cameraval;losse waarneming;Goedgekeurd op basis van bewijsmateriaal;;4,00000000000;6
157970202;2018;1;222304,38070000000;199624,42470000000;Peer;Limburg;1;ter plaatse;sporen;ObsMapp;Goedgekeurd op basis van bewijsmateriaal;;4,00000000000;6
159806400;2018;1;171619,22350000000;166541,14850000000;Oud-Heverlee;Vlaams-Brabant;1;ter plaatse;cameraval;losse waarneming;Goedgekeurd op basis van bewijsmateriaal;;4,00000000000;6
159016752;2018;1;165741,39940000000;168746,30100000000;Bertem;Vlaams-Brabant;1;ter plaatse;sporen;copied observation;Goedgekeurd op basis van bewijsmateriaal;vermoedelijk meerdere dieren;4,00000000000;6
159214882;2018;1;218033,57060000000;184340,80060000000;Zonhoven;Limburg;2;ter plaatse;onbekend;ObsMapp;Goedgekeurd op basis van bewijsmateriaal;Foto is heel onduidelijk omdat het fototoestel ingesteld stond voor HDR-opnamen bij zonsondergang toen plots deze 2 everzwijnen uit het riet opdoken ongeveer 10 meter voor mij.;4,00000000000;6
159688136;2018;1;223619,08950000000;217756,70930000000;Neerpelt;Limburg;1;dood;gezien;ObsMapp;Goedgekeurd op basis van bewijsmateriaal;Resten onderkaak;4,00000000000;6
160055268;2018;1;171571,22590000000;166444,41430000000;Oud-Heverlee;Vlaams-Brabant;1;ter plaatse;cameraval;losse waarneming;Goedgekeurd op basis van bewijsmateriaal;;4,00000000000;6
160366540;2018;1;171583,42480000000;166420,33110000000;Oud-Heverlee;Vlaams-Brabant;1;ter plaatse;cameraval;losse waarneming;Goedgekeurd op basis van bewijsmateriaal;;4,00000000000;6
160366298;2018;1;171873,12580000000;166584,43840000000;Oud-Heverlee;Vlaams-Brabant;1;ter plaatse;cameraval;losse waarneming;Goedgekeurd op basis van bewijsmateriaal;;4,00000000000;6
160289010;2018;1;223612,08630000000;217752,41950000000;Neerpelt;Limburg;1;dood;onbekend;iObs;Goedgekeurd op basis van bewijsmateriaal;;4,00000000000;6
161290042;2018;1;171865,12130000000;166554,61570000000;Oud-Heverlee;Vlaams-Brabant;1;ter plaatse;cameraval;losse waarneming;Goedgekeurd op basis van bewijsmateriaal;;4,00000000000;6
161290065;2018;1;171502,94700000000;166360,04050000000;Oud-Heverlee;Vlaams-Brabant;1;ter plaatse;cameraval;losse waarneming;Goedgekeurd op basis van bewijsmateriaal;;4,00000000000;6
161290052;2018;1;171502,94700000000;166360,04050000000;Oud-Heverlee;Vlaams-Brabant;9;ter plaatse;cameraval;losse waarneming;Goedgekeurd op basis van bewijsmateriaal;;4,00000000000;6
161290072;2018;1;171502,94700000000;166360,04050000000;Oud-Heverlee;Vlaams-Brabant;1;ter plaatse;cameraval;losse waarneming;Goedgekeurd op basis van bewijsmateriaal;;4,00000000000;6
161290072;2018;1;171502,94700000000;166360,04050000000;Oud-Heverlee;Vlaams-Brabant;1;ter plaatse;cameraval;losse waarneming;Goedgekeurd op basis van bewijsmateriaal;;4,00000000000;6
161290086;2018;1;171587,51830000000;166390,55780000000;Oud-Heverlee;Vlaams-Brabant;13;ter plaatse;cameraval;losse waarneming;Goedgekeurd op basis van bewijsmateriaal;;4,00000000000;6
161290086;2018;1;171587,51830000000;166390,55780000000;Oud-Heverlee;Vlaams-Brabant;2;ter plaatse;cameraval;losse waarneming;Goedgekeurd op basis van bewijsmateriaal;;4,00000000000;6
161290102;2018;1;171587,51830000000;166390,55780000000;Oud-Heverlee;Vlaams-Brabant;1;ter plaatse;cameraval;losse waarneming;Goedgekeurd op basis van bewijsmateriaal;;4,00000000000;6
161290059;2018;1;171502,94700000000;166360,04050000000;Oud-Heverlee;Vlaams-Brabant;1;ter plaatse;cameraval;losse waarneming;Goedgekeurd op basis van bewijsmateriaal;;4,00000000000;6
161740126;2018;1;171834,69750000000;166596,72200000000;Oud-Heverlee;Vlaams-Brabant;1;ter plaatse;cameraval;losse waarneming;Goedgekeurd op basis van bewijsmateriaal;;4,00000000000;6
161740213;2018;1;171587,29380000000;166444,85780000000;Oud-Heverlee;Vlaams-Brabant;1;ter plaatse;cameraval;losse waarneming;Goedgekeurd op basis van bewijsmateriaal;;4,00000000000;6
161740136;2018;1;171834,69750000000;166596,72200000000;Oud-Heverlee;Vlaams-Brabant;1;ter plaatse;cameraval;losse waarneming;Goedgekeurd op basis van bewijsmateriaal;1 oog;4,00000000000;6
161740218;2018;1;171587,29380000000;166444,85780000000;Oud-Heverlee;Vlaams-Brabant;1;ter plaatse;cameraval;losse waarneming;Goedgekeurd op basis van bewijsmateriaal;;4,00000000000;6
161740222;2018;1;171587,29380000000;166444,85780000000;Oud-Heverlee;Vlaams-Brabant;1;ter plaatse;cameraval;losse waarneming;Goedgekeurd op basis van bewijsmateriaal;;4,00000000000;6
161740251;2018;1;171587,29380000000;166444,85780000000;Oud-Heverlee;Vlaams-Brabant;1;ter plaatse;cameraval;losse waarneming;Goedgekeurd op basis van bewijsmateriaal;;4,00000000000;6
161740261;2018;1;171587,29380000000;166444,85780000000;Oud-Heverlee;Vlaams-Brabant;10;ter plaatse;cameraval;losse waarneming;Goedgekeurd op basis van bewijsmateriaal;;4,00000000000;6
161740261;2018;1;171587,29380000000;166444,85780000000;Oud-Heverlee;Vlaams-Brabant;1;ter plaatse;cameraval;losse waarneming;Goedgekeurd op basis van bewijsmateriaal;;4,00000000000;6
162887041;2018;1;228448,39210000000;177869,15800000000;Bilzen;Limburg;10;foeragerend;vraatsporen;losse waarneming;Goedgekeurd op basis van bewijsmateriaal;;4,00000000000;6
161977656;2018;1;240202,55620000000;208578,98160000000;Bree;Limburg;1;ter plaatse;gezien;losse waarneming;Goedgekeurd op basis van bewijsmateriaal;;4,00000000000;6
161978441;2018;1;240061,22630000000;208593,65650000000;Bree;Limburg;1;ter plaatse;onbekend;losse waarneming;Goedgekeurd op basis van bewijsmateriaal;;4,00000000000;6
162270362;2018;1;223442,82100000000;185357,14420000000;Zonhoven;Limburg;1;dood;onbekend;ObsMapp;Goedgekeurd op basis van bewijsmateriaal;;4,00000000000;6
162257855;2018;1;170808,27170000000;166441,49390000000;Oud-Heverlee;Vlaams-Brabant;1;ter plaatse;andere sporen;ObsMapp;Goedgekeurd op basis van bewijsmateriaal;;4,00000000000;6
162590560;2018;1;171689,68610000000;166553,88410000000;Oud-Heverlee;Vlaams-Brabant;1;ter plaatse;cameraval;losse waarneming;Goedgekeurd op basis van bewijsmateriaal;;4,00000000000;6
162590560;2018;1;171689,68610000000;166553,88410000000;Oud-Heverlee;Vlaams-Brabant;1;ter plaatse;cameraval;losse waarneming;Goedgekeurd op basis van bewijsmateriaal;;4,00000000000;6
162590755;2018;1;171508,89720000000;166384,19970000000;Oud-Heverlee;Vlaams-Brabant;2;ter plaatse;cameraval;losse waarneming;Goedgekeurd op basis van bewijsmateriaal;;4,00000000000;6
162590755;2018;1;171508,89720000000;166384,19970000000;Oud-Heverlee;Vlaams-Brabant;1;ter plaatse;cameraval;losse waarneming;Goedgekeurd op basis van bewijsmateriaal;;4,00000000000;6
162590743;2018;1;171689,68610000000;166553,88410000000;Oud-Heverlee;Vlaams-Brabant;1;ter plaatse;cameraval;losse waarneming;Goedgekeurd op basis van bewijsmateriaal;;4,00000000000;6
162590743;2018;1;171689,68610000000;166553,88410000000;Oud-Heverlee;Vlaams-Brabant;7;ter plaatse;cameraval;losse waarneming;Goedgekeurd op basis van bewijsmateriaal;;4,00000000000;6
162662765;2018;1;171866,26800000000;166777,47330000000;Oud-Heverlee;Vlaams-Brabant;1;ter plaatse;cameraval;losse waarneming;Goedgekeurd op basis van bewijsmateriaal;;4,00000000000;6
163257715;2018;1;232186,31170000000;204906,00050000000;Bocholt;Limburg;1;ter plaatse;vraatsporen;ObsMapp;Goedgekeurd op basis van bewijsmateriaal;;4,00000000000;6
162749458;2018;1;171677,48700000000;166577,96710000000;Oud-Heverlee;Vlaams-Brabant;1;ter plaatse;cameraval;losse waarneming;Goedgekeurd op basis van bewijsmateriaal;;4,00000000000;6
162638754;2018;1;243235,00490000000;177827,80160000000;Lanaken;Limburg;5;ter plaatse;onbekend;losse waarneming;Goedgekeurd op basis van bewijsmateriaal;;4,00000000000;6
162749466;2018;1;171677,48700000000;166577,96710000000;Oud-Heverlee;Vlaams-Brabant;6;ter plaatse;cameraval;losse waarneming;Goedgekeurd op basis van bewijsmateriaal;;4,00000000000;6
163086879;2018;1;171975,94100000000;166590,90370000000;Oud-Heverlee;Vlaams-Brabant;1;ter plaatse;cameraval;losse waarneming;Goedgekeurd op basis van bewijsmateriaal;;4,00000000000;6
163086884;2018;1;171975,94100000000;166590,90370000000;Oud-Heverlee;Vlaams-Brabant;1;ter plaatse;cameraval;losse waarneming;Goedgekeurd op basis van bewijsmateriaal;;4,00000000000;6
162741659;2018;1;240005,90120000000;208533,16610000000;Bree;Limburg;6;ter plaatse;gezien;iObs;Goedgekeurd op basis van bewijsmateriaal;;4,00000000000;6
163136069;2018;1;171655,26220000000;166603,51580000000;Oud-Heverlee;Vlaams-Brabant;13;ter plaatse;cameraval;losse waarneming;Goedgekeurd op basis van bewijsmateriaal;;4,00000000000;6
163136423;2018;1;171486,79660000000;166379,58340000000;Oud-Heverlee;Vlaams-Brabant;11;ter plaatse;cameraval;losse waarneming;Goedgekeurd op basis van bewijsmateriaal;;4,00000000000;6
163087156;2018;1;251569,03010000000;206232,09950000000;Kinrooi;Limburg;1;ter plaatse;andere sporen;losse waarneming;Goedgekeurd op basis van bewijsmateriaal;schuurplek op stam;4,00000000000;6
163136324;2018;1;171673,38530000000;166609,62470000000;Oud-Heverlee;Vlaams-Brabant;1;ter plaatse;cameraval;losse waarneming;Goedgekeurd op basis van bewijsmateriaal;;4,00000000000;6
163370036;2018;1;171677,56210000000;166559,86740000000;Oud-Heverlee;Vlaams-Brabant;1;ter plaatse;cameraval;losse waarneming;Goedgekeurd op basis van bewijsmateriaal;;4,00000000000;6
163370192;2018;1;171689,66100000000;166559,91770000000;Oud-Heverlee;Vlaams-Brabant;1;ter plaatse;cameraval;losse waarneming;Goedgekeurd op basis van bewijsmateriaal;;4,00000000000;6
163369923;2018;1;171677,56210000000;166559,86740000000;Oud-Heverlee;Vlaams-Brabant;2;ter plaatse;cameraval;losse waarneming;Goedgekeurd op basis van bewijsmateriaal;;4,00000000000;6
163369923;2018;1;171677,56210000000;166559,86740000000;Oud-Heverlee;Vlaams-Brabant;16;ter plaatse;cameraval;losse waarneming;Goedgekeurd op basis van bewijsmateriaal;;4,00000000000;6
163126798;2018;1;240476,48720000000;208876,26860000000;Kinrooi;Limburg;6;zwemmend;onbekend;losse waarneming;Goedgekeurd op basis van bewijsmateriaal;;4,00000000000;6
163370020;2018;1;171677,56210000000;166559,86740000000;Oud-Heverlee;Vlaams-Brabant;1;ter plaatse;cameraval;losse waarneming;Goedgekeurd op basis van bewijsmateriaal;;4,00000000000;6
163370337;2018;1;171652,88900000000;166674,39730000000;Oud-Heverlee;Vlaams-Brabant;8;ter plaatse;cameraval;losse waarneming;Goedgekeurd op basis van bewijsmateriaal;;4,00000000000;6
163370337;2018;1;171652,88900000000;166674,39730000000;Oud-Heverlee;Vlaams-Brabant;2;ter plaatse;cameraval;losse waarneming;Goedgekeurd op basis van bewijsmateriaal;;4,00000000000;6
163269667;2018;1;240341,57860000000;208867,93140000000;Bree;Limburg;1;ter plaatse;onbekend;losse waarneming;Goedgekeurd op basis van bewijsmateriaal;;4,00000000000;6
163795017;2018;1;239782,31330000000;186497,26430000000;Maasmechelen;Limburg;1;ter plaatse;andere sporen;ObsMapp;Goedgekeurd op basis van bewijsmateriaal;;4,00000000000;6
163957881;2018;1;240419,89910000000;208851,33680000000;Bree;Limburg;6;ter plaatse;onbekend;losse waarneming;Goedgekeurd op basis van bewijsmateriaal;;4,00000000000;6
163984064;2018;1;239841,56790000000;208668,44030000000;Bree;Limburg;3;ter plaatse;onbekend;losse waarneming;Goedgekeurd op basis van bewijsmateriaal;;4,00000000000;6
163996993;2018;1;240000,28020000000;208549,78640000000;Bree;Limburg;3;ter plaatse;gezien;iObs;Goedgekeurd op basis van bewijsmateriaal;;4,00000000000;6
164090025;2018;1;220986,27100000000;182105,00080000000;Hasselt;Limburg;1;onbekend;vraatsporen;losse waarneming;Goedgekeurd op basis van bewijsmateriaal;;4,00000000000;6
164151255;2018;1;240039,77040000000;208762,91810000000;Bree;Limburg;7;ter plaatse;onbekend;losse waarneming;Goedgekeurd op basis van bewijsmateriaal;;4,00000000000;6
164190749;2018;1;240000,09530000000;208543,24830000000;Bree;Limburg;2;ter plaatse;gezien;iObs;Goedgekeurd op basis van bewijsmateriaal;;4,00000000000;6
164643553;2018;1;173537,36210000000;165988,68420000000;Oud-Heverlee;Vlaams-Brabant;1;ter plaatse;prenten;Geotagged by foto;Goedgekeurd op basis van bewijsmateriaal;;4,00000000000;6
164519231;2018;1;161358,44990000000;163888,46790000000;Overijse;Vlaams-Brabant;1;foeragerend;vraatsporen;losse waarneming;Goedgekeurd op basis van bewijsmateriaal;;4,00000000000;6
165034369;2018;1;222858,13040000000;216790,51840000000;Neerpelt;Limburg;1;ter plaatse;cameraval;losse waarneming;Goedgekeurd op basis van bewijsmateriaal;;4,00000000000;6
165073808;2018;1;220328,21440000000;168405,17120000000;Borgloon;Limburg;1;verkeersslachtoffer;gezien;ObsMapp;Goedgekeurd op basis van bewijsmateriaal;;4,00000000000;6
165477741;2018;1;164490,44840000000;160480,81740000000;Overijse;Vlaams-Brabant;1;ter plaatse;cameraval;losse waarneming;Goedgekeurd op basis van bewijsmateriaal;;4,00000000000;6
165477729;2018;1;164490,44840000000;160480,81740000000;Overijse;Vlaams-Brabant;1;ter plaatse;cameraval;losse waarneming;Goedgekeurd op basis van bewijsmateriaal;;4,00000000000;6
165675198;2018;1;164465,23400000000;160461,87140000000;Overijse;Vlaams-Brabant;1;ter plaatse;cameraval;losse waarneming;Goedgekeurd op basis van bewijsmateriaal;;4,00000000000;6
165820508;2018;1;164459,01030000000;160522,25670000000;Overijse;Vlaams-Brabant;1;ter plaatse;cameraval;losse waarneming;Goedgekeurd op basis van bewijsmateriaal;;4,00000000000;6
165820508;2018;1;164459,01030000000;160522,25670000000;Overijse;Vlaams-Brabant;4;ter plaatse;cameraval;losse waarneming;Goedgekeurd op basis van bewijsmateriaal;;4,00000000000;6
165882690;2018;1;180260,03730000000;172679,18230000000;Lubbeek;Vlaams-Brabant;1;vluchtend;gezien;losse waarneming;Goedgekeurd op basis van bewijsmateriaal;NIET eigen waarneming!;4,00000000000;6
166011946;2018;1;222865,10320000000;216628,26240000000;Neerpelt;Limburg;1;dood;gezien;ObsMapp;Goedgekeurd op basis van bewijsmateriaal;;4,00000000000;6
63132073;2012;7;221334,12360000000;183069,95800000000;Hasselt;Limburg;1;sporen;;;Goedgekeurd op basis van expertoordeel;;2,00000000000;3
63633857;2012;7;243070,06530000000;195039,44030000000;Dilsen-Stokkem;Limburg;1;sporen;;;Goedgekeurd op basis van expertoordeel;;2,00000000000;3
68859331;2012;7;174718,66370000000;165980,25400000000;Bierbeek;Vlaams-Brabant;1;sporen;;;Goedgekeurd op basis van expertoordeel;;2,00000000000;3
69313596;2012;7;174085,82600000000;165166,77630000000;Bierbeek;Vlaams-Brabant;1;sporen;;;Goedgekeurd op basis van expertoordeel;;2,00000000000;3
69318096;2012;7;173993,54940000000;165462,45390000000;Bierbeek;Vlaams-Brabant;4;sporen;;;Goedgekeurd op basis van expertoordeel;;2,00000000000;3
69368112;2012;7;174633,38250000000;165631,45070000000;Bierbeek;Vlaams-Brabant;1;sporen;;;Goedgekeurd op basis van expertoordeel;op verschillende plaatsten in het zuidelijke Mollendaalbos duidelijke sporen;2,00000000000;3
69425500;2012;7;218240,98690000000;203463,68340000000;Hechtel-Eksel;Limburg;21;ter plaatse;;;Goedgekeurd op basis van expertoordeel;4 volwassen dieren en 17 jongen;2,00000000000;3
69941997;2012;7;174718,66370000000;165980,25400000000;Bierbeek;Vlaams-Brabant;1;sporen;;;Goedgekeurd op basis van expertoordeel;;2,00000000000;3
69970180;2012;7;213794,25320000000;200239,47130000000;Leopoldsburg;Limburg;1;ter plaatse;;;Goedgekeurd op basis van expertoordeel;;2,00000000000;3
70036200;2012;7;218824,58630000000;198669,90110000000;Houthalen-Helchteren;Limburg;3;ter plaatse;;Webobs html5;Goedgekeurd op basis van expertoordeel;;2,00000000000;3
70036201;2012;7;218438,82130000000;198658,80970000000;Houthalen-Helchteren;Limburg;2;ter plaatse;;Webobs html5;Goedgekeurd op basis van expertoordeel;;2,00000000000;3
70207200;2012;7;217607,98400000000;198104,29660000000;Beringen;Limburg;1;sporen;;;Goedgekeurd op basis van expertoordeel;wroetsporen in grasland;2,00000000000;3
70228366;2012;7;175836,66340000000;166102,12800000000;Bierbeek;Vlaams-Brabant;1;sporen;;;Goedgekeurd op basis van expertoordeel;;2,00000000000;3
70262411;2012;7;229324,11600000000;220978,57650000000;Hamont-Achel;Limburg;1;ter plaatse;;;Goedgekeurd op basis van expertoordeel;Ketel_ met rondom veel wroetsporen.;2,00000000000;3
70235171;2012;7;239559,79960000000;183192,84500000000;Maasmechelen;Limburg;1;sporen;;;Goedgekeurd op basis van expertoordeel;;2,00000000000;3
70412421;2012;7;220150,41330000000;197929,97700000000;Houthalen-Helchteren;Limburg;1;ter plaatse;;via wnpda;Goedgekeurd op basis van expertoordeel;;2,00000000000;3
70412425;2012;7;220296,71940000000;198018,36410000000;Houthalen-Helchteren;Limburg;3;ter plaatse;;via wnpda;Goedgekeurd op basis van expertoordeel;;2,00000000000;3
70551246;2012;7;175849,19630000000;166014,69750000000;Bierbeek;Vlaams-Brabant;1;sporen;;;Goedgekeurd op basis van expertoordeel;;2,00000000000;3
70560974;2012;7;220117,55910000000;197742,24660000000;Houthalen-Helchteren;Limburg;1;ter plaatse;;via wnpda;Goedgekeurd op basis van expertoordeel;;2,00000000000;3
